feature	metabat_SRR16554674.5	maxbin_SRR13022355.014	metabat_ERR12405975.5_sub	semibin_SRR13022325.6	semibin_SRR16554706.23	semibin_SRR23364195.41	semibin_SRR5930502.51	metabat_SRR13022352.3	semibin_ERR12405939.29	metabat_SRR16554779.30	maxbin_SRR11413655.005	maxbin_ERR2162217.001	maxbin_SRR13022336.003_sub	maxbin_SRR25825509.002	semibin_SRR5930533.9	metabat_SRR13022417.2	semibin_SRR5930511.52	semibin_ERR6281504.148	semibin_ERR6279672.24	semibin_SRR11413653.25	maxbin_SRR16554665.003	semibin_SRR11413686.80	maxbin_ERR12405962.011_sub	metabat_ERR6279614.12_sub	semibin_ERR6232382.49_sub	semibin_ERR6279675.47	maxbin_SRR16554775.001	semibin_SRR11413653.97_sub	semibin_SRR16554655.39	metabat_ERR12405990.2	metabat_ERR6232687.8_sub	metabat_SRR25825493.27	maxbin_ERR6279667.001	semibin_SRR11413691.62	semibin_SRR6000945.4	maxbin_SRR16554671.002	metabat_SRR11413649.62	metabat_SRR5930494.64	metabat_ERR12405981.15	maxbin_SRR11413649.010	maxbin_SRR13068842.057_sub	metabat_SRR16554646.5	metabat_SRR20881978.24	semibin_SRR5930502.48	semibin_SRR6000905.60_sub	semibin_SRR5930507.29	semibin_SRR16554630.20	metabat_ERR6271719.4	semibin_SRR25825509.21	metabat_SRR23364235.43	maxbin_SRR5930501.002	metabat_ERR12405956.16	maxbin_ERR12406000.010	metabat_SRR6000877.7	semibin_SRR13022308.4	metabat_ERR12405930.6	semibin_SRR16554707.35_sub	semibin_ERR2162217.22	metabat_ERR12405933.43	semibin_ERR2162223.6	metabat_SRR6000874.30	metabat_SRR16554713.13	semibin_SRR5930499.112	semibin_SRR16168913.44_sub	semibin_SRR6000900.32	semibin_SRR16168903.5	semibin_SRR16554765.8	maxbin_SRR16554755.007_sub	semibin_SRR5930534.80	metabat_SRR6000907.1_sub	maxbin_SRR16554728.024	semibin_SRR8387683.16	maxbin_SRR11413620.019	semibin_SRR25825514.3_sub	metabat_ERR12405985.2	semibin_SRR16554738.0	semibin_SRR11413691.42	maxbin_SRR11413655.009_sub	semibin_SRR20881975.0	metabat_ERR6275681.8	maxbin_SRR16554759.001	metabat_SRR16554662.30_sub	metabat_SRR16554786.10	metabat_ERR6243880.3	semibin_ERR6264280.18	metabat_ERR6281505.14	semibin_SRR16554671.9	maxbin_SRR16554707.013	metabat_SRR16554771.26	maxbin_ERR2162206.004	maxbin_ERR6279655.020	metabat_SRR5930523.5	semibin_SRR11413608.137	metabat_ERR6279651.8	metabat_SRR16554746.22	metabat_ERR12405939.30	metabat_ERR12405970.10	semibin_SRR20881988.7	metabat_ERR6275666.49	metabat_SRR16554744.3	semibin_SRR16168903.11	semibin_SRR11413690.7	metabat_SRR5930536.13	semibin_SRR13022424.5	semibin_ERR12405947.71	metabat_ERR12405918.3	semibin_SRR23364196.21	semibin_SRR16554716.24	metabat_SRR16554626.7	semibin_SRR25825508.4_sub	semibin_SRR13068844.35	semibin_ERR6279614.29	semibin_SRR11413683.102	maxbin_SRR5930501.087_sub	maxbin_SRR16168913.015	semibin_SRR16554739.16	metabat_SRR16168982.24	metabat_SRR13022323.1	semibin_ERR6267712.45	semibin_ERR2162202.11	maxbin_ERR2162223.012	maxbin_SRR25825521.012_sub	metabat_SRR23364233.36	semibin_SRR16554653.1	maxbin_SRR5930508.026	metabat_SRR16554633.8	metabat_SRR16554713.7	semibin_SRR20881980.15_sub	metabat_SRR13022372.10_sub	semibin_ERR6233695.43_sub	maxbin_SRR5930515.007	maxbin_SRR13068818.010	semibin_ERR12405970.61	maxbin_SRR16554787.017_sub	metabat_SRR6000907.39	semibin_SRR25825502.47_sub	maxbin_ERR12405958.009_sub	semibin_ERR6232458.16	semibin_SRR11413688.65_sub	semibin_SRR5930536.88	maxbin_ERR12406009.001	semibin_SRR16554765.35	metabat_ERR2162222.11_sub	maxbin_SRR16554790.013_sub	maxbin_SRR16554733.009	metabat_SRR11413686.6	maxbin_SRR8387707.004_sub	metabat_SRR16554669.41_sub	maxbin_SRR5930518.019_sub	metabat_SRR11413686.5	semibin_SRR13068817.76	semibin_SRR20881986.74	semibin_SRR23364193.36	metabat_SRR5930514.58	semibin_SRR16554673.13	semibin_ERR2162202.9	semibin_SRR5930501.2	semibin_ERR2162208.7	metabat_SRR16554665.10	metabat_SRR13068853.24	semibin_ERR6279669.74	semibin_SRR16554776.8	metabat_SRR13068851.17	metabat_ERR6279627.10	semibin_SRR11413679.4	metabat_ERR2162214.7	metabat_SRR11413647.31	metabat_ERR2162213.1	metabat_SRR16168896.4	metabat_ERR12405997.59	semibin_SRR6000944.44	maxbin_SRR11413646.009	metabat_ERR12405954.8	metabat_SRR13068832.4	semibin_SRR20881980.56	maxbin_SRR5930507.045	semibin_SRR5930495.29	maxbin_ERR6282070.040_sub	semibin_ERR6233693.7	metabat_SRR11413613.2	semibin_SRR16168945.59_sub	semibin_ERR12405923.28	semibin_SRR6000901.29	metabat_SRR16554687.19	semibin_SRR23364183.27	metabat_ERR12405985.26	semibin_SRR11413689.18	maxbin_SRR5930497.004	metabat_SRR5930527.86	semibin_SRR6000896.44	metabat_ERR6281586.4	metabat_SRR5930529.3	metabat_SRR6000949.51_sub	semibin_SRR11413689.110	maxbin_SRR6000869.050	semibin_SRR11413691.40_sub	metabat_SRR13068828.29	metabat_ERR12405917.12	semibin_SRR16554633.6	maxbin_SRR16554652.022_sub	metabat_SRR11413685.32	semibin_SRR13022464.9	semibin_SRR11413690.11	maxbin_SRR5930504.027	metabat_SRR13068838.21	semibin_ERR12405916.16	metabat_SRR11413612.18	maxbin_SRR23364191.039_sub	metabat_SRR16554654.18	metabat_SRR11413687.86	metabat_SRR5930529.8	semibin_SRR5930498.118	maxbin_SRR11413612.015_sub	metabat_SRR11413689.14	metabat_ERR6281658.13	semibin_SRR11413691.52	metabat_SRR25825507.13_sub	semibin_SRR8387707.23	semibin_ERR12405918.0	metabat_SRR16554711.16	semibin_ERR12406007.1	metabat_SRR11413620.24	metabat_SRR11413619.66	metabat_SRR5930526.41	metabat_SRR11413619.35	maxbin_SRR11413681.013	metabat_SRR11413689.27	metabat_ERR12405924.12	semibin_SRR20881984.28	semibin_ERR12406009.9_sub	semibin_SRR11413606.50	maxbin_ERR6232523.003	semibin_ERR6267712.18	metabat_SRR5930498.82	semibin_ERR6279661.80	maxbin_SRR11413617.028_sub	maxbin_ERR12405962.006	metabat_SRR23364213.66	semibin_ERR12405915.41_sub	semibin_SRR11413654.21	metabat_SRR25825510.12_sub	semibin_SRR13068827.60	maxbin_SRR23364231.030_sub	semibin_SRR13022424.6	metabat_SRR11413618.48	maxbin_SRR11413691.019
SRR11413606	-4.54139004002854	-4.91345658628776	-3.83225238356505	-4.31845314350661	-4.18728951581523	-9.02780276226313	-4.97628635877291	-4.61604784103854	-4.44649897762625	-4.48906267338184	-4.32641854874686	-4.43693538031003	-8.24745886254764	-8.28294876118452	-9.31973347405862	-4.95015253409219	-9.42267600019464	-10.184704038759	-11.1446863331612	-9.33565822928538	-8.28301779934085	-6.02230496765556	-7.80048053844614	-9.31117660886431	-9.41226371931403	-10.7931135824798	-8.80305359845001	-10.3476616695619	-9.89784582746846	-9.56882692660071	-10.782184553653	-10.7009364543453	-6.12693288573284	-10.374924322698	-7.11316068376908	-9.73416829749798	-9.25924399621153	-10.7338576438623	-5.91896860085583	-10.4931051483851	-9.63636096487995	-7.79978917796601	-7.40234425817588	-7.51577920462794	-9.8927004837277	-9.37709093795373	-8.60266074524976	-8.97978481304002	-7.58940594909556	-9.04068590908397	-9.18166238614304	-10.565364995874	-9.4689619018342	-8.89172592775252	-10.4047947283049	-9.30140232798827	-5.84003343076064	-8.05754085679765	-9.30374258421458	-7.53991207944327	-9.25171785473916	-8.14272400204088	-11.3409082473941	-9.75715064267062	-11.0367986880259	-9.57877347173136	-9.55258224242403	-9.6400777481601	-10.3679569206178	-9.61475423655267	-9.27290860724308	-7.25844798046528	-5.65576149676749	-7.6875050412632	-8.02673330433743	-7.98857251827765	-9.79506344349189	-10.1755326530509	-9.37743315434953	-8.04360857703154	-8.8212075811385	-8.03563765761369	-10.0923909904902	-8.05974569451569	-7.7474732664824	-8.11287878525822	-8.09475405804757	-9.26850312975415	-7.30788835434027	-8.48408515050225	-8.09717488044373	-9.90477674373386	-7.58098229192573	-7.85405149235133	-9.90688889142499	-8.17798410431986	-8.15467061286397	-9.12272369363346	-8.48067584611298	-8.05904082943329	-9.73994893400245	-8.46086609752268	-10.746977138606	-8.8363374381458	-10.1211002258127	-8.17580291464166	-8.56247111172142	-10.1100982633362	-10.1545990996764	-8.0692869727409	-11.1041143342684	-9.71152742036642	-9.37129354698255	-8.3243867243531	-7.18743242938739	-10.865698217762	-11.0027121171624	-9.53833579261376	-8.92955301032724	-10.1975481043154	-11.1325404181334	-9.2348141577621	-10.1462134468026	-9.66790304017369	-9.65841185111973	-9.82051122637832	-9.62238444277909	-10.3889821214887	-8.96139312229833	-9.62062621100613	-7.6439992586986	-9.44922392876101	-10.7492886423678	-10.103752649375	-7.97238295393143	-10.4423222240825	-11.0277647460152	-9.07933876051545	-7.00297416980551	-8.49015158985108	-9.86625578400807	-10.1905725654517	-10.4006185858633	-7.85707026389786	-8.48193919402699	-4.52428356664169	-9.62311108356227	-9.81082838973106	-10.6334712613332	-8.35274048433936	-9.61736212573419	-9.91758953602985	-9.84363525988955	-9.94556250208936	-9.97629990827631	-9.84779110387624	-9.87610361332185	-4.71493534600237	-8.11183792154131	-9.1632358597154	-7.39608030356844	-10.8939316742074	-9.92389247453015	-9.89045657409773	-10.5671121397155	-10.7033916932313	-9.13719783015288	-10.6776594556641	-10.4886708088501	-10.7914654280703	-10.6792088836032	-8.86399713509126	-10.7082295926381	-9.94727037106641	-9.75522999700569	-9.38407665760783	-10.9956356826982	-9.79693823845095	-10.1446244360601	-10.8955521064181	-10.2519535703547	-10.7697051916752	-10.7538959334226	-9.76583938841397	-9.29560259254047	-10.4459794016751	-9.7673442313692	-9.22852389802855	-9.55879586461158	-10.7510759578463	-10.2560810704604	-9.11305196392278	-10.0360195328716	-7.22546281488478	-8.32728211579549	-9.33999591428722	-11.0998364501722	-9.95386077244807	-9.83527084947445	-5.21557901139727	-9.13570667323638	-9.77308853957541	-10.1272054291003	-9.72695793336698	-7.92639232332369	-10.6037630421271	-8.39550967931843	-9.9478199304149	-11.0007647657952	-9.6623529539468	-10.8223668902593	-8.04772452948138	-10.5664159314786	-10.4369475832792	-10.8534763772704	-8.55198262853786	-10.6430151144769	-11.1007464411276	-10.6199214224585	-9.147449188996	-8.92274533405904	-8.54970624735275	-9.37717938255098	-10.8579258679511	-7.1530344014876	-9.79467230223463	-10.4423240323519	-11.0315275699539	-11.0141786882878	-10.3121352961446	-6.45179562104459	-9.05945008008027	-10.2545535265925	-8.42134476081166	-10.1421378511251	-10.095364026537	-10.1744932642176	-9.03953961677797	-11.0026217429765	-10.1869295771458	-9.06618359038234	-9.13908999055751	-9.95764227349448	-8.76333505844297	-8.48734897236127	-10.8419146535627
SRR11413607	-5.3409130188149	-5.24977144075148	-4.08559411098731	-4.56290229903413	-4.57565730432809	-4.36717271227375	-8.24921516523207	-4.78933549161749	-4.74671960104004	-4.80551516246138	-4.60310978446757	-5.96647016578344	-4.76836435412198	-8.28294876118452	-9.31973347405862	-6.31846419600884	-5.93215215800958	-10.184704038759	-4.40856147941154	-9.33565822928538	-8.28301779934085	-10.658574172818	-6.70706621885819	-9.31117660886431	-9.41226371931403	-10.7931135824798	-8.80305359845001	-5.62292298632251	-6.87609395446612	-9.56882692660071	-10.782184553653	-10.7009364543453	-9.19042593344938	-10.374924322698	-8.12828665865592	-8.73416829749798	-9.25924399621153	-10.7338576438623	-6.58110403708969	-6.15076445386113	-5.39492011212796	-10.9625349115129	-7.69346878778714	-9.8597149057653	-6.20326442128	-10.3770909379537	-6.37578141920595	-8.97978481304002	-9.46065083403427	-6.39775933394614	-9.18166238614304	-5.89145766608078	-9.4689619018342	-6.50940897535436	-10.4047947283049	-9.30140232798827	-5.40109012461201	-9.74677419469349	-10.748880489334	-8.17181007018106	-5.32869293242188	-10.7363886056202	-9.29870531531085	-9.75715064267062	-11.0367986880259	-9.57877347173136	-9.55258224242403	-9.6400777481601	-10.3679569206178	-9.61475423655267	-6.84644091416241	-10.3436558285238	-5.26237880936159	-9.9422388414644	-7.61774954210514	-7.68473062916263	-9.79506344349189	-10.1755326530509	-9.37743315434953	-7.67769199857186	-7.45283750196706	-7.72155574891538	-10.0923909904902	-7.72939470775824	-7.38738464482778	-7.73626876206329	-7.64906146779838	-7.35338186442682	-7.17447716419097	-6.59426813063022	-7.75407022597109	-7.93215666409371	-7.28109515758357	-6.63903451719561	-8.49059139154982	-7.79495153794876	-7.84058693192639	-7.7662136559771	-10.4303832187395	-6.89097106189459	-9.73994893400245	-9.46086609752268	-10.746977138606	-8.8363374381458	-10.1211002258127	-6.59718248725991	-10.0581312794899	-10.1100982633362	-10.1545990996764	-6.52409866654038	-11.1041143342684	-9.71152742036642	-9.37129354698255	-7.99771655412634	-7.59821545214538	-10.865698217762	-11.0027121171624	-9.53833579261376	-10.5509533673696	-10.1975481043154	-11.1325404181334	-9.2348141577621	-10.1462134468026	-7.94837761689067	-9.65841185111973	-7.65326915414431	-9.62238444277909	-10.3889821214887	-9.96139312229833	-10.8073860410992	-10.8292155751793	-9.44922392876101	-10.7492886423678	-10.103752649375	-11.1355424108493	-10.4423222240825	-11.0277647460152	-10.0793387605154	-10.2133329048521	-8.66781132433383	-9.86625578400807	-10.1905725654517	-10.4006185858633	-10.4861815784997	-7.96303915031735	-8.87006846745686	-9.62311108356227	-9.81082838973106	-10.6334712613332	-7.36237938955521	-9.61736212573419	-9.91758953602985	-9.84363525988955	-9.94556250208936	-9.97629990827631	-9.84779110387624	-9.87610361332185	-9.18099738419723	-11.2392162956045	-10.3542565879562	-10.7314995531855	-10.8939316742074	-9.92389247453015	-9.89045657409773	-10.5671121397155	-10.7033916932313	-10.5846732935068	-10.6776594556641	-10.4886708088501	-10.7914654280703	-10.6792088836032	-9.86399713509126	-10.7082295926381	-9.94727037106641	-9.75522999700569	-9.38407665760783	-10.9956356826982	-9.79693823845095	-10.1446244360601	-10.8955521064181	-10.2519535703547	-10.7697051916752	-10.7538959334226	-9.76583938841397	-10.2956025925405	-10.4459794016751	-10.7673442313692	-9.22852389802855	-9.66554942879856	-10.7510759578463	-10.2560810704604	-10.1130519639228	-10.0360195328716	-8.91894850302521	-10.363397801085	-9.33999591428722	-8.68397579501108	-9.95386077244807	-9.83527084947445	-9.92764518749573	-10.4779384227031	-7.77399066648127	-10.1272054291003	-10.726957933367	-11.630155028282	-10.6037630421271	-7.87573427786961	-9.9478199304149	-11.0007647657952	-7.74915131643331	-10.8223668902593	-10.7859997439749	-10.5664159314786	-10.4369475832792	-10.8534763772704	-8.88734129526042	-10.6430151144769	-11.1007464411276	-10.6199214224585	-10.2740148384858	-9.35753515147678	-9.19201255868465	-6.78726096886079	-10.8579258679511	-11.4016234574857	-9.79467230223463	-9.44232403235185	-9.54523471193826	-11.0141786882878	-6.66110967951691	-10.123857857691	-9.05945008008027	-10.2545535265925	-10.6345762276854	-10.1421378511251	-10.095364026537	-10.1744932642176	-10.8004967832232	-11.0026217429765	-10.1869295771458	-10.1563191262859	-10.31941776165	-10.9576422734945	-10.5634142897252	-10.265127797012	-8.82068470772917
SRR11413608	-4.45026367301138	-5.15064946615866	-5.14413692314247	-5.23224882210596	-4.788343837793	-3.83124479838731	-5.34432269366961	-5.32380690904469	-5.64773032125717	-5.31880032414018	-5.51522090691858	-10.3557798643436	-4.48395648643428	-8.28294876118452	-9.31973347405862	-8.8463676981076	-6.76312928833736	-5.62586997321114	-11.1446863331612	-9.33565822928538	-8.28301779934085	-5.70246812920351	-7.80048053844614	-6.0737846194665	-6.10023212706473	-10.7931135824798	-8.80305359845001	-6.32203724491538	-7.47998338530955	-6.36135340823528	-10.782184553653	-10.7009364543453	-7.89279720632873	-10.374924322698	-7.93705228526611	-9.73416829749798	-9.25924399621153	-10.7338576438623	-6.1303995272037	-10.4931051483851	-9.63636096487995	-10.9625349115129	-8.26182460446906	-9.8597149057653	-6.68919489965526	-10.3770909379537	-5.98795554786607	-8.97978481304002	-8.78451479366324	-9.04068590908397	-9.18166238614304	-8.73967666169636	-9.4689619018342	-6.15044229856656	-10.4047947283049	-9.30140232798827	-6.42786954326852	-9.74677419469349	-10.748880489334	-8.33825769616908	-9.25171785473916	-10.7363886056202	-8.71154700061526	-9.75715064267062	-11.0367986880259	-9.57877347173136	-9.55258224242403	-9.6400777481601	-10.3679569206178	-9.61475423655267	-9.27290860724308	-6.67437305635669	-6.2708527168759	-9.9422388414644	-10.307071516894	-10.0975603317964	-9.79506344349189	-10.1755326530509	-9.37743315434953	-10.0805511402315	-9.8212075811385	-10.1716270185556	-10.0923909904902	-10.0156647266758	-10.0847958338168	-10.0627988510558	-10.0331048086196	-10.505431286202	-7.33278976487828	-8.48408515050225	-10.1774611620851	-9.90477674373386	-6.58653489500019	-7.85405149235133	-8.51599979256396	-9.93446076808298	-9.937126496638	-9.12272369363346	-6.41967234538869	-10.0780066061198	-9.73994893400245	-9.46086609752268	-10.746977138606	-8.8363374381458	-6.65056295456738	-10.3803302331455	-6.48039324766176	-6.73857707627952	-10.1545990996764	-8.09344988191325	-11.1041143342684	-9.71152742036642	-9.37129354698255	-10.1376401386815	-10.0698242061999	-10.865698217762	-11.0027121171624	-6.65239881239108	-6.21139864349915	-6.75190537817123	-11.1325404181334	-6.51936343659016	-6.69171076745382	-9.66790304017369	-6.90298993045133	-9.82051122637832	-6.77277748676094	-10.3889821214887	-6.27993667345805	-7.97741610364944	-8.92430570953969	-6.66263243307204	-10.7492886423678	-10.103752649375	-11.1355424108493	-6.28365751388559	-11.0277647460152	-10.0793387605154	-10.2133329048521	-5.57977685197709	-6.73684362204432	-10.1905725654517	-10.4006185858633	-10.4861815784997	-10.3282656650554	-8.00586512884218	-9.62311108356227	-9.81082838973106	-10.6334712613332	-9.76139626810363	-8.60067876824178	-9.91758953602985	-9.84363525988955	-7.88278356242805	-9.97629990827631	-9.84779110387624	-9.87610361332185	-8.2609162969047	-11.2392162956045	-10.3542565879562	-8.48148650494787	-10.8939316742074	-9.92389247453015	-7.1896900168343	-10.5671121397155	-10.7033916932313	-10.5846732935068	-10.6776594556641	-10.4886708088501	-10.7914654280703	-10.6792088836032	-5.07672045336897	-10.7082295926381	-9.94727037106641	-9.75522999700569	-7.26720187898436	-10.9956356826982	-7.26357760071756	-10.1446244360601	-10.8955521064181	-10.2519535703547	-10.7697051916752	-10.7538959334226	-9.76583938841397	-10.2956025925405	-10.4459794016751	-10.7673442313692	-9.22852389802855	-10.8918784307688	-10.7510759578463	-10.2560810704604	-5.34808338322489	-10.0360195328716	-6.44019953772195	-10.363397801085	-9.33999591428722	-11.0998364501722	-9.95386077244807	-9.83527084947445	-8.64118696142765	-10.4779384227031	-9.77308853957541	-10.1272054291003	-10.726957933367	-8.0916856363875	-10.6037630421271	-10.6405558574503	-5.51396054998498	-11.0007647657952	-9.6623529539468	-10.8223668902593	-10.7859997439749	-10.5664159314786	-10.4369475832792	-10.8534763772704	-9.2246493989595	-10.6430151144769	-11.1007464411276	-10.6199214224585	-8.49407607867136	-10.8208381334439	-9.34362071206333	-9.37717938255098	-9.15674015094788	-11.4016234574857	-9.79467230223463	-10.4423240323519	-11.0315275699539	-11.0141786882878	-10.3121352961446	-6.31596267660926	-9.05945008008027	-10.2545535265925	-10.6345762276854	-7.18373987950129	-7.14344339717613	-7.41296791078537	-10.8004967832232	-7.70773493861923	-10.1869295771458	-10.1563191262859	-10.31941776165	-8.71490089493414	-10.5634142897252	-10.265127797012	-10.8419146535627
SRR11413609	-2.31498875612766	-2.95368416333543	-9.74873192389533	-9.71173798715643	-9.92249271936692	-9.02780276226313	-9.58542292883002	-8.40734515888781	-8.65191543359765	-9.92516669662626	-8.54375828962299	-10.3557798643436	-8.24745886254764	-3.82625717127155	-2.91110633281959	-8.8463676981076	-6.25502929265004	-7.86154211374351	-11.1446863331612	-9.33565822928538	-3.55377294866738	-10.658574172818	-4.12475361846123	-8.1789133538459	-8.31699066207471	-10.7931135824798	-8.80305359845001	-10.3476616695619	-9.89784582746846	-9.56882692660071	-10.782184553653	-10.7009364543453	-10.6968499207785	-10.374924322698	-6.01329261684029	-7.04295873951659	-5.40172593628367	-10.7338576438623	-8.17602090000987	-10.4931051483851	-9.63636096487995	-10.9625349115129	-6.39356478526938	-4.91149459735531	-9.8927004837277	-10.3770909379537	-8.60266074524976	-5.33535992181654	-10.4606508340343	-9.04068590908397	-5.36929604249773	-10.565364995874	-5.42945356112879	-8.89172592775252	-10.4047947283049	-5.4795543513254	-10.591900562426	-9.74677419469349	-8.08744340336911	-6.51183166065553	-9.25171785473916	-6.02080604988317	-9.63201827641	-9.75715064267062	-11.0367986880259	-9.57877347173136	-9.55258224242403	-9.6400777481601	-10.3679569206178	-9.61475423655267	-9.27290860724308	-10.3436558285238	-9.7992812064663	-6.01531815829166	-10.307071516894	-10.0975603317964	-9.79506344349189	-10.1755326530509	-9.37743315434953	-10.0805511402315	-9.8212075811385	-10.1716270185556	-10.0923909904902	-10.0156647266758	-10.0847958338168	-10.0627988510558	-10.0331048086196	-10.505431286202	-10.2244269626635	-8.48408515050225	-10.1774611620851	-9.90477674373386	-10.2593966951551	-7.85405149235133	-9.90688889142499	-9.93446076808298	-9.937126496638	-9.12272369363346	-10.4303832187395	-10.0780066061198	-6.09125814264774	-9.46086609752268	-6.65984052399586	-8.8363374381458	-10.1211002258127	-10.3803302331455	-10.0581312794899	-10.1100982633362	-10.1545990996764	-10.9089445453338	-11.1041143342684	-9.71152742036642	-9.37129354698255	-10.1376401386815	-10.0698242061999	-10.865698217762	-6.91885515124788	-9.53833579261376	-10.5509533673696	-10.1975481043154	-6.80289498679041	-9.2348141577621	-10.1462134468026	-9.66790304017369	-9.65841185111973	-9.82051122637832	-9.62238444277909	-10.3889821214887	-9.96139312229833	-10.8073860410992	-10.8292155751793	-9.44922392876101	-10.7492886423678	-10.103752649375	-8.07011945612349	-10.4423222240825	-8.67861174427108	-10.0793387605154	-10.2133329048521	-10.4440801190574	-9.86625578400807	-10.1905725654517	-10.4006185858633	-10.4861815784997	-10.3282656650554	-9.88911668643813	-9.62311108356227	-9.81082838973106	-10.6334712613332	-9.76139626810363	-9.61736212573419	-9.91758953602985	-9.84363525988955	-9.94556250208936	-9.97629990827631	-9.84779110387624	-9.87610361332185	-10.1864291612948	-8.31223027473107	-10.3542565879562	-10.7314995531855	-10.8939316742074	-9.92389247453015	-9.89045657409773	-10.5671121397155	-10.7033916932313	-10.5846732935068	-10.6776594556641	-8.64490222139803	-10.7914654280703	-10.6792088836032	-9.86399713509126	-10.7082295926381	-9.94727037106641	-9.75522999700569	-9.38407665760783	-10.9956356826982	-9.79693823845095	-10.1446244360601	-10.8955521064181	-10.2519535703547	-10.7697051916752	-10.7538959334226	-9.76583938841397	-10.2956025925405	-10.4459794016751	-10.7673442313692	-9.22852389802855	-10.8918784307688	-10.7510759578463	-10.2560810704604	-10.1130519639228	-10.0360195328716	-8.91894850302521	-8.56777146156636	-9.33999591428722	-11.0998364501722	-9.95386077244807	-9.83527084947445	-9.92764518749573	-10.4779384227031	-9.77308853957541	-10.1272054291003	-7.29539872366912	-11.630155028282	-10.6037630421271	-10.6405558574503	-9.9478199304149	-11.0007647657952	-9.6623529539468	-8.64131553309608	-10.7859997439749	-10.5664159314786	-10.4369475832792	-10.8534763772704	-10.582171929007	-10.6430151144769	-11.1007464411276	-10.6199214224585	-10.2740148384858	-10.8208381334439	-10.8599984248714	-9.37717938255098	-10.8579258679511	-11.4016234574857	-9.79467230223463	-10.4423240323519	-11.0315275699539	-11.0141786882878	-10.3121352961446	-10.123857857691	-9.05945008008027	-10.2545535265925	-10.6345762276854	-10.1421378511251	-10.095364026537	-10.1744932642176	-10.8004967832232	-11.0026217429765	-10.1869295771458	-9.12315862683002	-10.31941776165	-10.9576422734945	-10.5634142897252	-10.265127797012	-10.8419146535627
