feature	metabat_SRR16554674.5	maxbin_SRR13022355.014	metabat_ERR12405975.5_sub	semibin_SRR13022325.6	semibin_SRR16554706.23	semibin_SRR23364195.41	semibin_SRR5930502.51	metabat_SRR13022352.3	semibin_ERR12405939.29	metabat_SRR16554779.30	maxbin_SRR11413655.005	maxbin_ERR2162217.001	maxbin_SRR13022336.003_sub	maxbin_SRR25825509.002	semibin_SRR5930533.9	metabat_SRR13022417.2	semibin_SRR5930511.52	semibin_ERR6281504.148	semibin_ERR6279672.24	semibin_SRR11413653.25	maxbin_SRR16554665.003	semibin_SRR11413686.80	maxbin_ERR12405962.011_sub	metabat_ERR6279614.12_sub	semibin_ERR6232382.49_sub	semibin_ERR6279675.47	maxbin_SRR16554775.001	semibin_SRR11413653.97_sub	semibin_SRR16554655.39	metabat_ERR12405990.2	metabat_ERR6232687.8_sub	metabat_SRR25825493.27	maxbin_ERR6279667.001	semibin_SRR11413691.62	semibin_SRR6000945.4	maxbin_SRR16554671.002	metabat_SRR11413649.62	metabat_SRR5930494.64	metabat_ERR12405981.15	maxbin_SRR11413649.010	maxbin_SRR13068842.057_sub	metabat_SRR16554646.5	metabat_SRR20881978.24	semibin_SRR5930502.48	semibin_SRR6000905.60_sub	semibin_SRR5930507.29	semibin_SRR16554630.20	metabat_ERR6271719.4	semibin_SRR25825509.21	metabat_SRR23364235.43	maxbin_SRR5930501.002	metabat_ERR12405956.16	maxbin_ERR12406000.010	metabat_SRR6000877.7	semibin_SRR13022308.4	metabat_ERR12405930.6	semibin_SRR16554707.35_sub	semibin_ERR2162217.22	metabat_ERR12405933.43	semibin_ERR2162223.6	metabat_SRR6000874.30	metabat_SRR16554713.13	semibin_SRR5930499.112	semibin_SRR16168913.44_sub	semibin_SRR6000900.32	semibin_SRR16168903.5	semibin_SRR16554765.8	maxbin_SRR16554755.007_sub	semibin_SRR5930534.80	metabat_SRR6000907.1_sub	maxbin_SRR16554728.024	semibin_SRR8387683.16	maxbin_SRR11413620.019	semibin_SRR25825514.3_sub	metabat_ERR12405985.2	semibin_SRR16554738.0	semibin_SRR11413691.42	maxbin_SRR11413655.009_sub	semibin_SRR20881975.0	metabat_ERR6275681.8	maxbin_SRR16554759.001	metabat_SRR16554662.30_sub	metabat_SRR16554786.10	metabat_ERR6243880.3	semibin_ERR6264280.18	metabat_ERR6281505.14	semibin_SRR16554671.9	maxbin_SRR16554707.013	metabat_SRR16554771.26	maxbin_ERR2162206.004	maxbin_ERR6279655.020	metabat_SRR5930523.5	semibin_SRR11413608.137	metabat_ERR6279651.8	metabat_SRR16554746.22	metabat_ERR12405939.30	metabat_ERR12405970.10	semibin_SRR20881988.7	metabat_ERR6275666.49	metabat_SRR16554744.3	semibin_SRR16168903.11	semibin_SRR11413690.7	metabat_SRR5930536.13	semibin_SRR13022424.5	semibin_ERR12405947.71	metabat_ERR12405918.3	semibin_SRR23364196.21	semibin_SRR16554716.24	metabat_SRR16554626.7	semibin_SRR25825508.4_sub	semibin_SRR13068844.35	semibin_ERR6279614.29	semibin_SRR11413683.102	maxbin_SRR5930501.087_sub	maxbin_SRR16168913.015	semibin_SRR16554739.16	metabat_SRR16168982.24	metabat_SRR13022323.1	semibin_ERR6267712.45	semibin_ERR2162202.11	maxbin_ERR2162223.012	maxbin_SRR25825521.012_sub	metabat_SRR23364233.36	semibin_SRR16554653.1	maxbin_SRR5930508.026	metabat_SRR16554633.8	metabat_SRR16554713.7	semibin_SRR20881980.15_sub	metabat_SRR13022372.10_sub	semibin_ERR6233695.43_sub	maxbin_SRR5930515.007	maxbin_SRR13068818.010	semibin_ERR12405970.61	maxbin_SRR16554787.017_sub	metabat_SRR6000907.39	semibin_SRR25825502.47_sub	maxbin_ERR12405958.009_sub	semibin_ERR6232458.16	semibin_SRR11413688.65_sub	semibin_SRR5930536.88	maxbin_ERR12406009.001	semibin_SRR16554765.35	metabat_ERR2162222.11_sub	maxbin_SRR16554790.013_sub	maxbin_SRR16554733.009	metabat_SRR11413686.6	maxbin_SRR8387707.004_sub	metabat_SRR16554669.41_sub	maxbin_SRR5930518.019_sub	metabat_SRR11413686.5	semibin_SRR13068817.76	semibin_SRR20881986.74	semibin_SRR23364193.36	metabat_SRR5930514.58	semibin_SRR16554673.13	semibin_ERR2162202.9	semibin_SRR5930501.2	semibin_ERR2162208.7	metabat_SRR16554665.10	metabat_SRR13068853.24	semibin_ERR6279669.74	semibin_SRR16554776.8	metabat_SRR13068851.17	metabat_ERR6279627.10	semibin_SRR11413679.4	metabat_ERR2162214.7	metabat_SRR11413647.31	metabat_ERR2162213.1	metabat_SRR16168896.4	metabat_ERR12405997.59	semibin_SRR6000944.44	maxbin_SRR11413646.009	metabat_ERR12405954.8	metabat_SRR13068832.4	semibin_SRR20881980.56	maxbin_SRR5930507.045	semibin_SRR5930495.29	maxbin_ERR6282070.040_sub	semibin_ERR6233693.7	metabat_SRR11413613.2	semibin_SRR16168945.59_sub	semibin_ERR12405923.28	semibin_SRR6000901.29	metabat_SRR16554687.19	semibin_SRR23364183.27	metabat_ERR12405985.26	semibin_SRR11413689.18	maxbin_SRR5930497.004	metabat_SRR5930527.86	semibin_SRR6000896.44	metabat_ERR6281586.4	metabat_SRR5930529.3	metabat_SRR6000949.51_sub	semibin_SRR11413689.110	maxbin_SRR6000869.050	semibin_SRR11413691.40_sub	metabat_SRR13068828.29	metabat_ERR12405917.12	semibin_SRR16554633.6	maxbin_SRR16554652.022_sub	metabat_SRR11413685.32	semibin_SRR13022464.9	semibin_SRR11413690.11	maxbin_SRR5930504.027	metabat_SRR13068838.21	semibin_ERR12405916.16	metabat_SRR11413612.18	maxbin_SRR23364191.039_sub	metabat_SRR16554654.18	metabat_SRR11413687.86	metabat_SRR5930529.8	semibin_SRR5930498.118	maxbin_SRR11413612.015_sub	metabat_SRR11413689.14	metabat_ERR6281658.13	semibin_SRR11413691.52	metabat_SRR25825507.13_sub	semibin_SRR8387707.23	semibin_ERR12405918.0	metabat_SRR16554711.16	semibin_ERR12406007.1	metabat_SRR11413620.24	metabat_SRR11413619.66	metabat_SRR5930526.41	metabat_SRR11413619.35	maxbin_SRR11413681.013	metabat_SRR11413689.27	metabat_ERR12405924.12	semibin_SRR20881984.28	semibin_ERR12406009.9_sub	semibin_SRR11413606.50	maxbin_ERR6232523.003	semibin_ERR6267712.18	metabat_SRR5930498.82	semibin_ERR6279661.80	maxbin_SRR11413617.028_sub	maxbin_ERR12405962.006	metabat_SRR23364213.66	semibin_ERR12405915.41_sub	semibin_SRR11413654.21	metabat_SRR25825510.12_sub	semibin_SRR13068827.60	maxbin_SRR23364231.030_sub	semibin_SRR13022424.6	metabat_SRR11413618.48	maxbin_SRR11413691.019
SRR20881975	2.09876290405931	1.3540136810077	2.26533037606197	2.56989403589219	2.1284764960417	1.24343544147761	0	2.04476873862874	1.7608339511799	2.03047745561277	1.66567679414055	0	0.947446752387341	1.10426617783886	0.599022344129333	0	0	0	0	0	0.995288504862067	0	0.775851434447481	0	0	0	0.354152522523712	0.59643292913836	0.123935543313234	0	0	0	0	0	0	0	0.341110820105905	0	0.704547765774458	0	0	0.211017721751326	0	0.317452551210986	0	0	0.752602418223617	0.33632672712666	0	0	0.35058837604314	0	0.322444757039836	0.637802339101431	0	0.320001022662987	0.171235568422498	0	0	0	0	0.145757453154055	0.550836247333784	0	0	0	0	0	0	0	0	0.078618043807511	0.135612287308112	0	0	0	0	0	0.527756183484884	0	0	0	0.532524336249795	0	0	0	0	0.312190396046393	0.317009576627188	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144069860191288	0	0	0.212969709893354	0	0	0	0	0	0	0	0	0	0	0.123031157367456	0	0	0	0.121375711865177	0	0	0	0	0.218839124226371	0	0	0	0	0	0	0	0	0.215980152609509	0	0.0997587784526496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176664455793048	0	0.167318996106968	0.103666482491202	0	0	0	0.11364588614741	0	0.122239514444843	0	0.110564824263192	0.116627870986208	0	0.119141461139078	0	0	0	0	0	0	0.0985218882581778	0	0.110292830200426	0.110168738461214	0	0	0.104719139091538	0.393224411200935	0	0.0874750488132418	0.104981106949508	0.100241892439844	0	0	0	0.14548798533581	0	0	0.0968523257901201	0	0	0	0	0.102198542481217	0	0	0	0	0	0.0521407376523653	0	0.214399071121543	0	0	0	0	0	0	0.0494914988946999	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187978876821781	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR20881976	1.20253514498578	0.808384204670937	0.379088895460042	0.591435206229157	0.237258895070618	0	0	0.331200523378835	0.204371398992667	0.210104986718863	0.204747121893663	0	0	0.264114730815688	0.240717929033089	0	0.802889488814314	0	0	0	0.335850889784579	0	0.401354532164659	0	0	0	0	0.181636130572049	0.212055718621133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173560046671535	0	0	0	0.99020079593771	0	0	0.262767417419475	0	0	0	0	0	2.05075321032326	0	0	0	0.966462970763008	0.550731417769711	0	0.0870281011078509	0	0	0	0	0	0	0	0	0.499732246128683	0	0	0	0	0.151874420356628	0	0.123806803955545	0	0.045887230358339	0	0	0	0	0	0.0702719746876707	0	0	0.12311139491458	0	0	0.77245518746835	0	0	0	0	0	0	0.882763902057996	0	0	0	0	0	0	0.580423123551458	0.0611747798654809	0.133954398867329	0.489649940385066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109472158007039	0	0.0542651328471395	0	0	0	0.519851489524959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.528763348099061	0	0	0	0	0.08254552944309	0.099773957707155	0	0	0	0.211473925556856	0	0.118512715751869	0	0.110450114818793	0.104814264488137	0	0.105432310384659	0	0	0	0.319561934610658	0	0	0.0967163946180984	0	0.104156816371111	0.102154907670888	0	0	0.0993431540883403	0	0.260340095402268	0	0.0973233121799355	0.0933741426410056	0	0	0.229468404883747	0	0	0	0.0892285668121508	0	0	0	0	0.0895350183693336	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0991590457510358	0	0.219544112818304	0	0	0	0	0	0	0.0473017162798585	0	0	0	0	0	0	0	0	0	0	0	0.096572429478137	0	0.081086306475669	0.081672565063728	0.084945032341476	0	0	0	0
SRR20881977	0.460943364131514	0.324351759562946	0	0	0	0.875798687724452	2.68910176904106	0	0	0	0	0	0.622281443853653	0	0	0	0.78539557932601	0	0	0	0	0	0	0	0	0.409275648775555	0	0	0	0.922307385505559	0.335782872657135	0.368914302768788	0	0	0	0	0	0.349651588309475	0	0.211995644505743	0	0.200704115875968	0.128547234012233	0.0590000004554413	0	0	0.196981212207809	0	0	0	0	0	0	0.18361647733211	0.785686793994297	0	0	0	0.0755201015307268	0	0	0	0.711546586449064	0.321528435704378	0.395401422288404	0	0	0.360445311066906	0	0	0.156620036598944	0	0	0	0.280190403456624	0.2621878368643	0	0	0	0.26280013474327	0	0.255877278487617	0	0.386965246030938	0.240686581872565	0.263585021568478	0.25741732917779	0	0.0411232034425221	0	0.242289789264139	0	0.227046280808756	0	0	0.224630192285433	0.241913329753247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.214916566720786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0689863918560987	0	0	0.188361995280872	0	0	0	0	0	0	0	0	0.22465334669692	0.195897361309169	0	0	0	0.204591246960079	0.186495629547382	0	0	0	0.220371766114383	0	0.0598929967594116	0.180929125929887	0.258134026402584	0	0	0	0	0	0.160369795982462	0	0	0	0	0	0	0.177526557513045	0.209651091419397	0	0	0	0.167679162015506	0	0.157262313277129	0	0	0	0.146052133217059	0	0.178124521933423	0	0	0	0	0	0.160110674446473	0	0.11880794385305	0	0	0	0	0	0.140182243719241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0649470942621041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18381431730312	0	0	0	0	0.066009918794101	0	0.0606914448357437	0.0498557282174437	0.0586803885150631	0	0	0	0
SRR20881978	0	0	0.828676466799826	0.5921932236496	0.604758791752105	0	30.2552910943242	0.832361817376111	0.451907397976915	0.61116228648935	0	1.88730734229834	0	0	0	1.00251904075012	0	0	0	0	0	0	0	0	0	0	0	0.973676735298247	0	10.6391462990961	0	0	0	0	2.60683721063723	0	0	0	0	0	0	0	7.56507531611302	0	5.89944597253521	0	0	0	0	0	0	1.73061669555887	0	0	0	0	0	0	0	2.10120264966528	0	0	2.20630376569452	0	0.509186632755074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47766853678679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.898269892534739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175287333291328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187714771864109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223997163702657	0	0
SRR20881979	1.44138573150228	1.25344745618152	3.43669749315888	3.80103077216517	4.15402718935278	3.03593924705119	0	3.74755993021935	3.00696479457869	3.74751011654436	2.64405707817014	0.303415660671335	2.78409063213301	0.683259403252547	0.366880910716596	0.700903651232435	1.90626793691045	0	0.255344065223683	1.26011726052192	0.472684505659587	0	0.780916617945538	0	0	0.882151329583787	0	1.58327217647408	0.45698291468896	0	0.705300523728776	0.759619063154845	0	7.42994168095501	0.107437842817873	0	1.09539511296567	0.705798400597738	0.579055912745532	0	0	0	0	0.471965497411874	0	0	1.24310715831741	1.22870829582438	0	0	1.07454000806718	0	0.945160810401795	1.22818245399939	0	0.969828415796895	0	0	0.355818213958927	0	0	0.273780932757583	1.05414556052812	0	0.927786031763686	0	0	0	0	0	0	0.670141245889473	0	0	0	0	0	0	0	0	0	0	1.16127745101804	0	0	0	0	0.101288057957761	0.527396010958496	0	0	0.222039885884102	0	0	0	0	0	0	0	0	0	0	0.238635931257216	0	0.283487043478494	0	0	0.268329718946394	0	0	0	0	0	0	0	0	0.212107134137744	0.239112912458149	0	0.253454807661151	0.261827283168386	0	0.24572812918989	0	0.241623221433961	0	0.228602201770524	0	0	0.340184794357984	0	0	0	0	0	0.169427759733514	0	0	0	0	0	0.256550316107114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165298454120231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.780776057321078	0.204517078930954	0	0	0	0	0.804765368856015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833870716337096	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304358860228438	0.230069951942439	0	0	0	0	0	0	0	0.516014397087935	0.291683158818992	0	0.11346231838012	0.0717610861216718	0	0	0	0	0.149579377700648	0.119645619464175	0
SRR20881980	4.06352790503287	2.10685695535396	1.69709739222	1.38480420070751	1.17574679647512	0	0	0.986758418266827	1.02457194966748	0.898044338550534	1.18972420883762	0	0	0	0	0	0.308385117163085	0	0.407454131408325	0	0	2.84649739835443	0	0	0	1.53944107574565	0.570579097777081	0.333339109546483	0.728760447259343	0	1.25767384095894	1.2796071366559	0	0	0	0	0	1.28877172359854	0.848409329670809	0	0.259033538236495	0	0.161331034262521	0.202624079495944	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139675854460067	0	0	0.131104904987803	0.116983376716453	0.509395944107844	0	0	0	0	0	0	0.206989665213708	0	0.0753017613608815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0789715120813876	0	0	0.275224840025205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.275337873955853	0.690364551722592	0	0	0	0	0	0.0592317012816783	0	0	0	0	0	0	0	0	0	0	1.49208882342799	0	0	0	0	0	0	0	0	0	0.332941253001727	0	0	0	0	0	0	0	0	0.442304400345888	0.399875642582542	0	0	0	0.43207733401099	0.36521431222581	0	0	0	0.384288930549896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.619935499616	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248051791934999	0	0	0	0.295040265603211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.688127414886255	0.406578364992787	0	0	0	0	0	0	0	0	0	0
SRR20881981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37756437621635	0	0	0	0	0	0	0	0	0	0	0	0.0560178456655351	6.50904502431992	0	2.17169851443889	0	0	0	0	0	4.49049952274433	0	0	0	0	1.74254639843409	0	0.279392360044408	1.7289578054209	0	1.82373336513605	0	0	1.65219114919296	0.332359869647236	0	0	3.82656162437814	0	0	0.110359739268196	0	0.153982736930855	0	0	0	5.88377291204386	0	0	0	0.262053393008861	0	0	0	0	0	0	0	0	0	0.383806733971124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.675941129050569	0	0	0	0	0	0	0	0.64965269007426	0	0	0	0	0	0	0	0	0.0941557400975369	0	0	0.105325023431817	0	0	0	0	0	0	0	0	0	0.119782390396803	0.0962327850987281	0	0	0	0	0.0851583605846681	0	0.130128630740392	0	0	0.110463570731196	0	0	0.0969876329546928	0	0	0	0.102535713956361	0	0.0769397513073216	0	0	0.0828295299265912	0.0809581074183817	0	0	0	0.0897278357211786	0	0.0655450879156888	0	0.173147098342956	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0860741976131665	0	0.0852017203739823	0	0	0	0	0	0	0	0	0	0.636941899897719	0	0	0	0	0	0.0852454282717782	0	0	0	0.2321386224595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.301026653862912	0.146198915212797	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR20881983	0.066898690812727	0.0697188258863769	0.0612888224512763	0.0628807281170328	0.0543342986802453	0.200913134435849	0.255255963289064	0	0	0.0542336855120127	0	0.0402384866180329	0.173504003543373	0	0	0	0.0768305408784459	0.985536344519935	0	0	0	0	0	0.714493325876681	0.72072958757016	0	0	0.192077882362069	0.113424022103619	0	0	0	0	0	0	0	1.36168681009451	0	0	0	0	0	0	0	0	0	0	1.51650728475601	0	0	1.34604624242025	0	1.18668971642354	0	0	1.20483502067312	0.196721943475238	0	0	0	0	0	0.0911029507965499	0	0.349505240682196	0	0	0	0.619046089003242	0	0	0	0.15358169813167	0	0.42895274820965	0.427300675735826	0	0.0455933449823361	0	0.415114056748615	0	0.429590695670811	0.0482980492425924	0.392504863742471	0.406301902504667	0.42338983989765	0.676094725381443	0	0	0	0.393758575105284	0	0.391641420147648	0	0	0.357440734682775	0.361150318774654	0	0	0	0	0	0	0	0.257396044419836	0	0	0.261591601963891	0	0	0	0	0	0.326808024566642	0	0.0875796415077395	0	0.250044506016761	0	0.255758069545708	0	0.231678250920204	0.266596193691218	0	0.26007313507368	0	0.246468654052847	0	0	0.130034261504522	0	0.230157859696039	0	0	0	0	0.0694092480470132	0.259022954480857	0	0	0.156868671740703	0	0.108122985774546	0	0	0	0.298118102531142	0.302522349720453	0.0391223148142106	0	0	0.306805688318404	0.296401337995142	0	0	0	0.298098408713038	0	0	0.240623100024245	0	0.0379488505143289	0	0.194995749742097	0.034755559518319	0.0415491124091665	0.224310757853983	0.0434779390525966	0	0.0401649049070396	0.0677199717059202	0	0.040693502552342	0.241044163829962	0.352447960393451	0	0.0368209905976365	0.191527515439838	0.21090859419169	0	0.219372200983048	0.0422059460142494	0.042981718022897	0	0.232336579625983	0.0377997451749477	0.243280298511788	0	0	0.0398562769059511	0.0431175391028643	0	0.255479992760709	0	0	0	0	0	0	0	0.196587962840354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0425848737244681	0	0	0	0	0	0	0	0	0	0	0	0	0.394877002532249	0	0	0	0	0.159277710949068	0	0.141304094829964	0.127180162223576	0.142920573047475	0	0	0	0
SRR20881984	2.11464417656599	1.38467864055963	0.873119607448266	0.5608994262969	0.591160041241705	0.489606796277989	0.642490217161721	0.639100173967396	0.474139262831949	0.501830285138896	0.523899429162789	0	0.479935696924183	0.359524815521401	0.143307336497192	0	0.606230069900984	0	0	0.29633685243488	0.282554291848102	0.188577921815518	0.358698721837192	0	0	0.149456713347499	0	0.508131636646774	0.271151082880002	0	0.12793453715383	0.1292677197248	0	0.3544699207423	0	0	2.73844122762911	0.129094975878657	0.643781909992778	0	0	0	0	0.410926012754376	0.263753928324798	0	0.284864332124219	1.76446583046215	0.137597106956933	0	2.02818534669704	0.149950791779216	1.78979791528263	0.254074061745354	0	1.67686755233234	0	0.118339338034877	0	0	0	0.243828786653774	1.01869732518217	0	0.180152079417578	0	0	0	0.825915963781122	0	0	0.237281138644373	0	0.272434245977384	0	0	0	0	0.122786530714355	0	0.295504472252524	0	0.520530807453158	0	0	0	0	0	0.188554931137372	0	0	0	0	0	0.185393101865527	0	0	0	1.09555467529449	0.270020176385933	0.222829956758284	0	0	0	0	0	1.07366255163221	0	0	0.127104112477306	0.433351881540808	0.187053935608108	0	0	0.232209809633602	0	0	0	0	0	0	0	0	0	0	0	0	0.37828628888794	0	0.134380238378223	0	0	0	0	0.293909552161181	0	0	0	0	0	0	0	0	0	0.190142702685311	0	0	0	0	0	0	0	0	0	0.3169146101881	0	0	0	0.249045107053626	0	0.522906021926142	0	0	0	0	0	0	0	0.658122217358995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19624861212448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0898128803312464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.913531434305221	0	0	0	0.191526828230001	0.784152025218321	0	0	0	0	0.0631246010026312	0	0	0	0	0.152042088541629	0.153689837570747	0
SRR20881985	1.1826109934318	0.860406177995745	0.768263154263859	0.599623467746352	0.561383110066056	0.622548697043677	0.531378140803874	0.53091959716264	0.512300119667892	0.428601546426999	0.537791441192898	0	0.596667240645667	0.3202684101219	0.401384800533807	0	0	0	0	0	0.282720645214357	0	0.391695691910702	0	0	0	0	0	0.285546786531389	0	0	0	0	0	0	0	0	0	0	0	0	0.414690789253024	0	0	0.481915235252314	0	0	0	0	0	0.100889283013563	0.680000485362641	0.0871772026860939	0	0	0	0.252404037412044	0.192602575684667	0.0959053893286607	0	0	0	0.228914678270221	0	0.0718660047446966	0	0	0	0	0	0	0	0.171097664352838	0	0	0	0	0	0	0	0.261824398954952	0	0	0	0	0	0	0.221810815215368	0.124829881448799	0	0	0	0	0	0	0	0	0	0.10582209299196	0	0	0	0	0	0.0998437086346658	0.198984040280236	0.0977960960836771	0.10510188772014	0	0	0	0.105902598658544	0	0	0	0	0	0.10603345138774	0	0.0856500533818395	0	0.158688479528465	0.0870846206543458	0	0.0931864375291606	0.189933341922727	0.0944166633151386	0	0	0.20441577552536	0	0.113732443907711	0	0	0.234357544181177	0	0	0.332208632152188	0	0	0	0	0	0	0	0.318621025644972	0.34305384568446	0.338861411258701	0	0	0	0.302193910153532	0.316225508826209	0	0	0	0.292957067382406	0.288184662419656	0.19189004828815	0.301988812965738	0.184765488471159	0.132989106606705	0	0	0	0.107262836169703	0.279006719335455	0.10918384591328	0	0.104564777687808	0.104613169311839	0	0.101733121152583	0.295332455094466	0.262435501894104	0	0	0	0.276306375237382	0.105507217774656	0.288426085654182	0.100606650637891	0.103863417320173	0	0.280512537013088	0.0969467749018319	0.130619013510964	0	0.0680552622559289	0.104220547036612	0.0977299516398415	0	0.232215410065996	0	0.163797330670964	0	0.0904739632977317	0.0940236331308182	0	0.267728404741019	0.266410549035501	0	0.0906165769800094	0	0.528052345971882	0	0	0	0	0	0	0	0	0	0	0	0.20283715495384	0	0	0.0612904524079652	0.0481018770781326	0	0	0.0561509575639694	0	0	0	0	0	0	0	0	0.24592936299511	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR20881986	1.99601523119553	1.16437839668724	0	0	0	0	2.21590690480811	0	0	0	0	0	0	0	0.235840574457657	0	0.363157627757345	0	6.60067332297303	0	0.546306823251706	0.214015811903149	0	0	0	0	0	0	1.49424333125755	0	0	0	0	0	0.30736238761206	0	7.43294677966836	0	0	0	3.11759262463113	1.35592503261752	0.421222207707729	0.495850029768736	0	0	0	5.19119621384158	0	1.3968311756126	5.33979644869665	0	5.38876193383516	0	0	4.69184394281876	0	0	0.3514230408534	0.257760870928656	3.45450363848664	0.294680296078139	0.934228235819646	0	3.65259455765393	0	0	0	2.25222690214254	0	0	0	0	0.260781149158213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20769565490822	0	0	0	1.14224523710625	0	0	0	0	0	0	0	0	0.0953382800503889	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0926930699722487	0	0	0	0.377188406451416	0	0	0	0	0	0	0	0	0.643287779339927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177817128899464	0	0	0	0	0.620123255008999	0.168845828215503	0	0	0	0.166363197747276	0	0	0	0.56072469032634	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176568636923778	0	0.116165275800044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081700487108077	0	0	0	0.482364940028402	0.519985561851825	0	0	0	0	0	0	0	0	0	0	0	0
SRR20881987	0.132406342462902	0.147643513914936	0.231644321305364	0.176615250576336	0.178968641287345	0.627002062124863	0.162597461848482	0.178087142151518	0.161422670824305	0.150033703070883	0.177798526580044	0	0.494886791210399	0	0	0	0	0.0618646178793192	4.49233964586523	0.521807365645383	0	0	0	0	0	0	0	0	0.13376980126632	0.355479079805345	0	0	0	0.341269100814856	0	0	0	0	0	0.510971389114744	2.16953885011499	0	0	0	0	0	0.377988884927725	0	0	1.06104992626622	0	0	0	0.330571627704691	0.0455667131560662	0	0.797818081784083	0	0.0417207071606167	0	2.17326997605063	0	0.377039430167588	0	0.0591655270488364	0	0	0	0	0	0.607005058672077	0	0.621479450009254	0	0.184218349974974	0.178177801034641	0	0	0	0.174546541436779	0.143712300326218	0.179557278270697	0	0.178472079908915	0.199049038043101	0.172309021292863	0.174304392857659	0.0607213400462041	0	0.872977501700771	0.176393694239226	0	0.221668033288409	0.8007636951411	0	0.156961780570766	0.159369642582974	0	0	0	0	0	0	0	0.101377678624304	0	0	0.147753324202945	0	0	0	0	0	0.14721877324896	0	0.108825611936956	0.0515779415183704	0.0949297649119692	0	0.0962862969772903	0	0	0.101660345563643	0	0	0	0	0	0	0	0.0624737166320985	0	0	0	0.0955166462967542	0.0687271166778514	0	0	0	0	0	0	0.234932520016641	0.0602769167112464	0	0	0	0	0.072734581396648	0	0	0	0	0	0	0	0	0	0.0844593237438372	0	0.143160864993992	0	0	0	0.0666935650632418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0676630054852108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152639175970633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139716175849956	0	0	0	0	0	0	0	0	0	0	0	0	0
