feature	metabat_SRR16554674.5	maxbin_SRR13022355.014	metabat_ERR12405975.5_sub	semibin_SRR13022325.6	semibin_SRR16554706.23	semibin_SRR23364195.41	semibin_SRR5930502.51	metabat_SRR13022352.3	semibin_ERR12405939.29	metabat_SRR16554779.30	maxbin_SRR11413655.005	maxbin_ERR2162217.001	maxbin_SRR13022336.003_sub	maxbin_SRR25825509.002	semibin_SRR5930533.9	metabat_SRR13022417.2	semibin_SRR5930511.52	semibin_ERR6281504.148	semibin_ERR6279672.24	semibin_SRR11413653.25	maxbin_SRR16554665.003	semibin_SRR11413686.80	maxbin_ERR12405962.011_sub	metabat_ERR6279614.12_sub	semibin_ERR6232382.49_sub	semibin_ERR6279675.47	maxbin_SRR16554775.001	semibin_SRR11413653.97_sub	semibin_SRR16554655.39	metabat_ERR12405990.2	metabat_ERR6232687.8_sub	metabat_SRR25825493.27	maxbin_ERR6279667.001	semibin_SRR11413691.62	semibin_SRR6000945.4	maxbin_SRR16554671.002	metabat_SRR11413649.62	metabat_SRR5930494.64	metabat_ERR12405981.15	maxbin_SRR11413649.010	maxbin_SRR13068842.057_sub	metabat_SRR16554646.5	metabat_SRR20881978.24	semibin_SRR5930502.48	semibin_SRR6000905.60_sub	semibin_SRR5930507.29	semibin_SRR16554630.20	metabat_ERR6271719.4	semibin_SRR25825509.21	metabat_SRR23364235.43	maxbin_SRR5930501.002	metabat_ERR12405956.16	maxbin_ERR12406000.010	metabat_SRR6000877.7	semibin_SRR13022308.4	metabat_ERR12405930.6	semibin_SRR16554707.35_sub	semibin_ERR2162217.22	metabat_ERR12405933.43	semibin_ERR2162223.6	metabat_SRR6000874.30	metabat_SRR16554713.13	semibin_SRR5930499.112	semibin_SRR16168913.44_sub	semibin_SRR6000900.32	semibin_SRR16168903.5	semibin_SRR16554765.8	maxbin_SRR16554755.007_sub	semibin_SRR5930534.80	metabat_SRR6000907.1_sub	maxbin_SRR16554728.024	semibin_SRR8387683.16	maxbin_SRR11413620.019	semibin_SRR25825514.3_sub	metabat_ERR12405985.2	semibin_SRR16554738.0	semibin_SRR11413691.42	maxbin_SRR11413655.009_sub	semibin_SRR20881975.0	metabat_ERR6275681.8	maxbin_SRR16554759.001	metabat_SRR16554662.30_sub	metabat_SRR16554786.10	metabat_ERR6243880.3	semibin_ERR6264280.18	metabat_ERR6281505.14	semibin_SRR16554671.9	maxbin_SRR16554707.013	metabat_SRR16554771.26	maxbin_ERR2162206.004	maxbin_ERR6279655.020	metabat_SRR5930523.5	semibin_SRR11413608.137	metabat_ERR6279651.8	metabat_SRR16554746.22	metabat_ERR12405939.30	metabat_ERR12405970.10	semibin_SRR20881988.7	metabat_ERR6275666.49	metabat_SRR16554744.3	semibin_SRR16168903.11	semibin_SRR11413690.7	metabat_SRR5930536.13	semibin_SRR13022424.5	semibin_ERR12405947.71	metabat_ERR12405918.3	semibin_SRR23364196.21	semibin_SRR16554716.24	metabat_SRR16554626.7	semibin_SRR25825508.4_sub	semibin_SRR13068844.35	semibin_ERR6279614.29	semibin_SRR11413683.102	maxbin_SRR5930501.087_sub	maxbin_SRR16168913.015	semibin_SRR16554739.16	metabat_SRR16168982.24	metabat_SRR13022323.1	semibin_ERR6267712.45	semibin_ERR2162202.11	maxbin_ERR2162223.012	maxbin_SRR25825521.012_sub	metabat_SRR23364233.36	semibin_SRR16554653.1	maxbin_SRR5930508.026	metabat_SRR16554633.8	metabat_SRR16554713.7	semibin_SRR20881980.15_sub	metabat_SRR13022372.10_sub	semibin_ERR6233695.43_sub	maxbin_SRR5930515.007	maxbin_SRR13068818.010	semibin_ERR12405970.61	maxbin_SRR16554787.017_sub	metabat_SRR6000907.39	semibin_SRR25825502.47_sub	maxbin_ERR12405958.009_sub	semibin_ERR6232458.16	semibin_SRR11413688.65_sub	semibin_SRR5930536.88	maxbin_ERR12406009.001	semibin_SRR16554765.35	metabat_ERR2162222.11_sub	maxbin_SRR16554790.013_sub	maxbin_SRR16554733.009	metabat_SRR11413686.6	maxbin_SRR8387707.004_sub	metabat_SRR16554669.41_sub	maxbin_SRR5930518.019_sub	metabat_SRR11413686.5	semibin_SRR13068817.76	semibin_SRR20881986.74	semibin_SRR23364193.36	metabat_SRR5930514.58	semibin_SRR16554673.13	semibin_ERR2162202.9	semibin_SRR5930501.2	semibin_ERR2162208.7	metabat_SRR16554665.10	metabat_SRR13068853.24	semibin_ERR6279669.74	semibin_SRR16554776.8	metabat_SRR13068851.17	metabat_ERR6279627.10	semibin_SRR11413679.4	metabat_ERR2162214.7	metabat_SRR11413647.31	metabat_ERR2162213.1	metabat_SRR16168896.4	metabat_ERR12405997.59	semibin_SRR6000944.44	maxbin_SRR11413646.009	metabat_ERR12405954.8	metabat_SRR13068832.4	semibin_SRR20881980.56	maxbin_SRR5930507.045	semibin_SRR5930495.29	maxbin_ERR6282070.040_sub	semibin_ERR6233693.7	metabat_SRR11413613.2	semibin_SRR16168945.59_sub	semibin_ERR12405923.28	semibin_SRR6000901.29	metabat_SRR16554687.19	semibin_SRR23364183.27	metabat_ERR12405985.26	semibin_SRR11413689.18	maxbin_SRR5930497.004	metabat_SRR5930527.86	semibin_SRR6000896.44	metabat_ERR6281586.4	metabat_SRR5930529.3	metabat_SRR6000949.51_sub	semibin_SRR11413689.110	maxbin_SRR6000869.050	semibin_SRR11413691.40_sub	metabat_SRR13068828.29	metabat_ERR12405917.12	semibin_SRR16554633.6	maxbin_SRR16554652.022_sub	metabat_SRR11413685.32	semibin_SRR13022464.9	semibin_SRR11413690.11	maxbin_SRR5930504.027	metabat_SRR13068838.21	semibin_ERR12405916.16	metabat_SRR11413612.18	maxbin_SRR23364191.039_sub	metabat_SRR16554654.18	metabat_SRR11413687.86	metabat_SRR5930529.8	semibin_SRR5930498.118	maxbin_SRR11413612.015_sub	metabat_SRR11413689.14	metabat_ERR6281658.13	semibin_SRR11413691.52	metabat_SRR25825507.13_sub	semibin_SRR8387707.23	semibin_ERR12405918.0	metabat_SRR16554711.16	semibin_ERR12406007.1	metabat_SRR11413620.24	metabat_SRR11413619.66	metabat_SRR5930526.41	metabat_SRR11413619.35	maxbin_SRR11413681.013	metabat_SRR11413689.27	metabat_ERR12405924.12	semibin_SRR20881984.28	semibin_ERR12406009.9_sub	semibin_SRR11413606.50	maxbin_ERR6232523.003	semibin_ERR6267712.18	metabat_SRR5930498.82	semibin_ERR6279661.80	maxbin_SRR11413617.028_sub	maxbin_ERR12405962.006	metabat_SRR23364213.66	semibin_ERR12405915.41_sub	semibin_SRR11413654.21	metabat_SRR25825510.12_sub	semibin_SRR13068827.60	maxbin_SRR23364231.030_sub	semibin_SRR13022424.6	metabat_SRR11413618.48	maxbin_SRR11413691.019
SRR11413687	0.0394571951584271	0.0268731649464185	0	0	0	0.0575553314817145	0.0438217780956802	0	0	0	0	0	0.0700195762252679	0	0	0	0.0416155721602157	0	0	0	0	0.0311637319185761	0	0	0	0	0	0.0202944376850504	0.0431727160999517	0.0172557639502865	0	0	0	0	0.0278873597376312	0	0	0	0	0	0	0	0.0355392404318164	0	0	0.0151772813453775	0	0	0	0	0	0	0	0	0	0	0.0136476562214917	0	0	0.0198781495855898	0	0.00664343874001464	0	0	0	0	0	0.006974937656962	0	0	0	0	0.0160909741073429	0	0	0	0	0.00903788828616023	0	0	0	0	0	0	0	0	0	0.00923675673043336	0.0510372591166308	0	0	0.0156809574410441	0	0	0	0	0	0	0.0233247577161867	0	0	0	0	0	0	0.0169452703332686	0.0213114287858853	0	0	0	0.00809723383904325	0	0.0772153383526718	0	0	0	0	0	0	0	0	0	0	0	0	0.00784586282990129	0	0.00616463628962559	0	0.00435912458615674	0.0166450292613361	0	0	0	0	0.0216899186843962	0	0	0	0	0	0	0	0.0141096546994068	0	0	0	0	0	0.00741157463684968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00863231225579477	0	0	0	0	0	0	0	0	0	0	0	0.00618580796686996	0	0	0	0.00843705897916133	0	0	0	0.00666140233772922	0	0	0	0	0.00299227167410527	0	0	0	0	0	0	0	0	0	0.00400116092184117	0.00586019873537266	0	0.0272885862539637	0	0.00677887559495936	0	0	0	0.00366216066012368	0	0	0	0	0	0.0035142253874831	0	0.0158776368384945	0.0146205214586802	0.0141314058013013	0	0	0	0.0065785393351735	0	0	0	0.00303539380606396	0	0	0	0	0	0.00571146012870766	0.00702625072293798	0	0.00582373400442541	0	0	0
SRR11413688	0.134034630160446	0.0736993996887894	0.0284817518738849	0.0205902631350218	0.0182756017048522	0.0445822960442303	0	0.0180125671824341	0.0168680305079426	0.0147875623486471	0.0177020167443077	0	0.0318294923759053	0.0150422186187906	0.0159397062974246	0	0	0	0	0	0.0182479351875702	0	0.0127854782866092	0	0	0.00112714311027717	0.0231132548886214	0.0115035367783061	0.0125707528791396	0	0	0	0	0	0.0262622159956083	0	0	0	0	0	0	0	0.0357013598819698	0	0	0.0201102230149121	0	0	0	0	0	0	0	0	0.0169726473017045	0	0	0	0.00581629775260299	0.021173034097827	0	0	0	0.0184307321848313	0.00864825205423105	0.0241754329836371	0.0186742146218201	0.0165391662700833	0	0.0173358269803079	0	0	0	0	0	0	0.0489038359887108	0.0172827837755428	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00614493172275641	0	0	0	0	0	0	0	0	0	0	0.00719503304583698	0.0251019958287404	0	0	0	0	0	0	0	0	0	0	0	0	0.00562243150520381	0	0	0	0.00563153305590027	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00208454954669878	0	0.0117372741020216	0	0.0301466074937316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019062358460883	0	0	0.00458750499620925	0	0	0	0.00475800264051101	0	0.00518383944719429	0	0.00476095834341666	0.00446005706048694	0	0.00485488437128957	0	0	0	0	0	0	0.00472454175028811	0	0.00454967437831554	0.00450495816938172	0	0	0.00426337993601906	0	0	0	0.00447156910545444	0.00430206686184236	0	0	0	0.00151822591604447	0	0	0.00402313583664597	0	0	0	0	0.00438548600895949	0	0.0011564650906132	0	0	0	0	0	0	0	0	0	0	0.00210881849531834	0	0	0	0	0.00174539031836041	0.00197049820703822	0	0	0	0	0	0	0	0	0	0.00688029020264307	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR11413689	0.0199024458444989	0.0153001723137625	0.0172607158238332	0.015177328056543	0.0160700603523817	0.0651099325718041	0.0108373598401265	0.0167165873298763	0.0112690290322305	0.0140167140482429	0.0116349655812744	0	0.0468211285798401	0	0	0	0.0179508515365689	0	0	0	0	0	0	0	0	0.0755615725638719	0.0134916262515851	0.0140286322217414	0.00386090351369979	0.00734994859853896	0.0673495937323886	0.0691715552982013	0	0	0.00247697144526247	0	0.0167266539195474	0.0653306402620743	0	0.00951153268791142	0	0.080666386028031	0.00191431731757453	0	0	0.0131083767168291	0.0169140583393754	0	0	0	0.00629701317403758	0	0.00608385510535617	0.0161547745432461	0.00783227138184761	0	0	0	0.00385474164313643	0.00315506508261415	0	0.0011723437710583	0	0.00783299372734191	0.000951968404329774	0.00957989881394811	0.00850272469813937	0.00723839963789093	0	0.0082215580102742	0	0	0	0	0	0	0.00859220082192463	0.00987578288085895	0.0153090937884313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00406067458566533	0.00823670369502106	0	0	0	0	0	0.00104018471198334	0	0	0	0	0	0	0.00272360798931489	0	0	0	0.00304034980232363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00230439497434318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0048798843389051	0	0.00282668049563184	0	0	0	0	0.0169949929566883	0	0	0.000930643098023381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0609999228274172	0	0.00130460436046378	0	0	0	0	0.00110568938254868	0.00107608038958281	0	0	0	0.00770638127553882	0.0215754637145777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00132167732081492	0.00168731878910494	0
SRR11413690	0.0950155497722543	0.0619224085925258	0.0608125287239299	0.052466516025429	0.0615483637729824	0	0.0339640931332112	0.0517891433324447	0.0428337455671351	0.0474497655116016	0.0435649335612106	0	0	0	0	0	0	0	0	0.00309540043566256	0	0	0	0	0	0	0.0135186706033295	0.00981559762663183	0	0.0126494960788261	0	0	0	0	0.00713211547866073	0	0	0	0	0	0	0	0.00828385264504566	0	0	0.0188606476604198	0	0	0.00784766290063048	0	0	0	0	0	0	0	0	0.00908633724549603	0	0.0055426005725244	0	0	0	0	0	0.0103355300696891	0.0100057215088252	0	0	0.00943097583684137	0	0	0	0	0	0	0.00734826564609913	0.0113757835896283	0	0	0.00545080967293551	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00511199642726054	0	0	0	0	0.00778221958063084	0	0.0444333291470277	0	0.00676352170664972	0	0	0	0	0	0	0	0	0	0	0.00683081271563672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00499507840219696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00709606809081483	0	0	0	0.00719381696522891	0	0.00795306169189316	0	0.00732941696546548	0.007418391964067	0	0.00755892713049144	0	0	0	0	0	0	0.00777838711738938	0	0.007148366469113	0.00720417540348635	0	0	0.00663854467847665	0	0	0.0271002061276019	0.00703253628740093	0.00658133358536205	0	0	0	0	0	0	0	0	0	0	0	0.0188784590833797	0	0	0.0103471302043642	0.00181830933643591	0	0	0	0	0.00258913491152308	0.00324506487597569	0	0	0.0186831698180921	0.004438858061824	0	0	0	0.0179001714864513	0.0178378636305809	0	0	0.00479952437904259	0	0.00264188582785881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00572372236430773
SRR11413691	0.376590412703091	0.18645665035913	0.00819091013708086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001402363145054	0	0	0	0	0	0	0.00167601724630857	0	0	0.00999648620693176	0	0.00153055102987961	0.00152309593871798	0	0.0145723633801776	0	0	0	0.00141674374345221	0.0852468855045749	0	0	0.00100225483215605	0	0	0	0	0	0	0	0.00412380948699052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0291609560786623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00406536937435793	0	0	0	0	0	0	0	0.00219239536066731	0	0	0	0.00879156328943138	0	0	0	0	0	0	0	0	0	0	0.00186084782224057	0.0112294971068064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00557677404149975	0	0	0.00143565009065751	0	0	0.0101405534402395	0	0.00155565119631573	0	0	0	0.00996620834719351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00977390173521831	0	0.00151341850651973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505455638792572	0	0	0	0	0	0	0.0623158791821763	0	0	0	0	0.00204519277140543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0385050135168799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126502789226882	0	0	0.0123784937343663	0.0141013447832661	0	0	0	0	0	0	0	0	0	0.0164669031066063
SRR11413692	0.0751190233730996	0.0495159225048121	0.0119573629362552	0.00783122537052386	0.0090372599776801	0	0	0	0	0	0.0066648175175122	0	0	0	0	0	0.0372892942267624	0	0.1036629668861	0	0	0.0117547077812382	0	0	0	0	0	0.00948573908799571	0.0196653163097917	0	0	0	0	0	0.00490800959240718	0	0.0850033573593572	0	0	0	0.055123889473163	0	0.00531565368049685	0	0	0	0	0.0805486647308877	0	0	0.0845473561593719	0	0.0799635283278237	0	0	0.076786146807422	0	0	0	0	0.038799158994971	0.00914805564315149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00819748495481645	0.0141672154945784	0	0	0.0081265800625911	0	0	0.00729859820701983	0	0	0	0	0	0	0	0	0	0	0.0085059011803453	0	0	0	0	0	0	0.0129729172806123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00734890879698479	0	0	0	0	0	0	0.0208651876574198	0	0	0	0	0	0	0	0	0	0	0	0.0162394691467418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0117013458246488	0	0	0	0	0	0	0.00720341755200593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377758122888307	0	0	0	0	0	0	0	0	0	0	0.00559912680342121	0.005868809069108	0	0	0	0	0	0	0	0	0	0
SRR20881974	0.0106522303697784	0.0171582365300002	0	0	0	0.0913589818084739	0.0161621866420285	0	0	0	0	0	0.0456116054309052	0.0177797673869795	0.00832280206878365	0	0	0	0	0	0.0273951035899998	0	0.020373922600597	0	0	0	0	0.0124028797606188	0.0219680183054905	0	0	0	0	0	0.00384061358715034	0	0	0	0	0	0	0.0447355567797224	0.014485909733737	0	0.0110452218074139	0	0	0	0.00485284677366666	0	0	0.0123645647748403	0	0	0	0	0	0.00451798319036965	0	0	0	0.0110603456978935	0.0642219306307762	0	0.243427877757248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0478455784468263	0	0	0	0	0	0.00319915955645292	0	0	0.00893325281329406	0	0	0.00984741595629808	0	0	0	0	0.0149915294243992	0	0	0.0182280368990607	0	0	0	0	0	0.00674768745919699	0	0	0	0	0	0.0147242107259106	0	0.0227454159522861	0	0	0	0.0181099597962403	0	0	0	0	0	0	0	0	0	0	0	0	0.00620697354460706	0.00292231866198673	0	0.0128578393292703	0	0	0	0	0	0	0	0.0114702621508912	0	0	0	0	0	0	0	0	0	0.05803491199407	0.00626493268778811	0	0	0	0	0.00994683660219125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00730516598288602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00585938807842153	0	0	0.0100205387114492	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR20881975	0.058546868784295	0.0377714229467141	0.0631934174288368	0.0716894931856821	0.0593757560147384	0.034686744030556	0	0.057040653235856	0.0491200383288974	0.0566419851109921	0.0464655443046825	0	0.0264298747537614	0.0308044929190533	0.0167102641812321	0	0	0	0	0	0.0277644632387832	0	0.021643069848837	0	0	0	0.00987940144440293	0.0166380301335407	0.00345729285477459	0	0	0	0	0	0	0	0.00951559148821286	0	0.0196539902221846	0	0	0.00588652812694588	0	0.00885562291245074	0	0	0.0209945177424558	0.00938213493465648	0	0	0.00977997638980412	0	0.00899488496012681	0.0177920668339737	0	0.00892671480349391	0.0047767693703018	0	0	0	0	0.00406603455189635	0.0153660699033268	0	0	0	0	0	0	0	0	0.0021931206645466	0.00378302607465077	0	0	0	0	0	0.0147222308745917	0	0	0	0.014855242761609	0	0	0	0	0.00870883038655458	0.00884326574014593	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040189576364614	0	0	0.00594098058243706	0	0	0	0	0	0	0	0	0	0	0.00343206419974385	0	0	0	0.00338588406647867	0	0	0	0	0.0061047131460969	0	0	0	0	0	0	0	0	0.00602495957517819	0	0.00278286037019824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00492821304024353	0	0.00466751308175294	0.00289186927022715	0	0	0	0.00317025366289746	0	0.0034099806122054	0	0.00308430468528655	0.00325343879769101	0	0.00332355764368973	0	0	0	0	0	0	0.00274835621168836	0	0.00307671716757692	0.00307325551749781	0	0	0.00292123406781129	0.0109693467331802	0	0.0024401947427521	0.00292854189556859	0.00279633726706993	0	0	0	0.00405851750603764	0	0	0.00270178227303359	0	0	0	0	0.00285091977041391	0	0	0	0	0	0.00145451252246981	0	0.00598085389261911	0	0	0	0	0	0	0.00138060963728764	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00524383893684112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR20881976	0.0602436478115383	0.0404977879654255	0.0189912935206812	0.0296292498526812	0.011886007136164	0	0	0.0165922200017427	0.0102384355542567	0.010525672265062	0.0102572582208679	0	0	0.0132314094032467	0.0120592950643149	0	0.0402225180672682	0	0	0	0.0168251903536783	0	0.0201067396525682	0	0	0	0	0.00909946218674756	0.0106233984780422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00869487296852163	0	0	0	0.049606290728311	0	0	0.0131639127699287	0	0	0	0	0	0.102737000798889	0	0	0	0.0484170920711246	0.0275901038811302	0	0.00435986448687977	0	0	0	0	0	0	0	0	0.025035188003758	0	0	0	0	0.00760848373512976	0	0.00620237464598859	0	0.00229882191491991	0	0	0	0	0	0.00352042941261016	0	0	0.00616753659778389	0	0	0.0386978446809464	0	0	0	0	0	0	0.0442240027978143	0	0	0	0	0	0	0.029077575306392	0.00306468539279822	0.00671074077279056	0.0245300926816966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00548424897155344	0	0.00271853140036757	0	0	0	0.0260431058333979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0264895650254832	0	0	0	0	0.00413530018222069	0.00499839625805218	0	0	0	0.0105942522725366	0	0.00593715563217819	0	0.00553324187291508	0.0052509015322986	0	0.00528186390331677	0	0	0	0.0160091592523776	0	0	0.00484522089792509	0	0.00521796522022354	0.00511767519278446	0	0	0.00497681420151435	0	0.0130423107249992	0	0.00487562577049651	0.0046777834206547	0	0	0.0114957253643139	0	0	0	0.00447010166494809	0	0	0	0	0.00448545403095518	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00496759088868396	0	0.0109985460856355	0	0	0	0	0	0	0.00236968370390439	0	0	0	0	0	0	0	0	0	0	0	0.00483800864701904	0	0.00406219719234603	0.00409156710810506	0.00425550856709483	0	0	0	0
SRR20881977	0.0227951606568902	0.0160402579664274	0	0	0	0.0433111165997315	0.132984899269597	0	0	0	0	0	0.0307738576802646	0	0	0	0.0388403864836629	0	0	0	0	0	0	0	0	0.0202400227289743	0	0	0	0.0456111241936375	0.0166055639882639	0.0182440218357061	0	0	0	0	0	0.017291417448798	0	0.0104838796934944	0	0.00992547658108048	0.0063570821912769	0.00291774346653715	0	0	0.0097413667883607	0	0	0	0	0	0	0.0090804368296394	0.0388547880038187	0	0	0	0.00373471662936536	0	0	0	0.0351883116563111	0.0159006353447551	0.0195538967395904	0	0	0.0178252024286624	0	0	0.00774537432182737	0	0	0	0.013856334114597	0.0129660481713736	0	0	0	0.0129963283090372	0	0.0126539703691425	0	0.0191367001638655	0.0119027406156074	0.0130351435359616	0.0127301309251544	0	0.00203367724137756	0	0.0119820244775762	0	0.0112281830053818	0	0	0.0111086995062448	0.0119634073204602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106283288738913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00341160326380201	0	0	0.00931511825139281	0	0	0	0	0	0	0	0	0.0111098445678095	0.0096877668077879	0	0	0	0.0101177079579735	0.00922282034659581	0	0	0	0.010898106369933	0	0.00296190506164627	0.0089475384917479	0.0127655739527644	0	0	0	0	0	0.0079308122177238	0	0	0	0	0	0	0.00877927032749281	0.01036793385626	0	0	0	0.00829228433336471	0	0.00777713700940393	0	0	0	0.00722275685048043	0	0.00880884162863369	0	0	0	0	0	0.00791799780818423	0	0.00587544236057678	0	0	0	0	0	0.00693247156913559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00321184675408507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0585434993769692	0	0	0	0	0.00326440691188797	0	0.00300139093690226	0.00246552922293211	0.00290193760816991	0	0	0	0
SRR20881978	0	0	0.0111590317741804	0.00797452716942725	0.00814373623874954	0	0.407420468886315	0.0112086590362391	0.00608542563358411	0.0082299662743564	0	0.0254146502816502	0	0	0	0.0135000114980383	0	0	0	0	0	0	0	0	0	0	0	0.0131116184207967	0	0.143267700192149	0	0	0	0	0.0351039041520694	0	0	0	0	0	0	0	0.101871984071879	0	0.0794424696429604	0	0	0	0	0	0	0.0233046399510383	0	0	0	0	0	0	0	0.0282949837131924	0	0	0.0297102847869652	0	0.00685675295672941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0198984173128372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120961830994123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00236043498298326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252778398764473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00301636593680176	0	0
SRR20881979	0.0195795197633848	0.0170266006553927	0.0466834692597849	0.0516325057882148	0.0564275444622312	0.0412396426500773	0	0.050906167665281	0.0408460589948352	0.0509054910054441	0.0359163870476179	0.00412154275902478	0.0378185771952166	0.00928127058366165	0.00498364309094234	0.00952094681638821	0.0258943944908795	0	0.00346854701156185	0.0171172020558691	0.00642085974499118	0	0.0106078283005371	0	0	0.01198298208064	0	0.0215068792430616	0.00620757220924906	0	0.00958067312701948	0.0103185262172554	0	0.100926966878904	0.00145941597784205	0	0.0148796465750171	0.00958743619521318	0.00786578945518584	0	0	0	0	0.00641109286865235	0	0	0.0168861399432011	0.0166905484324827	0	0	0.0145963546500292	0	0.0128388913268561	0.0166834054934485	0	0.0131739715602682	0	0	0.00483336944449978	0	0	0.00371899004312888	0.0143193202102348	0	0.0126028755163105	0	0	0	0	0	0	0.00910307593684647	0	0	0	0	0	0	0	0	0	0	0.0157745801876941	0	0	0	0	0.00137587842673584	0.00716405081166564	0	0	0.00301614913961746	0	0	0	0	0	0	0	0	0	0	0.00324158678012903	0	0.00385083607332901	0	0	0.00364494175319655	0	0	0	0	0	0	0	0	0.00288122445924067	0.0032480660053956	0	0.0034428836828808	0.00355661385661542	0	0.00333792589779457	0	0.00328216558271894	0	0.00310529043662326	0	0	0.00462100793615675	0	0	0	0	0	0.00230147565475821	0	0	0	0	0	0.00348493250261782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00224538392365715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106059189507604	0.00277812253955423	0	0	0	0	0.0109317853646167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113271470736799	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00413435500904606	0.00312522808611613	0	0	0	0	0	0	0	0.00700944505357644	0.00396217060286192	0	0.0015412513503985	0.000974789449661628	0	0	0	0	0.00203185886877915	0.0016252441797517	0
