featureid	Intercept	response[T.R]
semibin_SRR8387712.8_sub	-0.471340037379095	-0.478113457838135
semibin_SRR8387707.23	-0.507282535973618	-0.169442221799927
semibin_SRR8387707.12	-0.307546264920065	0.0188936141337585
semibin_SRR8387683.9	-0.60552232662184	-0.307175472656326
semibin_SRR8387683.30	-0.420734926554987	-0.352926433363991
semibin_SRR8387683.16	1.13500323196905	0.384048536142273
semibin_SRR8387677.66	-0.408970429990122	-0.24013581899746
semibin_SRR8387676.49	-0.359389230105707	0.0275328305567931
semibin_SRR6000947.67	-0.560168198737929	-0.241815716305809
semibin_SRR6000946.20_sub	-0.371117516848872	0.00920759113685599
semibin_SRR6000945.4	1.90165796181219	0.629066779931946
semibin_SRR6000944.44	0.179172836747339	0.083127394040985
semibin_SRR6000932.49_sub	-0.269926391038725	-0.196656242290573
semibin_SRR6000921.66	0.2195511688854	-0.559088282564716
semibin_SRR6000911.2	-0.60552232662184	-0.307175472656326
semibin_SRR6000910.14	-0.509999293330738	-0.183157727399902
semibin_SRR6000907.58	-0.54707273790581	-0.226950839439468
semibin_SRR6000905.76	-0.095062501225302	0.333173408826752
semibin_SRR6000905.60_sub	1.20236017605322	-0.0848089310322572
semibin_SRR6000901.29	0.0471840133334901	-0.0153170677815248
semibin_SRR6000900.32	0.364580534901788	0.19956393512146
semibin_SRR6000900.19	-0.281610793862173	0.0475463417376708
semibin_SRR6000900.14	-0.275507427248785	-0.312441095987396
semibin_SRR6000899.37	-0.533552962783406	-0.214292809644775
semibin_SRR6000896.44	0.0336183538104798	-0.0259597155247498
semibin_SRR6000893.60_sub	-0.441310770306418	-0.348070368448334
semibin_SRR6000893.52	-0.537380240354368	-0.206618920246201
semibin_SRR6000892.71	-0.363102599475214	-0.09872685400589
semibin_SRR6000891.14	-0.474138695010597	-0.120739802995758
semibin_SRR5930536.88	0.581328295674494	0.374741628488464
semibin_SRR5930536.76	-0.60552232662184	-0.307175472656326
semibin_SRR5930534.80	0.339951478448084	0.429452731927795
semibin_SRR5930534.11	-0.536575532946417	-0.218269095102387
semibin_SRR5930533.9	2.74695005318182	0.583153441270752
semibin_SRR5930533.32_sub	0.866768621411493	0.710065439065857
semibin_SRR5930532.79	-0.578046425673792	-0.264547080079155
semibin_SRR5930532.57	-0.55510804006798	-0.231490657011108
semibin_SRR5930532.36	-0.506832718345949	-0.177263155857163
semibin_SRR5930532.101_sub	-0.426549173388312	-0.351985395232277
semibin_SRR5930531.50	-0.252055070791075	0.202990486940308
semibin_SRR5930531.21	1.74280228516119	-0.207227722087936
semibin_SRR5930530.132	-0.564713417980501	-0.24845345346077
semibin_SRR5930529.59	-0.430469866338799	-0.0745718034897614
semibin_SRR5930529.25	-0.428981240335533	-0.0683379325066377
semibin_SRR5930528.15	-0.0139686534736846	0.430097773393555
semibin_SRR5930527.97	0.111891828980615	0.285801008066101
semibin_SRR5930527.83_sub	-0.209308571610281	0.241298272928162
semibin_SRR5930527.64	-0.184865511450598	-0.109245196262436
semibin_SRR5930523.43	-0.530495065692494	-0.210267856994705
semibin_SRR5930523.22	-0.332047350201437	-0.0480182918701936
semibin_SRR5930522.7_sub	-0.524514056238959	-0.197419598976212
semibin_SRR5930522.30_sub	-0.467474946714619	-0.342625141421394
semibin_SRR5930521.13	-0.444305322561095	-0.0890666100178529
semibin_SRR5930520.95	-0.291170127186606	0.122690692266388
semibin_SRR5930520.79_sub	1.00178160568731	0.270538344701691
semibin_SRR5930520.41	-0.359203233811686	0.026038303693695
semibin_SRR5930520.142	-0.398370332512686	-0.359161906221943
semibin_SRR5930519.63	0.62091448208349	-0.19350172607048
semibin_SRR5930519.20	-0.346668220553229	-0.331575677076416
semibin_SRR5930518.30	-0.400241046640703	-0.14576499191864
semibin_SRR5930517.113	-0.387522942814657	-0.143695757070618
semibin_SRR5930516.87	-0.60552232662184	-0.307175472656326
semibin_SRR5930514.44	1.70883479019659	-0.315697387138443
semibin_SRR5930512.42	-0.564677148554156	-0.251577422300415
semibin_SRR5930512.37	0.00233798524396678	0.272227301916046
semibin_SRR5930511.52	2.22402086159246	0.315587416013641
semibin_SRR5930511.23	-0.310230157766173	-0.117173746505814
semibin_SRR5930510.9	-0.366061493251154	-0.0685283991490174
semibin_SRR5930510.39	-0.560357413682768	-0.243526518622475
semibin_SRR5930509.30	-0.414486471060345	-0.162570938745575
semibin_SRR5930507.86	-0.322340778503248	0.0825449374522399
semibin_SRR5930507.29	2.5231200685169	-0.443442967066603
semibin_SRR5930507.17_sub	-0.057533181700537	-0.0955669733677674
semibin_SRR5930506.83	-0.100910402331183	0.409806027730865
semibin_SRR5930505.112	-0.397557138893435	-0.359776504615383
semibin_SRR5930504.41	-0.531008250508139	-0.210943773666458
semibin_SRR5930504.31_sub	-0.465120755564103	-0.116934463659363
semibin_SRR5930504.145	-0.249304659161398	-0.0358035418186952
semibin_SRR5930504.132	-0.0533257196281646	0.226812734922333
semibin_SRR5930504.118_sub	-0.569852806124518	-0.25234971968277
semibin_SRR5930503.75	-0.544470399114916	-0.224988505521851
semibin_SRR5930503.31	0.0182920624877717	0.207609131654663
semibin_SRR5930503.199	-0.60552232662184	-0.307175472656326
semibin_SRR5930502.51	2.72823514839666	0.398884847482605
semibin_SRR5930502.48	0.808474325146845	1.4413390901889
semibin_SRR5930502.40	-0.505594402048418	-0.238197699466782
semibin_SRR5930502.38	-0.325718186292479	-0.276103690544205
semibin_SRR5930501.2	-0.187524057421515	-0.180959418693619
semibin_SRR5930499.22_sub	-0.535674541685412	-0.217083767334061
semibin_SRR5930499.112	0.586016916241815	1.13289578231232
semibin_SRR5930498.73	-0.294863469395468	-0.110086515823441
semibin_SRR5930498.69	-0.535847924146483	-0.324889853874283
semibin_SRR5930498.62_sub	-0.541283227000067	-0.224463209787445
semibin_SRR5930498.24	-0.173306591305563	0.293964400609894
semibin_SRR5930498.118	-0.236648447308371	0.0966174748744201
semibin_SRR5930498.111	-0.411816909406016	-0.048361555019455
semibin_SRR5930495.29	-0.583395786080191	-0.272343144098358
semibin_SRR5930494.42	-0.494913400578925	-0.162139818349915
semibin_SRR5930494.37	-0.495694051924774	-0.335909828821259
semibin_SRR5930493.92	-0.560682817790339	-0.317626685181694
semibin_SRR5930493.36_sub	-0.378185748550722	-0.289558559933739
semibin_SRR25825518.7	-0.410050954166481	-0.0279275628720094
semibin_SRR25825516.46	-0.274670607838461	-0.196962282339172
semibin_SRR25825514.3_sub	0.454639696088007	0.946113422235413
semibin_SRR25825513.40	-0.296956188473532	0.136832430681152
semibin_SRR25825513.19	0.78088226219671	-0.783564910570221
semibin_SRR25825511.32_sub	-0.482574705462584	-0.236272484341698
semibin_SRR25825510.41_sub	-0.474774728491584	-0.278133496919708
semibin_SRR25825509.21	0.539249919858148	0.224491014799042
semibin_SRR25825508.4_sub	0.408956073727777	-0.181318119445877
semibin_SRR25825506.42	-0.556479878220389	-0.2402701231633
semibin_SRR25825505.24	-0.528541538361141	-0.199114665666657
semibin_SRR25825503.23	0.15928562780874	0.419208779653473
semibin_SRR25825502.47_sub	0.802601121869257	0.0717463639582824
semibin_SRR25825502.37	1.23728682896154	0.503768458684845
semibin_SRR25825502.21	-0.464432722851316	-0.343433246294098
semibin_SRR25825502.18	-0.403485021982024	-0.358172364810543
semibin_SRR25825501.28	-0.541139907631705	-0.323518753329353
semibin_SRR25825500.86	-0.247007227930853	-0.404351704100208
semibin_SRR25825500.25	-0.235007248315642	0.201932564100189
semibin_SRR25825499.11	-0.514051388445923	-0.188542709032135
semibin_SRR25825495.1_sub	-0.215047575030157	0.231268062910004
semibin_SRR25825494.37	-0.471188934191277	-0.125981167236405
semibin_SRR23364237.9	-0.274427540097067	-0.18733866540535
semibin_SRR23364230.42_sub	-0.491834211591313	-0.149930313507156
semibin_SRR23364229.5	-0.537354126069376	-0.219293102899628
semibin_SRR23364207.32	-0.0846513877247069	0.0190250721778106
semibin_SRR23364202.9	0.375736676659754	0.631220295747681
semibin_SRR23364199.26	-0.563117779288122	-0.317048684040146
semibin_SRR23364196.21	1.73486509224432	-0.524351645538645
semibin_SRR23364195.41	3.60671725174444	-0.155936584154205
semibin_SRR23364194.77	-0.0491918394897674	0.468364968618317
semibin_SRR23364193.36	-0.224459580573866	-0.167097494283753
semibin_SRR23364192.60	-0.324573643002341	0.0768799928034972
semibin_SRR23364186.11	-0.306415669116804	-0.0789591225777436
semibin_SRR23364183.27	0.0115625490810182	0.184091880639954
semibin_SRR23364176.76	-0.538285284731219	-0.212660983482437
semibin_SRR23364176.2	-0.60552232662184	-0.307175472656326
semibin_SRR23364175.38	-0.220228649172613	-0.41232186583622
semibin_SRR23364172.8_sub	0.0897193183566835	0.694056465944214
semibin_SRR23364171.89	-0.399376444015333	-0.0280721935425569
semibin_SRR23364171.72	-0.396174333486388	-0.361856863180237
semibin_SRR23364171.14_sub	-0.532157502565214	-0.206270978132324
semibin_SRR23364171.10_sub	-0.518953002486059	-0.329271182695465
semibin_SRR20881988.7	-0.161592192444632	0.0702732947673034
semibin_SRR20881988.34	-0.0121766994331572	0.269692375978393
semibin_SRR20881987.25	-0.52161571705682	-0.198558792749481
semibin_SRR20881986.74	-0.230251125488112	-0.170595124641495
semibin_SRR20881986.23	-0.368269159886668	0.0152235475386809
semibin_SRR20881985.46_sub	-0.536437816414664	-0.218087837377625
semibin_SRR20881984.71	-0.452116215098331	-0.241981447020607
semibin_SRR20881984.28	-0.546822718772719	-0.283979475775795
semibin_SRR20881983.19	-0.581042065713236	-0.268595710674362
semibin_SRR20881980.56	-0.322585574779341	-0.290269136706429
semibin_SRR20881980.15_sub	-0.00794175961954335	0.192159488519592
semibin_SRR20881979.2	-0.300131223592589	0.117088809331818
semibin_SRR20881978.16	-0.527760236952135	-0.280995324531632
semibin_SRR20881976.18_sub	-0.534640244636366	-0.215723201910095
semibin_SRR20881975.0	0.179175042119196	-0.258159026781159
semibin_SRR16554786.37	-0.504567726943323	-0.330665394941406
semibin_SRR16554784.78	-0.60552232662184	-0.307175472656326
semibin_SRR16554780.22	-0.409828993919918	-0.249037415066795
semibin_SRR16554776.8	0.0868631829883363	0.061937048753662
semibin_SRR16554774.25	-0.0269182691906188	0.384427025636597
semibin_SRR16554769.30_sub	-0.249172977599928	0.193724050840301
semibin_SRR16554767.32	-0.529474842790196	-0.326349184194641
