feature	metabat_SRR16554674.5	maxbin_SRR13022355.014	metabat_ERR12405975.5_sub	semibin_SRR13022325.6	semibin_SRR16554706.23	semibin_SRR23364195.41	semibin_SRR5930502.51	metabat_SRR13022352.3	semibin_ERR12405939.29	metabat_SRR16554779.30	maxbin_SRR11413655.005	maxbin_ERR2162217.001	maxbin_SRR13022336.003_sub	maxbin_SRR25825509.002	semibin_SRR5930533.9	metabat_SRR13022417.2	semibin_SRR5930511.52	semibin_ERR6281504.148	semibin_ERR6279672.24	semibin_SRR11413653.25	maxbin_SRR16554665.003	semibin_SRR11413686.80	maxbin_ERR12405962.011_sub	semibin_ERR6279675.47	maxbin_SRR16554775.001	semibin_SRR11413653.97_sub	semibin_SRR16554655.39	metabat_ERR12405990.2	metabat_ERR6232687.8_sub	metabat_SRR25825493.27	maxbin_ERR6279667.001	semibin_SRR11413691.62	semibin_SRR6000945.4	maxbin_SRR16554671.002	metabat_SRR11413649.62	metabat_SRR5930494.64	metabat_ERR12405981.15	maxbin_SRR11413649.010	maxbin_SRR13068842.057_sub	metabat_SRR16554646.5	metabat_SRR20881978.24	semibin_SRR5930502.48	semibin_SRR6000905.60_sub	semibin_SRR5930507.29	semibin_SRR16554630.20	metabat_ERR6271719.4	semibin_SRR25825509.21	maxbin_SRR5930501.002	metabat_ERR12405956.16	maxbin_ERR12406000.010	metabat_SRR6000877.7	semibin_SRR13022308.4	metabat_ERR12405930.6	semibin_SRR16554707.35_sub	semibin_ERR2162217.22	metabat_ERR12405933.43	semibin_ERR2162223.6	metabat_SRR16554713.13	semibin_SRR5930499.112	semibin_SRR16168913.44_sub	semibin_SRR6000900.32	semibin_SRR16168903.5	semibin_SRR16554765.8	maxbin_SRR16554755.007_sub	metabat_SRR6000907.1_sub	maxbin_SRR16554728.024	semibin_SRR8387683.16	maxbin_SRR11413620.019	semibin_SRR25825514.3_sub	metabat_ERR12405985.2	semibin_SRR16554738.0	semibin_SRR11413691.42	maxbin_SRR11413655.009_sub	semibin_SRR20881975.0	metabat_ERR6275681.8	maxbin_SRR16554759.001	metabat_SRR16554662.30_sub	metabat_SRR16554786.10	metabat_ERR6243880.3	semibin_ERR6264280.18	metabat_ERR6281505.14	semibin_SRR16554671.9	maxbin_SRR16554707.013	metabat_SRR16554771.26	maxbin_ERR6279655.020	metabat_SRR5930523.5	semibin_SRR11413608.137	metabat_SRR16554746.22	maxbin_ERR6232518.013	metabat_ERR12405939.30	metabat_ERR12405970.10	semibin_SRR20881988.7	metabat_ERR6275666.49	metabat_SRR16554744.3	semibin_SRR16168903.11	semibin_SRR11413690.7	metabat_SRR5930536.13	semibin_SRR13022424.5	semibin_ERR12405947.71	semibin_ERR6279646.10	metabat_ERR12405918.3	semibin_SRR23364196.21	semibin_SRR16554716.24	semibin_SRR6000910.14	metabat_SRR16554626.7	semibin_SRR25825508.4_sub	semibin_SRR13068844.35	semibin_SRR16554766.35_sub	semibin_ERR6279614.29	semibin_SRR11413683.102	maxbin_ERR6279658.017_sub	semibin_ERR6230326.3	maxbin_SRR5930501.087_sub	maxbin_SRR16168913.015	maxbin_ERR2162209.017_sub	semibin_SRR16168920.5_sub	semibin_SRR16554739.16	metabat_SRR16168982.24	metabat_SRR13022323.1	semibin_SRR16554673.15	semibin_ERR6267712.45	maxbin_SRR16554647.003	semibin_ERR2162202.11	semibin_SRR16168909.12	maxbin_ERR2162223.012	maxbin_SRR25825521.012_sub	metabat_SRR23364233.36	semibin_SRR25825499.11	semibin_SRR16554653.1	semibin_SRR23364199.62	maxbin_SRR5930508.026	semibin_ERR6279671.24	semibin_SRR16554730.5	maxbin_SRR5930522.022	semibin_SRR16554790.42	metabat_ERR6279652.5	semibin_ERR6243877.10	metabat_SRR16168941.17	semibin_SRR16168929.15_sub	maxbin_SRR23364240.011	metabat_SRR6000947.37_sub	metabat_ERR6235716.8_sub	metabat_SRR16554633.8	metabat_ERR6279615.15	metabat_SRR16554713.7	semibin_SRR13068836.17_sub	semibin_SRR20881980.15_sub	semibin_ERR6279661.5	semibin_ERR6264281.7	maxbin_SRR5930521.014	metabat_SRR13022372.10_sub	semibin_SRR20881981.34	semibin_ERR6279683.8	semibin_ERR6279655.40	semibin_SRR11413688.2	semibin_ERR6233695.43_sub	maxbin_SRR5930515.007	semibin_ERR6273965.5	semibin_SRR16554693.19	semibin_SRR25825516.1	maxbin_SRR13068818.010	maxbin_SRR16168926.008	semibin_SRR16554672.14	maxbin_SRR16554787.017_sub	metabat_SRR6000907.39	semibin_SRR5930528.37	metabat_SRR23364184.15	semibin_SRR25825502.47_sub	maxbin_ERR12405958.009_sub	semibin_SRR16168913.31	semibin_ERR6232458.16	semibin_SRR5930519.26	maxbin_SRR16554738.006_sub	semibin_SRR11413688.65_sub	semibin_SRR5930536.88	maxbin_ERR12406009.001	semibin_SRR16554765.35	semibin_SRR13068830.5	metabat_SRR5930502.31	metabat_ERR2162222.11_sub	maxbin_SRR16554790.013_sub	maxbin_SRR16554733.009	maxbin_SRR8387707.004_sub	metabat_SRR16554669.41_sub	maxbin_SRR5930518.019_sub	semibin_SRR11413606.8	semibin_SRR13068817.76	metabat_SRR6000874.13_sub	semibin_SRR20881986.74	semibin_SRR23364193.36	metabat_SRR5930514.58	semibin_SRR16554673.13	semibin_SRR16554786.37	semibin_ERR2162202.9	semibin_SRR5930501.2	metabat_SRR16554665.10	metabat_SRR13068853.24	semibin_ERR6279669.74	semibin_SRR5930523.22	semibin_SRR16554776.8	metabat_ERR12405966.8	metabat_ERR6279627.10	semibin_SRR11413679.4	metabat_ERR2162214.7	metabat_SRR11413647.31	semibin_SRR6000892.71	metabat_SRR13022401.12	metabat_ERR2162213.1	metabat_SRR16168896.4	metabat_ERR12405997.59	semibin_SRR6000944.44	semibin_SRR5930533.32_sub	metabat_ERR12405954.8	metabat_SRR13068832.4	semibin_SRR20881980.56	semibin_SRR5930495.29	maxbin_ERR6282070.040_sub	semibin_ERR6233693.7	metabat_SRR11413613.2	semibin_SRR16168945.59_sub	semibin_ERR12405923.28	semibin_SRR16554648.6	semibin_SRR6000901.29	metabat_SRR16554687.19	semibin_SRR23364183.27	metabat_ERR12405985.26	semibin_SRR11413689.18	semibin_SRR5930498.73	maxbin_SRR5930497.004	metabat_SRR5930527.86	semibin_SRR6000896.44	metabat_SRR20881987.29	metabat_ERR6281586.4	maxbin_SRR13022429.005	metabat_SRR6000949.51_sub	semibin_SRR11413689.110	metabat_SRR16554771.5	semibin_SRR16554766.13	maxbin_SRR6000869.050	metabat_SRR13068834.30	semibin_SRR11413683.31	semibin_SRR11413617.49	metabat_ERR12405917.12	semibin_SRR16554633.6	semibin_SRR11413657.102	metabat_SRR16554747.15	metabat_SRR11413685.32	semibin_SRR5930519.63	metabat_SRR8387676.2	semibin_SRR13022464.9	maxbin_SRR23364240.009_sub	maxbin_SRR5930504.027	metabat_SRR13068838.21	semibin_ERR12405916.16	metabat_SRR11413612.18	semibin_SRR16554627.102	maxbin_ERR6275667.027	metabat_SRR16168975.22	metabat_SRR16554654.18	semibin_SRR5930503.31	metabat_SRR11413687.86	metabat_SRR5930529.8	semibin_SRR5930498.118	semibin_SRR16554638.14	semibin_SRR25825518.7	maxbin_SRR11413612.015_sub	semibin_SRR11413681.23	metabat_SRR5930530.79	semibin_SRR13068839.7	semibin_ERR2162216.32	semibin_ERR12405964.2	metabat_ERR6281658.13	semibin_SRR23364206.58	semibin_SRR11413691.52	maxbin_ERR12405991.007	semibin_SRR23364171.72	metabat_SRR25825507.13_sub	semibin_SRR8387707.23	semibin_SRR25825517.45	semibin_SRR20881983.27	semibin_ERR12405984.5	semibin_SRR20881977.45	maxbin_ERR6233693.010_sub	metabat_ERR12405956.11	metabat_SRR5930527.85	metabat_SRR16554711.16	metabat_SRR5930528.37	semibin_ERR12406007.1	semibin_SRR5930510.9	maxbin_ERR6232528.007	semibin_SRR5930518.30	metabat_SRR11413620.24	metabat_SRR13068829.36	metabat_ERR6280948.5	maxbin_SRR8387707.009	metabat_SRR5930526.41	metabat_SRR13068834.42	metabat_SRR16168938.30	metabat_ERR12406012.5	semibin_SRR5930509.30	semibin_SRR16554784.38	semibin_SRR16554669.51_sub	maxbin_ERR6264280.016_sub	semibin_SRR5930502.40	semibin_SRR5930501.70	metabat_SRR6000905.24	semibin_SRR5930498.111	maxbin_SRR16554722.014	semibin_SRR5930504.118_sub	semibin_SRR5930531.66	semibin_SRR20881985.46_sub	semibin_SRR23364229.5	metabat_ERR12405922.10_sub	metabat_SRR13068828.25	semibin_SRR8387712.8_sub	semibin_SRR23364199.41	metabat_ERR12405967.40_sub	semibin_SRR16168930.38	metabat_SRR16554652.18	metabat_SRR5930532.5	maxbin_ERR6232523.003	semibin_ERR6267712.18	metabat_SRR5930498.82	semibin_SRR25825510.41_sub	semibin_ERR6279674.8	maxbin_ERR6281505.022	maxbin_ERR6279662.030	semibin_SRR6000903.13	maxbin_SRR23364204.024	metabat_SRR5930506.9_sub	metabat_ERR6243878.23_sub	metabat_SRR16168986.5	maxbin_ERR6279614.017_sub	maxbin_ERR6279679.012	metabat_ERR6279677.48_sub	maxbin_SRR25825517.033_sub	metabat_SRR13068843.53_sub	maxbin_ERR6280910.023_sub	maxbin_SRR16168920.025	metabat_SRR25825508.34_sub	maxbin_SRR5930498.027	semibin_SRR5930517.113	maxbin_SRR13068814.028	semibin_SRR6000900.14	metabat_SRR16168974.17	maxbin_ERR6279673.036	metabat_SRR16554652.48	metabat_SRR13068843.68	maxbin_SRR16168974.016_sub	maxbin_SRR5930495.007_sub	metabat_SRR23364216.19_sub	semibin_SRR16168985.16	maxbin_SRR5930510.007_sub	semibin_SRR13068818.12_sub	metabat_SRR5930516.94	maxbin_SRR16168918.042_sub	metabat_ERR6279619.19_sub	maxbin_SRR5930494.018	metabat_SRR5930534.8_sub	metabat_SRR5930509.43	semibin_SRR20881980.162	semibin_SRR5930536.9	maxbin_SRR16168941.009_sub	metabat_SRR23364213.66	metabat_SRR16168984.8_sub	semibin_ERR6279676.4	semibin_SRR5930518.8	semibin_SRR13068843.60_sub	semibin_SRR5930529.2	metabat_SRR5930498.86	maxbin_SRR5930506.016_sub	metabat_SRR16554786.23	semibin_SRR5930494.69	semibin_SRR20881987.25	semibin_SRR16168929.20_sub	semibin_SRR20881976.18_sub	semibin_SRR6000899.37	semibin_SRR5930534.11	semibin_SRR5930498.62_sub	semibin_SRR5930523.43	semibin_SRR13068834.14_sub	metabat_SRR20881977.25_sub	metabat_SRR5930526.60_sub	semibin_SRR5930510.20_sub	semibin_SRR5930504.41	semibin_SRR11413613.43	metabat_SRR13068828.35	metabat_SRR5930536.61_sub	semibin_SRR5930518.29	metabat_SRR5930511.29_sub	semibin_SRR13068843.42_sub	metabat_SRR5930512.20
SRR16554624	0.0136780673567726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133527705028048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119638835926312	0	0	0	0	0.0570045492495907	0	0	0	0	0	0.0114054382690333	0	0	0	0.0108451125333096	0	0	0.0151344446155214	0.0115988304259807	0	0	0	0.012221934852603	0	0.0365538107115141	0.0107371104000846	0.00973694313178769	0	0	0	0	0	0	0	0.009640557441461	0	0	0	0.0117162338898212	0	0.00979227834102421	0	0.00985080475010303	0.0116838580311847	0.0104262450814027	0	0.0111496358071926	0.00948403831508632	0.0113734394794834	0.0110578303928029	0.0103839502304972	0.0109702921260287	0.0109640302367454	0	0.0112026224208235	0	0.0115004890862139	0.0130281373300264	0.0114608499330787	0.0113316269184304	0.01158020448456	0	0.0114472055637039	0	0.0107747111443681	0.0113725433203458	0	0	0.00910471391810342	0	0.00977929280784446	0	0.0158667552065269	0	0	0	0.0104654420703711	0.00936110516760052	0	0	0.0102737935075227	0	0.0106686985614133	0	0	0	0	0	0.00999266798141449	0	0	0	0.0395000651123014	0	0	0	0.0095733349490021	0	0	0	0	0	0	0	0	0	0	0	0	0.0158282504154682	0	0	0	0	0	0	0.0133491407500175	0.0313007465144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014080575180555	0.0139630152675713	0	0	0	0.0122164525554336	0	0	0	0	0.0148376569439969	0.0141356269540913	0	0	0	0	0	0	0.0136978954908652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00929228041780179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00709518119780061	0	0.0121100276340196	0.0101502242559141	0.0103415370372129	0.011755150307279	0.0107172232367349	0.0100102273496187	0.0119987939468906	0.00944870253926628	0.0107401521336092	0.0093537625419107	0.0110130180954584	0.00949527892688838	0.00976217777386528	0.00626945654063182	0.00952098244035048	0	0.0106559581223508	0.00876722571300923	0.00618202872978895	0	0	0	0.00896564111377126	0.00673891372753154	0.00844064485422326	0	0	0	0.00559581540921193	0.00655421011614415	0.00845809725475765	0.00615335324544459	0	0	0	0.00807256675934395	0	0	0	0	0	0.0119216592586529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16554625	0.282731762257824	0.1456001767324	0.0353512442191986	0	0	0.0496935874446631	0	0	0	0	0	0	0.0309370745107873	0.0489108867930963	0.0696438092979429	0	0.0197357947039368	0	0	0	0.0505110152830604	0	0	0	0	0	0	0	0	0	0.0495731109760341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0243125445491797	0	0	0	0	0	0	0	0	0	0	0.0376179077418684	0	0	0	0	0	0	0	0	0	0.0165602523322325	0	0	0	0	0	0	0.0168235048488162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064022678861215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013439340960081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016721403272452	0.0278139052152117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16554626	0	0	0.0450240102535565	0.029651813796919	0.0306473230354071	0.0439954411536236	0	0.025733785415205	0.0296195249522218	0.0247003049471127	0.0278842857305613	0.0763684846422543	0.0331741296914926	0	0.00998822007492805	0.0444237291102945	0	0	0	0.0425333708944226	0	0.0426966095570726	0	0	0	0	0	0.0101121334697429	0	0	0	0	0	0	0.0149656297419851	0	0	0	0	0	0	0	0.0141025880839061	0	0.0122250248212088	0	0.0314750981459997	0	0.025466500309634	0	0.0103126852669702	0	0	0.00748135841438788	0	0.00807445927432191	0	0	0	0	0	0	0	0	0	0	0	0.00622456691761901	0	0	0	0	0	0.0473502244835027	0	0.0120596945001217	0	0	0	0	0	0	0.00983279865160337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00783321393549344	0	0	0	0.0313667905476906	0.00577877312125753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00691664594181148	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00662682134751704	0	0.130007193655005	0	0	0	0	0	0.00331131899435223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00563860067057934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00474932920127911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00910281630102907	0.00315997432940171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00513344595145238	0.0151457799962035	0.00539994509458896	0	0	0	0	0.0068619708190761	0	0	0	0	0	0	0	0	0	0	0	0	0.00753746739819763	0	0	0	0	0	0.00643498800764598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0174986232398313	0	0	0	0	0.00537250611151222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16554627	0.0283712290273355	0.0192625387509973	0.0124063703996946	0.00782916107165791	0.00766669547457279	0.0256043351292591	0.0172256773727867	0.0081538583539328	0.00664795936866538	0.00631320412794396	0.00748232214336511	0	0.0258255516761297	0	0	0	0.00715152255279862	0	0	0	0	0	0	0	0.0103397346508624	0.00360985325940302	0.00645335408272051	0	0	0	0	0	0.0025822539501348	0	0.0068732520040803	0	0.00956790697570382	0	0	0	0.00314166088627675	0.00359149288352819	0.00747605133362998	0.00318981494826604	0.0123833851821155	0.00843910763184226	0	0.0211183919855813	0.00265974281938623	0.00656514623223068	0.0122560943051848	0	0.00624512727889123	0	0	0.00144656864885942	0.00237344557396855	0.00266576333195231	0	0	0	0	0.00340988851237163	0	0.00333368223573175	0	0.00326235617554354	0	0.00218464366178142	0.013953749251681	0.0140225399141601	0	0	0	0.0129471927886266	0	0.0129260028105415	0	0.0127354474798572	0.0128937368673548	0.0127592365287691	0.0131552427212514	0	0.00650170058939487	0.0125053075026981	0.00338968395530819	0.0125398920960216	0	0	0.0117374074666733	0.0114086267122541	0	0.0347336440099209	0.00679584410296901	0	0	0	0	0.00152691856340101	0	0	0.0341819671994436	0.00126873325267891	0	0	0.00744390429653885	0.0054765057890819	0	0	0.00256569969454943	0.00962676426370018	0	0.0104729728688429	0.00394316833571713	0	0	0	0	0.00168790651499139	0	0	0	0.00128722594117706	0	0	0.00215017302879879	0.00141570854522706	0	0	0	0.00153699780483844	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00159052509911265	0	0.00460148324690316	0	0	0	0	0	0	0	0	0.00254285736925264	0	0	0	0	0.0018681366392692	0	0	0	0.00146331587915033	0	0	0.00260354388013408	0	0	0.01215958577275	0	0	0.00193854783399482	0	0	0	0	0	0	0	0.00405392866355977	0.0126451923499115	0.0131270997453181	0	0	0.00251252021361865	0	0.0121019782488566	0.0114063269222538	0	0	0	0	0.0119611822873447	0.00136882543888117	0.0115036488799081	0	0	0	0.0037006809303684	0	0	0	0.0112106190252151	0	0	0	0	0	0	0.000999090853915557	0	0.0115210723780467	0.0101521356489196	0	0	0.0106381093852889	0	0.0119151488694265	0	0	0	0.00318413943361037	0.0108172550314119	0	0	0	0.00413130263565645	0	0	0	0	0	0.00997522943151454	0.00385984202568171	0	0	0.00117295416662379	0.0101826994154762	0	0	0	0.00307938241761337	0	0	0.0107721719790032	0	0	0.00309305967880309	0.00915231457837104	0.00125848010988729	0	0	0	0.0159485846209974	0.00931052958570278	0	0.0017637731157798	0	0.00298366824226206	0	0.00113092359722252	0	0.00410150965775865	0	0	0	0.00160321228882144	0	0	0.0016633261600414	0	0	0.0041116931987957	0.00840812255307541	0	0.00168185115590164	0.00427410087431558	0.00331607352143249	0.00404538508634661	0.00406933785620876	0.00196462423569411	0	0	0	0	0	0	0.00401179631428664	0	0	0	0.00370880066340662	0	0.00162462832258227	0.00350128280147498	0	0	0	0.00342868293190796	0.00335204873775304	0.00360951369460527	0	0.00339832703639063	0	0	0.00354012981346015	0	0.00369376630063702	0.00121800639663527	0	0	0.00337565143695439	0	0.0033003960185857	0.00121509964920913	0	0	0.0119891355351654	0	0.00199140575082973	0.00112741750232595	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158808545223903	0	0	0	0	0.00179977930043253	0	0	0	0	0.00200221946601482	0	0	0	0	0.00156260123457898	0.0017960923246211	0	0	0.00159628992596033	0	0	0	0	0	0	0	0.00516855612943216	0	0	0	0	0	0.00106014014944722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16554628	0.0103362596450923	0.0217131462330117	0.036899686788349	0.0354119451421724	0.0383862140473226	0.0349724296774946	0.0293477514257443	0.0373835595480466	0.0297723934604221	0.0353043343481972	0.0270323945355782	0.0449220907340613	0.030741488706122	0	0	0.0320998008037771	0.0175703039635208	0	0	0	0	0	0	0	0	0	0	0.0147181380300217	0	0	0	0	0.00587861315755744	0	0	0	0.0101987804926234	0	0	0.00244626223722905	0.00579341634290216	0.0078490809816464	0.00741671366988176	0	0.0172776035644014	0	0.0305238526101192	0	0.00278192316681633	0	0.0164573933323424	0	0	0.00238560651104948	0.0340586610557226	0.00597136653082473	0.00462490048586871	0.0109287855360217	0.00284066010613863	0	0	0	0	0	0	0	0.00624885550424838	0.00211643778632732	0.0103235212145098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00265022995269751	0	0	0	0.0130370331632063	0.0033327546538698	0	0	0	0	0.00628887147414348	0	0.0264971893762398	0	0	0	0.00254048606017591	0	0	0	0.00229169168629012	0.0129042214049619	0	0	0.0024192152647886	0.0132705389007776	0.0100053812690494	0	0.00231594368248506	0	0.00569051055369905	0.00249811412822788	0	0	0	0	0	0.00259181280989863	0	0	0	0	0	0	0.0027244305688185	0	0.00232104007431031	0	0.00220444531121662	0.00227880557409181	0.00232762904276804	0	0	0	0	0.00225817542171578	0	0.00284656574448596	0	0	0	0	0	0	0	0	0.00368614380332503	0.00252728496779221	0.00232053079001045	0	0	0	0	0	0	0	0	0	0	0.00554619734037718	0.0137709374161312	0.00286003647114261	0	0	0	0	0	0	0	0	0.0255514907692518	0.00274482622737016	0	0	0	0	0	0	0.00561612099597009	0.00204901272278789	0.00195079801294354	0	0	0	0	0	0	0	0	0	0.013717171908684	0	0.00267683417407284	0	0	0.00222013824501228	0	0	0	0	0	0	0.00222786413873504	0.00411826956803554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00221724864039107	0	0	0	0	0.00217953205316643	0	0.00808459240052378	0	0	0.00218854532844099	0	0.00232211831948997	0	0.0045912226624418	0	0	0	0.001963915686404	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00299360983727311	0.0043541866183098	0	0.00389838291411556	0	0.0117734300083267	0	0.00271326123364302	0	0	0	0	0.00149750727379498	0.00317976908924129	0	0	0	0	0	0.0030334563733205	0	0	0	0	0.00371330401300796	0	0.00137813583300432	0.00246431190534277	0	0	0	0	0.00491200610080119	0	0	0	0.00179139431159875	0	0	0	0	0.00432999432685546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00211450083365246	0.00163791736329694	0	0	0	0.00256911292781025	0	0.00236029174719912	0	0	0	0.00226456006619987	0	0.00221481577937831	0	0	0	0	0	0	0.00216552257819198	0	0	0	0	0.00479734245484647	0	0	0	0	0.00395631916137342	0	0	0	0	0.00332209905015656	0.00314050841478528	0	0.0030158578321395	0.00321268064692453	0	0	0	0	0	0	0	0	0	0.00320032228247529	0	0.00283510888735184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16554630	0.0378392429211572	0.0264833701089573	0.0132868198423197	0.00605178216380687	0.00678581826381683	0	0	0.00797075598306814	0.00528883280945761	0.00609205506546691	0.00646339130348849	0	0	0.0712991489846479	0.0995402873124426	0	0.0108699006788837	0	0.019395128966976	0	0.0674338016009852	0	0.0539825446954474	0	0.00762569891071234	0.00197735847465482	0.0235672119317488	0	0	0	0	0	0.0045800167451953	0	0	0	0	0.0565336736586672	0.0249365034515093	0.0425562293709376	0.00470779612211464	0.0173271227756498	0	0.00427812741439574	0.0178089809142021	0	0	0	0	0	0	0	0	0.00749898326060158	0	0	0.00401100999094465	0.041162680066117	0	0	0	0.00696394523079017	0.00531825220043361	0	0.0040312200828636	0.0412786415827995	0	0.00600410560049793	0.0246170695489556	0	0	0.00305201424265658	0.00344153957625467	0	0	0	0	0	0	0	0	0	0	0	0	0.00778855837395353	0	0.0330602107298858	0	0	0	0	0	0	0.0144380752904552	0	0	0.00339780890165025	0	0	0	0	0.00269134109517443	0	0.0269321218804774	0	0.0019417115346888	0	0.0241704575331011	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00275078279729587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184909555140866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0254714058701569	0.00161196373002289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0251938641706447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00489534364461716	0	0	0	0	0	0	0	0	0	0.00470264045511683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0189460432888176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00324775394986541	0	0	0	0	0	0	0.00172956272506374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00312019662397923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
