feature	metabat_SRR16554674.5	maxbin_SRR13022355.014	metabat_ERR12405975.5_sub	semibin_SRR13022325.6	semibin_SRR16554706.23	semibin_SRR23364195.41	semibin_SRR5930502.51	metabat_SRR13022352.3	semibin_ERR12405939.29	metabat_SRR16554779.30	maxbin_SRR11413655.005	maxbin_ERR2162217.001	maxbin_SRR13022336.003_sub	maxbin_SRR25825509.002	semibin_SRR5930533.9	metabat_SRR13022417.2	semibin_SRR5930511.52	semibin_ERR6281504.148	semibin_ERR6279672.24	semibin_SRR11413653.25	maxbin_SRR16554665.003	semibin_SRR11413686.80	maxbin_ERR12405962.011_sub	semibin_ERR6279675.47	maxbin_SRR16554775.001	semibin_SRR11413653.97_sub	semibin_SRR16554655.39	metabat_ERR12405990.2	metabat_ERR6232687.8_sub	metabat_SRR25825493.27	maxbin_ERR6279667.001	semibin_SRR11413691.62	semibin_SRR6000945.4	maxbin_SRR16554671.002	metabat_SRR11413649.62	metabat_SRR5930494.64	metabat_ERR12405981.15	maxbin_SRR11413649.010	maxbin_SRR13068842.057_sub	metabat_SRR16554646.5	metabat_SRR20881978.24	semibin_SRR5930502.48	semibin_SRR6000905.60_sub	semibin_SRR5930507.29	semibin_SRR16554630.20	metabat_ERR6271719.4	semibin_SRR25825509.21	maxbin_SRR5930501.002	metabat_ERR12405956.16	maxbin_ERR12406000.010	metabat_SRR6000877.7	semibin_SRR13022308.4	metabat_ERR12405930.6	semibin_SRR16554707.35_sub	semibin_ERR2162217.22	metabat_ERR12405933.43	semibin_ERR2162223.6	metabat_SRR16554713.13	semibin_SRR5930499.112	semibin_SRR16168913.44_sub	semibin_SRR6000900.32	semibin_SRR16168903.5	semibin_SRR16554765.8	maxbin_SRR16554755.007_sub	metabat_SRR6000907.1_sub	maxbin_SRR16554728.024	semibin_SRR8387683.16	maxbin_SRR11413620.019	semibin_SRR25825514.3_sub	metabat_ERR12405985.2	semibin_SRR16554738.0	semibin_SRR11413691.42	maxbin_SRR11413655.009_sub	semibin_SRR20881975.0	metabat_ERR6275681.8	maxbin_SRR16554759.001	metabat_SRR16554662.30_sub	metabat_SRR16554786.10	metabat_ERR6243880.3	semibin_ERR6264280.18	metabat_ERR6281505.14	semibin_SRR16554671.9	maxbin_SRR16554707.013	metabat_SRR16554771.26	maxbin_ERR6279655.020	metabat_SRR5930523.5	semibin_SRR11413608.137	metabat_SRR16554746.22	maxbin_ERR6232518.013	metabat_ERR12405939.30	metabat_ERR12405970.10	semibin_SRR20881988.7	metabat_ERR6275666.49	metabat_SRR16554744.3	semibin_SRR16168903.11	semibin_SRR11413690.7	metabat_SRR5930536.13	semibin_SRR13022424.5	semibin_ERR12405947.71	semibin_ERR6279646.10	metabat_ERR12405918.3	semibin_SRR23364196.21	semibin_SRR16554716.24	semibin_SRR6000910.14	metabat_SRR16554626.7	semibin_SRR25825508.4_sub	semibin_SRR13068844.35	semibin_SRR16554766.35_sub	semibin_ERR6279614.29	semibin_SRR11413683.102	maxbin_ERR6279658.017_sub	semibin_ERR6230326.3	maxbin_SRR5930501.087_sub	maxbin_SRR16168913.015	maxbin_ERR2162209.017_sub	semibin_SRR16168920.5_sub	semibin_SRR16554739.16	metabat_SRR16168982.24	metabat_SRR13022323.1	semibin_SRR16554673.15	semibin_ERR6267712.45	maxbin_SRR16554647.003	semibin_ERR2162202.11	semibin_SRR16168909.12	maxbin_ERR2162223.012	maxbin_SRR25825521.012_sub	metabat_SRR23364233.36	semibin_SRR25825499.11	semibin_SRR16554653.1	semibin_SRR23364199.62	maxbin_SRR5930508.026	semibin_ERR6279671.24	semibin_SRR16554730.5	maxbin_SRR5930522.022	semibin_SRR16554790.42	metabat_ERR6279652.5	semibin_ERR6243877.10	metabat_SRR16168941.17	semibin_SRR16168929.15_sub	maxbin_SRR23364240.011	metabat_SRR6000947.37_sub	metabat_ERR6235716.8_sub	metabat_SRR16554633.8	metabat_ERR6279615.15	metabat_SRR16554713.7	semibin_SRR13068836.17_sub	semibin_SRR20881980.15_sub	semibin_ERR6279661.5	semibin_ERR6264281.7	maxbin_SRR5930521.014	metabat_SRR13022372.10_sub	semibin_SRR20881981.34	semibin_ERR6279683.8	semibin_ERR6279655.40	semibin_SRR11413688.2	semibin_ERR6233695.43_sub	maxbin_SRR5930515.007	semibin_ERR6273965.5	semibin_SRR16554693.19	semibin_SRR25825516.1	maxbin_SRR13068818.010	maxbin_SRR16168926.008	semibin_SRR16554672.14	maxbin_SRR16554787.017_sub	metabat_SRR6000907.39	semibin_SRR5930528.37	metabat_SRR23364184.15	semibin_SRR25825502.47_sub	maxbin_ERR12405958.009_sub	semibin_SRR16168913.31	semibin_ERR6232458.16	semibin_SRR5930519.26	maxbin_SRR16554738.006_sub	semibin_SRR11413688.65_sub	semibin_SRR5930536.88	maxbin_ERR12406009.001	semibin_SRR16554765.35	semibin_SRR13068830.5	metabat_SRR5930502.31	metabat_ERR2162222.11_sub	maxbin_SRR16554790.013_sub	maxbin_SRR16554733.009	maxbin_SRR8387707.004_sub	metabat_SRR16554669.41_sub	maxbin_SRR5930518.019_sub	semibin_SRR11413606.8	semibin_SRR13068817.76	metabat_SRR6000874.13_sub	semibin_SRR20881986.74	semibin_SRR23364193.36	metabat_SRR5930514.58	semibin_SRR16554673.13	semibin_SRR16554786.37	semibin_ERR2162202.9	semibin_SRR5930501.2	metabat_SRR16554665.10	metabat_SRR13068853.24	semibin_ERR6279669.74	semibin_SRR5930523.22	semibin_SRR16554776.8	metabat_ERR12405966.8	metabat_ERR6279627.10	semibin_SRR11413679.4	metabat_ERR2162214.7	metabat_SRR11413647.31	semibin_SRR6000892.71	metabat_SRR13022401.12	metabat_ERR2162213.1	metabat_SRR16168896.4	metabat_ERR12405997.59	semibin_SRR6000944.44	semibin_SRR5930533.32_sub	metabat_ERR12405954.8	metabat_SRR13068832.4	semibin_SRR20881980.56	semibin_SRR5930495.29	maxbin_ERR6282070.040_sub	semibin_ERR6233693.7	metabat_SRR11413613.2	semibin_SRR16168945.59_sub	semibin_ERR12405923.28	semibin_SRR16554648.6	semibin_SRR6000901.29	metabat_SRR16554687.19	semibin_SRR23364183.27	metabat_ERR12405985.26	semibin_SRR11413689.18	semibin_SRR5930498.73	maxbin_SRR5930497.004	metabat_SRR5930527.86	semibin_SRR6000896.44	metabat_SRR20881987.29	metabat_ERR6281586.4	maxbin_SRR13022429.005	metabat_SRR6000949.51_sub	semibin_SRR11413689.110	metabat_SRR16554771.5	semibin_SRR16554766.13	maxbin_SRR6000869.050	metabat_SRR13068834.30	semibin_SRR11413683.31	semibin_SRR11413617.49	metabat_ERR12405917.12	semibin_SRR16554633.6	semibin_SRR11413657.102	metabat_SRR16554747.15	metabat_SRR11413685.32	semibin_SRR5930519.63	metabat_SRR8387676.2	semibin_SRR13022464.9	maxbin_SRR23364240.009_sub	maxbin_SRR5930504.027	metabat_SRR13068838.21	semibin_ERR12405916.16	metabat_SRR11413612.18	semibin_SRR16554627.102	maxbin_ERR6275667.027	metabat_SRR16168975.22	metabat_SRR16554654.18	semibin_SRR5930503.31	metabat_SRR11413687.86	metabat_SRR5930529.8	semibin_SRR5930498.118	semibin_SRR16554638.14	semibin_SRR25825518.7	maxbin_SRR11413612.015_sub	semibin_SRR11413681.23	metabat_SRR5930530.79	semibin_SRR13068839.7	semibin_ERR2162216.32	semibin_ERR12405964.2	metabat_ERR6281658.13	semibin_SRR23364206.58	semibin_SRR11413691.52	maxbin_ERR12405991.007	semibin_SRR23364171.72	metabat_SRR25825507.13_sub	semibin_SRR8387707.23	semibin_SRR25825517.45	semibin_SRR20881983.27	semibin_ERR12405984.5	semibin_SRR20881977.45	maxbin_ERR6233693.010_sub	metabat_ERR12405956.11	metabat_SRR5930527.85	metabat_SRR16554711.16	metabat_SRR5930528.37	semibin_ERR12406007.1	semibin_SRR5930510.9	maxbin_ERR6232528.007	semibin_SRR5930518.30	metabat_SRR11413620.24	metabat_SRR13068829.36	metabat_ERR6280948.5	maxbin_SRR8387707.009	metabat_SRR5930526.41	metabat_SRR13068834.42	metabat_SRR16168938.30	metabat_ERR12406012.5	semibin_SRR5930509.30	semibin_SRR16554784.38	semibin_SRR16554669.51_sub	maxbin_ERR6264280.016_sub	semibin_SRR5930502.40	semibin_SRR5930501.70	metabat_SRR6000905.24	semibin_SRR5930498.111	maxbin_SRR16554722.014	semibin_SRR5930504.118_sub	semibin_SRR5930531.66	semibin_SRR20881985.46_sub	semibin_SRR23364229.5	metabat_ERR12405922.10_sub	metabat_SRR13068828.25	semibin_SRR8387712.8_sub	semibin_SRR23364199.41	metabat_ERR12405967.40_sub	semibin_SRR16168930.38	metabat_SRR16554652.18	metabat_SRR5930532.5	maxbin_ERR6232523.003	semibin_ERR6267712.18	metabat_SRR5930498.82	semibin_SRR25825510.41_sub	semibin_ERR6279674.8	maxbin_ERR6281505.022	maxbin_ERR6279662.030	semibin_SRR6000903.13	maxbin_SRR23364204.024	metabat_SRR5930506.9_sub	metabat_ERR6243878.23_sub	metabat_SRR16168986.5	maxbin_ERR6279614.017_sub	maxbin_ERR6279679.012	metabat_ERR6279677.48_sub	maxbin_SRR25825517.033_sub	metabat_SRR13068843.53_sub	maxbin_ERR6280910.023_sub	maxbin_SRR16168920.025	metabat_SRR25825508.34_sub	maxbin_SRR5930498.027	semibin_SRR5930517.113	maxbin_SRR13068814.028	semibin_SRR6000900.14	metabat_SRR16168974.17	maxbin_ERR6279673.036	metabat_SRR16554652.48	metabat_SRR13068843.68	maxbin_SRR16168974.016_sub	maxbin_SRR5930495.007_sub	metabat_SRR23364216.19_sub	semibin_SRR16168985.16	maxbin_SRR5930510.007_sub	semibin_SRR13068818.12_sub	metabat_SRR5930516.94	maxbin_SRR16168918.042_sub	metabat_ERR6279619.19_sub	maxbin_SRR5930494.018	metabat_SRR5930534.8_sub	metabat_SRR5930509.43	semibin_SRR20881980.162	semibin_SRR5930536.9	maxbin_SRR16168941.009_sub	metabat_SRR23364213.66	metabat_SRR16168984.8_sub	semibin_ERR6279676.4	semibin_SRR5930518.8	semibin_SRR13068843.60_sub	semibin_SRR5930529.2	metabat_SRR5930498.86	maxbin_SRR5930506.016_sub	metabat_SRR16554786.23	semibin_SRR5930494.69	semibin_SRR20881987.25	semibin_SRR16168929.20_sub	semibin_SRR20881976.18_sub	semibin_SRR6000899.37	semibin_SRR5930534.11	semibin_SRR5930498.62_sub	semibin_SRR5930523.43	semibin_SRR13068834.14_sub	metabat_SRR20881977.25_sub	metabat_SRR5930526.60_sub	semibin_SRR5930510.20_sub	semibin_SRR5930504.41	semibin_SRR11413613.43	metabat_SRR13068828.35	metabat_SRR5930536.61_sub	semibin_SRR5930518.29	metabat_SRR5930511.29_sub	semibin_SRR13068843.42_sub	metabat_SRR5930512.20
SRR16554624	-6.19199179082073	-10.720094070072	-10.8170230576454	-10.5724949444363	-11.2483529453349	-10.3813766315698	-11.7196924309193	-10.6629404029007	-10.6849796083702	-10.8743950810516	-9.99619575214197	-10.1871166147935	-10.076639669188	-10.0220585713146	-11.2935962402912	-10.5785061241136	-10.4758794349141	-12.1270553618368	-10.6111810650044	-10.5345926366755	-10.1976964458332	-8.64138784304956	-9.03171254013371	-12.5303230427975	-10.0520467107406	-11.6059752490317	-6.22671707887535	-10.2942685231983	-12.9080497384979	-12.8240052238662	-10.8466365473699	-11.4865745037744	-11.8693476848042	-11.5965944359788	-10.3456218375663	-12.7148253147136	-10.1820479869231	-11.4927239960866	-9.56745615756355	-11.7202496961293	-11.1876658944146	-11.4082636935035	-10.5855142785163	-10.6250368941348	-10.3499797257609	-10.2464031185472	-11.8664196170346	-10.4501346716926	-11.4388660448018	-10.3360007233891	-10.452434015451	-11.0153341078151	-9.40805229957768	-11.8538285823741	-11.7714283349258	-12.734368780702	-11.4471248719414	-11.2233575003237	-11.6841917895512	-10.5914381633169	-12.4535489575333	-10.6262621435761	-10.7651129764983	-10.4573158565888	-10.6023525689533	-11.3974201843689	-11.6437209337399	-11.4532628987633	-11.2115381316728	-11.5378053070949	-11.4044633759629	-11.0695807930606	-10.7261419972268	-9.8320956548213	-11.424081679296	-10.9982435768854	-11.4648016602997	-10.9303171837053	-11.5436658401303	-11.536875598457	-11.5405123606226	-11.2737646110972	-11.711406012545	-11.2931728994999	-11.2612379428469	-11.3862026171732	-11.6699738769578	-11.4838738478386	-6.38517041141234	-11.5753482763603	-11.6937948901239	-11.7204880839219	-10.9946782873835	-4.13277913158629	-10.6421889781024	-11.4881502567583	-12.351420361316	-10.3503849608691	-11.1608216674449	-6.45413430459661	-10.5962892798353	-11.0239609567527	-11.4651441407866	-6.52681116669489	-11.699363924713	-11.3577198352164	-6.04602045581409	-6.42987685198279	-11.5310940005461	-11.2183135757971	-11.4524317554682	-6.35438349371053	-11.4521967664977	-4.77383437571663	-6.54125040617008	-6.68231536870024	-11.5278772227531	-12.3858898014535	-11.339640138031	-11.6497089858157	-10.9617040962064	-10.4429288024513	-11.5171972519237	-6.69666771551183	-12.1448271165827	-10.8299916932502	-11.4336248467815	-6.4153472908032	-11.4127375159586	-6.67413971810332	-11.4534215475438	-6.66554269597552	-6.41933945636063	-6.58363651205133	-10.3767214583551	-6.48685960319312	-6.72028279340761	-6.4581875793781	-6.49878784114546	-6.58950081603872	-6.51025424624314	-6.51107797780974	-10.8896847963004	-6.48001969761148	-11.5344030775606	-6.44216097319191	-6.26222535735199	-6.44714215189548	-6.46350118133919	-6.43219546095051	-10.7565172012342	-6.44886073218822	-12.7618321490234	-6.53620699667136	-6.45830125961391	-11.3291156937393	-11.891253880295	-6.77917059809343	-11.3502929142233	-6.67605414458735	-11.138943515265	-5.9778490663958	-11.1409308905989	-11.7520352926733	-11.8118703974362	-6.57822293606339	-6.73910542091167	-12.0036828642085	-11.1132092884729	-6.60488720734346	-11.6996575508268	-6.5504719923856	-9.1318080386687	-12.47012016014	-10.5502565801365	-10.6901655437125	-10.1249531788198	-6.64491436443526	-12.4352546405721	-11.0604624428374	-12.0000896739308	-4.66200115833013	-11.0498088717045	-11.580384046476	-12.3770236041448	-6.70676269785472	-11.1216432794074	-12.7913378654071	-11.6141108712717	-11.7870248916081	-11.6381114054661	-11.7156807735378	-12.2902560070491	-10.9793433182155	-11.6048060871068	-11.9422669903449	-11.6111919626044	-11.7055493445603	-5.98135439459179	-12.7000468757014	-10.9371350977432	-11.4228582031801	-11.6723222475895	-12.500427243431	-11.6588842675561	-6.2271093074562	-4.99765912431716	-12.5456618523356	-12.2585926065816	-12.5722136604843	-12.5880094510512	-11.4757854489855	-12.6457306140003	-11.2853831690195	-10.9934604671786	-12.3071090893522	-11.5188010366353	-11.6752591107738	-12.6671197283514	-11.7385088514831	-12.6294045103467	-9.92316365719718	-12.572091891438	-11.341560575852	-11.5960279027693	-12.6906908325088	-6.1501499216244	-6.16224566929865	-10.1506611109555	-11.9607912504497	-12.691206003696	-6.35503077725994	-12.7097453030876	-9.20917783488052	-11.1761708996335	-10.4086410827596	-6.07459289984833	-6.14452031767748	-12.2236981344668	-11.208196400626	-11.4499623351872	-12.447489581216	-12.6237517586546	-11.5258612460465	-6.18990193148779	-12.4239913523786	-11.3875902579635	-12.1123045706674	-12.5814550956747	-11.3805091684874	-10.670469875116	-11.2498753189218	-10.9796847493629	-12.0223447665217	-11.314768431544	-10.6331888298506	-11.1548934074099	-9.82402067254868	-12.1739552170124	-10.2236863516874	-11.6101580443442	-11.7588900632668	-12.0491567836591	-11.1945713418397	-11.1559939392259	-11.7989961630348	-12.6306749823022	-12.690147834464	-12.1297605273355	-12.6987455717988	-12.3618230298758	-12.2500023879405	-10.613997346708	-11.7489634133293	-10.6206888764703	-11.4039879999868	-11.7778599693759	-12.512890856816	-10.1926297507429	-10.8108049214587	-10.626154163662	-9.89429235041199	-10.1198945445179	-12.8668592838852	-12.0096348748713	-12.009681503273	-12.2804022064384	-12.1894983474528	-6.74975159292737	-9.98076588156121	-10.8381630933638	-12.1349415143121	-11.9364991019981	-10.0809393016699	-11.6498294247014	-11.588894969605	-10.7752956853317	-12.2086954688634	-11.3352018503635	-10.9540021333077	-10.0332454712207	-10.1019421017107	-10.7229184038843	-12.4877044466223	-10.5775016552988	-11.5753850245723	-11.4712094402805	-9.97939267264767	-12.1793466216116	-10.0658578224966	-11.8466441442215	-11.5565493272947	-12.0944683914058	-10.5867864314555	-11.6684304886519	-10.6908641616481	-12.4930141708162	-11.9718717962138	-11.5671826445148	-9.76844262260822	-10.001681780024	-7.13894475614366	-12.0351797117888	-6.36765403263534	-6.62234458755432	-6.59540556397027	-6.41056320363962	-6.54392502852333	-6.64238144912303	-6.38096678846451	-6.72566804725192	-6.54084176061816	-6.74023748023239	-6.50464629901345	-6.71857390403158	-6.67858126053359	-7.31744389428492	-6.71467383626621	-11.7547165079778	-6.55219587199724	-6.83366389390557	-7.33770392580278	-11.7722426469515	-12.601010257115	-11.0860323709255	-6.8013775338509	-7.21326822830019	-6.88843106150555	-10.113825896424	-10.9704334980367	-12.1229089238941	-7.4814359119748	-7.2533623608415	-6.88545113548597	-7.34441146897628	-10.930516141229	-10.0439490227718	-10.738942253481	-6.95275681782547	-12.2160647538184	-10.7719774472177	-10.6564430318359	-10.5620912395494	-11.864810863115	-6.39027114544803	-11.2435686214899	-10.5612222901683	-11.3898576334822	-10.5206936632936	-11.4577542622703	-11.8905136345727	-11.3447867967365	-11.8850813704982	-11.1230503409475	-11.6299653023178	-11.7059827937701	-11.629908552927	-11.5873131803068	-11.5451851672878	-11.7872592937701	-11.5898716417134	-11.5215363171975	-11.4126852689716	-11.3225764699596	-11.572215963634	-11.5519894251868	-11.6057641050255	-11.6000622392803	-11.6012415005514	-11.4519566038404	-11.6505996155158	-11.7527762770448
SRR16554625	-1.82249412937711	-2.77991598817766	-4.82209519688211	-10.5724949444363	-11.2483529453349	-4.33079649409712	-11.7196924309193	-10.6629404029007	-10.6849796083702	-10.8743950810516	-9.99619575214197	-10.1871166147935	-5.01451941148577	-4.35370056765874	-3.84386107373357	-10.5785061241136	-5.66304157617609	-12.1270553618368	-10.6111810650044	-10.5345926366755	-4.30725814921101	-8.64138784304956	-9.03171254013371	-12.5303230427975	-10.0520467107406	-11.6059752490317	-12.1062726069437	-10.2942685231983	-12.9080497384979	-12.8240052238662	-4.33429839134847	-11.4865745037744	-11.8693476848042	-11.5965944359788	-10.3456218375663	-12.7148253147136	-10.1820479869231	-11.4927239960866	-9.56745615756355	-11.7202496961293	-11.1876658944146	-11.4082636935035	-10.5855142785163	-10.6250368941348	-10.3499797257609	-10.2464031185472	-11.8664196170346	-10.4501346716926	-11.4388660448018	-10.3360007233891	-10.452434015451	-11.0153341078151	-9.40805229957768	-11.8538285823741	-11.7714283349258	-5.36215529614595	-11.4471248719414	-11.2233575003237	-11.6841917895512	-10.5914381633169	-12.4535489575333	-10.6262621435761	-10.7651129764983	-10.4573158565888	-10.6023525689533	-11.3974201843689	-4.73243657946682	-11.4532628987633	-11.2115381316728	-11.5378053070949	-11.4044633759629	-11.0695807930606	-10.7261419972268	-9.8320956548213	-11.424081679296	-10.9982435768854	-5.91613153410615	-10.9303171837053	-11.5436658401303	-11.536875598457	-11.5405123606226	-11.2737646110972	-11.711406012545	-5.8933778955214	-11.2612379428469	-11.3862026171732	-11.6699738769578	-11.4838738478386	-9.86553456435172	-11.5753482763603	-11.6937948901239	-11.7204880839219	-10.9946782873835	-11.580882767286	-10.6421889781024	-11.4881502567583	-12.351420361316	-10.3503849608691	-11.1608216674449	-10.6761198199577	-10.5962892798353	-11.0239609567527	-11.4651441407866	-10.696173786799	-11.699363924713	-11.3577198352164	-10.8838840494157	-10.6805048179938	-11.5310940005461	-11.2183135757971	-11.4524317554682	-10.4336488807588	-11.4521967664977	-11.0836430682165	-10.7748383449238	-10.7708371979403	-11.5278772227531	-12.3858898014535	-11.339640138031	-11.6497089858157	-10.9617040962064	-10.4429288024513	-11.5171972519237	-10.8513900576147	-12.1448271165827	-10.8299916932502	-11.4336248467815	-10.2330575398636	-11.4127375159586	-10.6683411146965	-11.4534215475438	-10.5694871073707	-10.5250135173368	-10.25152710029	-3.96527314583511	-9.95408845903887	-10.4112983484139	-10.1897463979077	-10.5804924444499	-9.80026575197453	-10.4345103177078	-10.0187712002738	-10.8896847963004	-10.204263142948	-11.5344030775606	-10.5624890680058	-11.114412625156	-10.558251357467	-10.5663604806586	-10.4474192676279	-10.7565172012342	-10.5619707207131	-12.7618321490234	-10.6681213664842	-10.4807682829529	-11.3291156937393	-11.891253880295	-10.8290473592349	-11.3502929142233	-10.6172849113222	-11.138943515265	-9.69749086198875	-11.1409308905989	-11.7520352926733	-11.8118703974362	-10.7990162720172	-10.4919946400313	-12.0036828642085	-11.1132092884729	-10.2284212260359	-11.6996575508268	-10.9521350897028	-9.1318080386687	-12.47012016014	-10.5502565801365	-10.6901655437125	-10.1249531788198	-10.8236333004602	-12.4352546405721	-11.0604624428374	-12.0000896739308	-10.8700506717379	-11.0498088717045	-11.580384046476	-12.3770236041448	-9.93002513500066	-11.1216432794074	-12.7913378654071	-11.6141108712717	-11.7870248916081	-11.6381114054661	-11.7156807735378	-12.2902560070491	-10.9793433182155	-11.6048060871068	-11.9422669903449	-11.6111919626044	-11.7055493445603	-11.3557862876584	-12.7000468757014	-10.9371350977432	-11.4228582031801	-11.6723222475895	-12.500427243431	-11.6588842675561	-11.8096024945076	-6.21739379696572	-12.5456618523356	-12.2585926065816	-12.5722136604843	-12.5880094510512	-11.4757854489855	-12.6457306140003	-11.2853831690195	-10.9934604671786	-12.3071090893522	-11.5188010366353	-11.6752591107738	-12.6671197283514	-11.7385088514831	-12.6294045103467	-9.92316365719718	-12.572091891438	-11.341560575852	-11.5960279027693	-12.6906908325088	-11.7266111064522	-11.3729480574584	-10.1506611109555	-11.9607912504497	-12.691206003696	-11.7403789538087	-12.7097453030876	-9.20917783488052	-11.1761708996335	-10.4086410827596	-11.7424203100481	-12.09992375026	-12.2236981344668	-11.208196400626	-11.4499623351872	-12.447489581216	-12.6237517586546	-11.5258612460465	-11.8479852684762	-12.4239913523786	-11.3875902579635	-12.1123045706674	-12.5814550956747	-11.3805091684874	-10.670469875116	-11.2498753189218	-10.9796847493629	-12.0223447665217	-11.314768431544	-10.6331888298506	-11.1548934074099	-9.82402067254868	-12.1739552170124	-10.2236863516874	-11.6101580443442	-11.7588900632668	-12.0491567836591	-11.1945713418397	-11.1559939392259	-11.7989961630348	-12.6306749823022	-12.690147834464	-12.1297605273355	-12.6987455717988	-12.3618230298758	-12.2500023879405	-10.613997346708	-11.7489634133293	-10.6206888764703	-11.4039879999868	-11.7778599693759	-12.512890856816	-10.1926297507429	-10.8108049214587	-10.626154163662	-9.89429235041199	-10.1198945445179	-12.8668592838852	-12.0096348748713	-12.009681503273	-12.2804022064384	-12.1894983474528	-11.3618397887236	-9.98076588156121	-10.8381630933638	-12.1349415143121	-11.9364991019981	-10.0809393016699	-5.90216026524728	-5.16804986907152	-10.7752956853317	-12.2086954688634	-11.3352018503635	-10.9540021333077	-10.0332454712207	-10.1019421017107	-10.7229184038843	-12.4877044466223	-10.5775016552988	-11.5753850245723	-11.4712094402805	-9.97939267264767	-12.1793466216116	-10.0658578224966	-11.8466441442215	-11.5565493272947	-12.0944683914058	-10.5867864314555	-11.6684304886519	-10.6908641616481	-12.4930141708162	-11.9718717962138	-11.5671826445148	-9.76844262260822	-10.001681780024	-11.1384073862524	-12.0351797117888	-10.2943708820762	-10.4903755282454	-10.0158542375127	-10.1599083582906	-10.5109217323457	-10.3855476012222	-10.5555722223317	-9.98312436189894	-10.6552992062505	-10.2485380343287	-10.5940810429479	-10.4452142854127	-10.2346206109674	-11.5563006030451	-10.2265208776432	-11.7547165079778	-10.3228808715565	-10.0122023966552	-10.8625439973609	-11.7722426469515	-12.601010257115	-11.0860323709255	-10.1058989409905	-10.9731812923459	-10.2769450255856	-10.113825896424	-10.9704334980367	-12.1229089238941	-11.3022664797004	-11.0799382290396	-10.4093506217046	-10.7421555730202	-10.930516141229	-10.0439490227718	-10.738942253481	-10.4890028373512	-12.2160647538184	-10.7719774472177	-10.6564430318359	-10.5620912395494	-11.864810863115	-10.8403961776689	-11.2435686214899	-10.5612222901683	-11.3898576334822	-10.5206936632936	-11.4577542622703	-11.8905136345727	-11.3447867967365	-11.8850813704982	-11.1230503409475	-11.6299653023178	-11.7059827937701	-11.629908552927	-11.5873131803068	-11.5451851672878	-11.7872592937701	-11.5898716417134	-11.5215363171975	-11.4126852689716	-11.3225764699596	-11.572215963634	-11.5519894251868	-11.6057641050255	-11.6000622392803	-11.6012415005514	-11.4519566038404	-11.6505996155158	-11.7527762770448
