feature	metabat_SRR16554674.5	maxbin_SRR13022355.014	metabat_ERR12405975.5_sub	semibin_SRR13022325.6	semibin_SRR16554706.23	semibin_SRR23364195.41	semibin_SRR5930502.51	metabat_SRR13022352.3	semibin_ERR12405939.29	metabat_SRR16554779.30	maxbin_SRR11413655.005	maxbin_ERR2162217.001	maxbin_SRR13022336.003_sub	maxbin_SRR25825509.002	semibin_SRR5930533.9	metabat_SRR13022417.2	semibin_SRR5930511.52	semibin_ERR6281504.148	semibin_ERR6279672.24	semibin_SRR11413653.25	maxbin_SRR16554665.003	semibin_SRR11413686.80	maxbin_ERR12405962.011_sub	metabat_ERR6279614.12_sub	semibin_ERR6232382.49_sub	semibin_ERR6279675.47	maxbin_SRR16554775.001	semibin_SRR11413653.97_sub	semibin_SRR16554655.39	metabat_ERR12405990.2	metabat_ERR6232687.8_sub	metabat_SRR25825493.27	semibin_SRR11413691.62	semibin_SRR6000945.4	maxbin_SRR16554671.002	metabat_SRR11413649.62	metabat_SRR5930494.64	metabat_ERR12405981.15	maxbin_SRR11413649.010	maxbin_SRR13068842.057_sub	metabat_SRR16554646.5	metabat_SRR20881978.24	semibin_SRR5930502.48	semibin_SRR6000905.60_sub	semibin_SRR5930507.29	semibin_SRR16554630.20	metabat_ERR6271719.4	semibin_SRR25825509.21	maxbin_SRR5930501.002	metabat_ERR12405956.16	maxbin_ERR12406000.010	metabat_SRR6000877.7	semibin_SRR13022308.4	metabat_ERR12405930.6	semibin_SRR16554707.35_sub	semibin_ERR2162217.22	metabat_ERR12405933.43	semibin_ERR2162223.6	metabat_SRR6000874.30	metabat_SRR16554713.13	semibin_SRR5930499.112	semibin_SRR16168913.44_sub	semibin_SRR6000900.32	semibin_SRR16168903.5	semibin_SRR16554765.8	maxbin_SRR16554755.007_sub	metabat_SRR6000907.1_sub	maxbin_SRR16554728.024	semibin_SRR8387683.16	maxbin_SRR11413620.019	semibin_SRR25825514.3_sub	metabat_ERR12405985.2	semibin_SRR16554738.0	semibin_SRR11413691.42	maxbin_SRR11413655.009_sub	semibin_SRR20881975.0	metabat_ERR6275681.8	maxbin_SRR16554759.001	metabat_SRR16554662.30_sub	metabat_SRR16554786.10	metabat_ERR6243880.3	semibin_ERR6264280.18	metabat_ERR6281505.14	semibin_SRR16554671.9	maxbin_SRR16554707.013	metabat_SRR16554771.26	maxbin_ERR6279655.020	metabat_SRR5930523.5	semibin_SRR11413608.137	metabat_SRR16554746.22	maxbin_ERR6232518.013	metabat_ERR12405939.30	metabat_ERR12405970.10	semibin_SRR20881988.7	metabat_ERR6275666.49	metabat_SRR16554744.3	semibin_SRR16168903.11	semibin_SRR11413690.7	metabat_SRR5930536.13	semibin_SRR13022424.5	semibin_ERR12405947.71	semibin_ERR6279646.10	metabat_ERR12405918.3	semibin_SRR23364196.21	semibin_SRR16554716.24	semibin_SRR6000910.14	metabat_SRR16554626.7	semibin_SRR25825508.4_sub	semibin_SRR13068844.35	semibin_SRR16554766.35_sub	semibin_ERR6279614.29	semibin_SRR11413683.102	maxbin_ERR6279658.017_sub	semibin_ERR6230326.3	maxbin_SRR5930501.087_sub	maxbin_SRR16168913.015	maxbin_ERR2162209.017_sub	semibin_SRR16168920.5_sub	semibin_SRR16554739.16	metabat_SRR16168982.24	metabat_SRR13022323.1	semibin_SRR16554673.15	semibin_ERR6267712.45	maxbin_SRR16554647.003	semibin_ERR2162202.11	semibin_SRR16168909.12	maxbin_ERR2162223.012	maxbin_SRR25825521.012_sub	metabat_SRR23364233.36	semibin_SRR25825499.11	semibin_SRR16554653.1	semibin_SRR23364199.62	maxbin_SRR5930508.026	semibin_ERR6279671.24	semibin_SRR16554730.5	maxbin_SRR5930522.022	semibin_SRR16554790.42	metabat_ERR6279652.5	semibin_ERR6243877.10	metabat_SRR16168941.17	semibin_SRR16168929.15_sub	maxbin_SRR23364240.011	metabat_SRR6000947.37_sub	metabat_ERR6235716.8_sub	metabat_SRR16554633.8	metabat_ERR6279615.15	metabat_SRR16554713.7	semibin_SRR13068836.17_sub	semibin_SRR20881980.15_sub	semibin_ERR6279661.5	semibin_ERR6264281.7	maxbin_SRR5930521.014	metabat_SRR13022372.10_sub	semibin_SRR20881981.34	semibin_ERR6279683.8	semibin_ERR6279655.40	semibin_SRR11413688.2	semibin_ERR6233695.43_sub	maxbin_SRR5930515.007	semibin_ERR6273965.5	semibin_SRR16554693.19	semibin_SRR25825516.1	maxbin_SRR13068818.010	maxbin_SRR16168926.008	semibin_SRR16554672.14	semibin_ERR12405970.61	maxbin_SRR16554787.017_sub	metabat_SRR6000907.39	semibin_SRR5930528.37	metabat_SRR23364184.15	semibin_SRR25825502.47_sub	maxbin_ERR12405958.009_sub	semibin_SRR16168913.31	semibin_ERR6232458.16	semibin_SRR5930519.26	semibin_SRR11413688.65_sub	semibin_SRR5930536.88	maxbin_ERR12406009.001	semibin_SRR16554765.35	semibin_SRR13068830.5	metabat_SRR5930502.31	metabat_ERR2162222.11_sub	maxbin_SRR16554790.013_sub	maxbin_SRR16554733.009	maxbin_SRR8387707.004_sub	metabat_SRR16554669.41_sub	maxbin_SRR5930518.019_sub	metabat_SRR11413686.5	semibin_SRR11413606.8	semibin_SRR13068817.76	metabat_SRR6000874.13_sub	semibin_SRR20881986.74	semibin_SRR23364193.36	metabat_SRR5930514.58	semibin_SRR16554673.13	semibin_ERR2162202.9	semibin_SRR5930501.2	metabat_SRR16554665.10	metabat_SRR13068853.24	semibin_ERR6279669.74	semibin_SRR5930523.22	semibin_SRR16554776.8	metabat_SRR13068851.17	metabat_ERR6279627.10	semibin_SRR11413679.4	metabat_ERR2162214.7	metabat_SRR11413647.31	semibin_SRR6000892.71	metabat_SRR13022401.12	metabat_ERR2162213.1	metabat_SRR16168896.4	metabat_ERR12405997.59	semibin_SRR6000944.44	metabat_ERR12405954.8	metabat_SRR13068832.4	semibin_SRR20881980.56	maxbin_SRR5930507.045	semibin_SRR5930495.29	maxbin_ERR6282070.040_sub	semibin_ERR6233693.7	metabat_SRR11413613.2	semibin_SRR16168945.59_sub	semibin_ERR12405923.28	semibin_SRR6000901.29	metabat_SRR16554687.19	semibin_SRR23364183.27	metabat_ERR12405985.26	semibin_SRR11413689.18	semibin_SRR5930498.73	maxbin_SRR5930497.004	metabat_SRR5930527.86	semibin_SRR6000896.44	metabat_SRR20881987.29	metabat_ERR6281586.4	metabat_SRR6000949.51_sub	semibin_SRR11413689.110	metabat_SRR16554771.5	semibin_SRR16554766.13	maxbin_SRR6000869.050	metabat_SRR13068834.30	metabat_SRR13068828.29	metabat_ERR12405917.12	semibin_SRR16554633.6	semibin_SRR11413657.102	metabat_SRR11413685.32	semibin_SRR5930519.63	semibin_SRR13022464.9	semibin_SRR11413690.11	maxbin_SRR23364240.009_sub	maxbin_SRR5930504.027	metabat_SRR13068838.21	semibin_ERR12405916.16	semibin_SRR16554627.102	maxbin_ERR6275667.027	metabat_SRR16168975.22	metabat_SRR16554654.18	metabat_SRR11413687.86	metabat_SRR5930529.8	semibin_SRR5930498.118	maxbin_SRR11413612.015_sub	semibin_SRR13068839.7	semibin_ERR2162216.32	semibin_ERR12405964.2	metabat_ERR6281658.13	semibin_SRR11413691.52	semibin_SRR23364171.72	metabat_SRR25825507.13_sub	semibin_SRR8387707.23	semibin_ERR12405984.5	metabat_ERR12405956.11	metabat_SRR5930527.85	semibin_ERR12405918.0	metabat_SRR16554711.16	metabat_SRR5930528.37	semibin_ERR12406007.1	semibin_SRR5930510.9	metabat_SRR11413620.24	metabat_SRR13068829.36	maxbin_SRR8387707.009	metabat_SRR5930526.41	metabat_ERR12406012.5	metabat_SRR6000905.24	semibin_SRR20881985.46_sub	semibin_SRR23364229.5	metabat_ERR12405967.40_sub	semibin_SRR16168930.38	maxbin_ERR6232523.003	semibin_ERR6267712.18	metabat_SRR5930498.82	semibin_SRR25825510.41_sub	semibin_ERR6279674.8	maxbin_ERR6281505.022	maxbin_ERR6279662.030	semibin_SRR6000903.13	maxbin_SRR23364204.024	metabat_SRR5930506.9_sub	metabat_ERR6243878.23_sub	metabat_SRR16168986.5	maxbin_ERR6279614.017_sub	maxbin_ERR6279679.012	metabat_ERR6279677.48_sub	maxbin_SRR25825517.033_sub	metabat_SRR13068843.53_sub	maxbin_ERR6280910.023_sub	maxbin_SRR16168920.025	metabat_SRR25825508.34_sub	maxbin_SRR5930498.027	semibin_SRR5930517.113	semibin_SRR6000900.14	metabat_SRR16168974.17	maxbin_ERR6279673.036	metabat_SRR16554652.48	metabat_SRR13068843.68	maxbin_SRR16168974.016_sub	semibin_SRR16168985.16	maxbin_SRR5930510.007_sub	semibin_SRR13068818.12_sub	metabat_SRR5930516.94	maxbin_SRR16168918.042_sub	metabat_ERR6279619.19_sub	metabat_SRR5930534.8_sub	metabat_SRR23364213.66	metabat_SRR16168984.8_sub	semibin_ERR6279676.4	semibin_SRR5930529.2	semibin_SRR11413654.21	semibin_SRR13068827.60	semibin_SRR20881987.25	semibin_SRR16168929.20_sub	semibin_SRR20881976.18_sub	semibin_SRR5930534.11	semibin_SRR5930498.62_sub	semibin_SRR5930523.43	semibin_SRR13068834.14_sub	metabat_SRR20881977.25_sub	metabat_SRR5930526.60_sub
SRR16554624	0.0136780673567726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133527705028048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119638835926312	0	0	0	0	0.0570045492495907	0	0	0	0	0	0.0114054382690333	0	0	0	0.0108451125333096	0	0	0.0151344446155214	0.0115988304259807	0	0	0	0.012221934852603	0	0.0365538107115141	0.0107371104000846	0.00973694313178769	0	0	0	0	0	0	0	0.009640557441461	0	0	0	0.0117162338898212	0	0.00979227834102421	0	0.00985080475010303	0.0116838580311847	0.0104262450814027	0	0.0111496358071926	0.00948403831508632	0.0113734394794834	0.0110578303928029	0.0103839502304972	0.0109702921260287	0.0109640302367454	0	0.0112026224208235	0	0.0115004890862139	0.0130281373300264	0.0114608499330787	0.0113316269184304	0.01158020448456	0	0.0114472055637039	0	0.0107747111443681	0.0113725433203458	0	0	0.00910471391810342	0	0.00977929280784446	0	0.0158667552065269	0	0	0	0	0.0104654420703711	0.00936110516760052	0	0	0.0102737935075227	0	0.0106686985614133	0	0	0	0	0.00999266798141449	0	0	0	0.0395000651123014	0	0	0	0	0.0095733349490021	0	0	0	0	0	0	0	0	0	0	0	0.0158282504154682	0	0	0	0	0	0	0.0133491407500175	0.0313007465144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014080575180555	0.0139630152675713	0	0	0	0.0122164525554336	0	0	0	0.0148376569439969	0.0141356269540913	0	0	0	0	0	0.0136978954908652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00929228041780179	0	0	0	0	0	0	0	0	0	0	0	0.00709518119780061	0	0.0121100276340196	0.0101502242559141	0.0103415370372129	0.011755150307279	0.0107172232367349	0.0100102273496187	0.0119987939468906	0.00944870253926628	0.0107401521336092	0.0093537625419107	0.0110130180954584	0.00949527892688838	0.00976217777386528	0.00626945654063182	0.00952098244035048	0	0.0106559581223508	0.00876722571300923	0.00618202872978895	0	0	0.00896564111377126	0.00673891372753154	0.00844064485422326	0	0.00559581540921193	0.00655421011614415	0.00845809725475765	0.00615335324544459	0	0	0.00807256675934395	0	0.0119216592586529	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16554625	0.297478707224048	0.153194504926016	0.0371951221366457	0	0	0.0522855445469305	0	0	0	0	0	0	0.032550714703114	0.0514620191810071	0.0732763457160425	0	0.0207651897603659	0	0	0	0.053145608427527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0255806573129967	0	0	0	0	0	0	0	0	0	0	0	0.0395800120727854	0	0	0	0	0	0	0	0	0	0.0174240149594662	0	0	0	0	0	0	0.0177009984072452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0673620239500616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141403206446342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0175935713367958	0.0292646446943173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16554626	0	0	0.0458259004196256	0.030179920861482	0.0311931603968512	0.0447790122174689	0	0.0261921113027475	0.0301470569434653	0.0251402242595963	0.0283809126278384	0.0777286286295923	0.0337649701834367	0	0.0101661130571283	0.0452149281019669	0	0	0	0.0432909020796264	0	0.0434570480683356	0	0	0	0	0	0	0	0.0102922333840264	0	0	0	0	0	0.0152321717770358	0	0	0	0	0	0	0	0.0143537591065876	0	0.0124427559191024	0	0.0320356784127773	0	0.0259200657749821	0	0.010496357064635	0	0	0.00761460349201536	0	0.00821826764349961	0	0	0	0	0	0	0	0	0	0	0	0	0.00633542818855351	0	0	0	0	0	0.0481935451730782	0	0.0122744810189365	0	0	0	0	0	0	0.0100079235349546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00797272565797692	0	0	0	0.0319254418259684	0.00588169468048302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00703983333297644	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006744846881914	0	0.132322657993324	0	0	0	0	0	0	0.00337029450815775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00573902571940694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00483391607749211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0092649399953473	0.00321625435256064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00522487405399887	0.0154155305574707	0.00549611962111998	0	0	0	0.00698418443107294	0	0	0	0	0	0	0	0.00767171179245843	0	0	0	0.00654959693681608	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00546819194211029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16554627	0.0303013183234535	0.0205729655859975	0.0132503734102464	0.00836177740517773	0.00818825930452925	0.027346193161549	0.0183975369169595	0.00870856378159774	0.0071002187757614	0.0067426901999013	0.00799134309078692	0	0.0275824590278843	0	0	0	0.00763803926720685	0	0	0	0	0	0	0	0	0	0.0110431448258358	0.00385543088770447	0.00689237452935387	0	0	0	0	0.0027579241935427	0	0.0073408380261668	0	0.0102188098612385	0	0	0	0.00335538747678832	0.00383582145896293	0.00798464567906228	0.0034068174504246	0.0132258245127021	0.00901321851344392	0	0.0225550721619431	0.00284068461578066	0.00701177187745983	0.0130898740617071	0	0.00666998209579989	0	0	0.00154497843796561	0.00253491062339668	0	0.00284711470266761	0	0	0	0	0.00364186257709555	0	0.00356047200199972	0	0.0034842936435494	0	0.00233326455315604	0.0149030201502182	0.0149764906283372	0	0	0	0.0138279878430822	0	0.013805356314832	0	0.0136018375413685	0.0137708953256883	0.0136272449547378	0.0140501913729174	0	0.00694401003965042	0.0133560411854852	0.00362028350787109	0.0133929785620921	0	0	0.0125359010565623	0.0121847534101673	0	0.0370965671830457	0.0072581640803161	0	0	0	0	0.00163079454185879	0	0	0.0365073599044384	0.00135504493372259	0	0	0.00795031168517307	0.00584907143272923	0	0	0.00274024375510922	0.0102816711993044	0	0.0111854472143572	0.00421142132504748	0	0	0	0	0.00180273447307152	0	0	0	0.00137479567628996	0	0	0.00229644888959029	0.00151201892737275	0	0	0	0.00164155947216759	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169872821805566	0	0.00491452127400297	0	0	0	0	0	0	0	0	0.00271584747078192	0	0	0	0	0.00199522561830727	0	0	0	0	0.00156286497913702	0	0	0.00278066247341669	0	0	0.0129868000722293	0	0.00207042687317219	0	0	0	0	0	0	0	0.0043297166568548	0.0135054423721577	0.0140201338357025	0	0	0	0.00268344648423996	0	0.0129252735194797	0.0121822971658923	0	0	0	0.0127748992355769	0.00146194637224973	0.0122862399177521	0	0	0	0.00202239348396479	0	0	0	0.0119732752979687	0	0	0	0	0	0	0	0.0123048487331438	0.0108427834995939	0	0	0	0.011361817936501	0	0.0127257341730231	0	0	0.00340075583159007	0.01155315082674	0	0	0	0.0044123543655065	0	0	0	0	0.0106538423859811	0.00412242634204308	0	0	0.00125275001472245	0.0108754265133563	0.0043787999234398	0	0.00328887221578754	0	0.0115050007828799	0	0.0033034799384457	0	0.00977494479243045	0.00134409427158365	0	0	0.0170335637889975	0.00994392313651584	0	0.00188376226423253	0.003186646623354	0	0.00120786011370629	0	0.00171227851485901	0	0	0.00177648192126541	0	0.00898012552568202	0	0.00179626716905855	0.00432059186171435	0	0	0	0	0	0	0	0	0	0	0.00173515147730937	0	0	0.00130086713934345	0	0.00129776264644466	0	0	0.00212688070400151	0.00120411549984304	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169612260247083	0	0	0	0	0.00192221794275545	0	0	0	0.00213843007416687	0	0	0.001668904698347	0.00191828014268322	0	0	0.00170488522497359	0	0	0.0055201720165053	0	0	0	0.00481119549649797	0.00460538594215875	0	0	0	0	0	0	0	0	0
SRR16554628	0.0108187074064672	0.0227266133044874	0.0386219898164979	0.0370648074198616	0.0401779011440747	0.0366047774500045	0.0307175657940842	0.039128447470318	0.0311620281125059	0.036952173862485	0.0282941389843534	0.0470188416725133	0.0321763561452971	0	0	0.033598067833642	0.0183904027327989	0	0	0	0	0	0	0	0	0	0	0	0	0.0154051111700166	0	0	0	0.00615299904328736	0	0	0	0.0106748113767505	0	0	0.00256044219986646	0.00606382564387917	0.00821543899493838	0.00776289081999742	0	0.0180840404620587	0	0.031948561824664	0	0.00291177019564798	0	0.0172255466918631	0	0	0.00249695535098732	0.0356483584265277	0.00625008170575879	0.00484076898788034	0	0.0114388896062986	0.00297324869776562	0	0	0	0	0	0	0	0.00654052255332562	0.00221522310201816	0.0108053744061343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00277393016454492	0	0	0	0.0136455402712438	0.00348831189383667	0	0	0	0	0.00658240627961985	0	0.0277339529770231	0	0	0	0.00265906394566063	0	0	0	0.00239865702595602	0.0135065294876606	0	0	0.00253213280254952	0.0138899449533296	0.010472385191232	0	0.00242404099074259	0	0.00595611669866622	0.00261471429213678	0	0	0	0	0	0.00271278638554136	0	0	0	0	0	0	0.00285159411482831	0	0.00242937525805778	0	0.00230733840233348	0.00238516945092721	0.00243627176843022	0	0	0	0	0.00236357638051581	0	0.00297942998340685	0	0	0	0	0	0	0	0	0.00385819557902367	0.00264524668865966	0.00242884220277317	0	0	0	0	0	0	0	0	0	0	0.00580506762642686	0	0.0144136997069954	0.00299352945993461	0	0	0	0	0	0	0	0.0267441136274896	0.00287294174635161	0	0	0	0	0	0	0.00587825498787336	0.00214465095509634	0.00204185204666126	0	0	0	0	0	0	0	0	0	0.0143574246797028	0	0.00280177614526903	0	0	0.00232376380812956	0	0	0	0	0	0	0.00233185031006642	0.00431049093263533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00232073933041802	0	0	0	0	0.00228126231111273	0	0	0	0.00229069628348935	0	0.00243050383062771	0	0	0	0	0.00205558199113781	0	0	0	0	0	0	0	0	0	0	0	0.00313333739966152	0	0.00408034100867547	0	0.00283990344786197	0	0	0.00156740383760936	0.00332818568590855	0	0	0	0.0031750437837366	0	0	0.001442460701993	0	0.00257933434120299	0	0	0	0	0	0.00187500813372066	0	0	0	0	0	0.00221319574154455	0.00171436760665117	0	0.00268902698021411	0	0.00247045901357276	0	0	0	0.00237025903003694	0	0.00231819291494847	0	0	0	0	0	0	0.00226659894004128	0	0	0	0	0.00502125973318116	0	0	0	0.00414098144620638	0	0	0.00347715893688985	0.00328709250867574	0	0.00315662382580643	0.00336263339959724	0	0	0	0	0.00334969820508881	0	0	0	0	0	0	0	0	0	0	0	0
SRR16554630	0.0379500155023882	0.026560898913452	0.0133257163745085	0.00606949846782304	0.00680568342355096	0	0	0.0079940899915325	0.00530431561558097	0.00610988926648434	0.00648231257365463	0	0	0.0715078738470629	0.0998316867620841	0	0.0109017217953483	0	0.0194519072831664	0	0.067631210843055	0	0.0541405760236586	0	0	0	0.0076480227810337	0.0019831470974006	0.023636203822087	0	0	0	0	0.00459342452605402	0	0	0	0	0.0566991732953986	0.0250095038775473	0.0426808107053131	0.00472157797101269	0.0173778471022217	0	0.00429065142861863	0.017861115857522	0	0	0	0	0	0	0	0	0.00752093617689316	0	0	0.00402275203163415	0.0160740545617114	0.0412831818512825	0	0	0	0.00698433184873528	0.0053338211304227	0	0.00404302128763452	0.0413994828397814	0	0.00602168233364601	0.0246891348474597	0	0	0.00306094886897343	0.00345161451943112	0	0	0	0	0	0	0	0	0	0	0	0	0.00781135900759593	0	0.0331569929220195	0	0	0	0	0	0	0.01448034206813	0	0	0.00340775582535985	0	0	0	0	0.0026992198680322	0	0.0270109643844077	0	0.00194739580271583	0	0.0242412153962026	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00275883558290518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00185450869055627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0255459721975462	0.00161668267705884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0252676180079289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00490967452995376	0	0	0	0	0	0	0	0	0.00471640721104533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00325726159485132	0	0	0	0.00173462593755601	0	0	0	0	0	0	0	0	0.00312933085096962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16554631	0.159805778765623	0.0775269427452853	0	0	0	0	0	0	0	0	0	0	0	0.192132598792213	0.112158915564282	0	0.0237621188340366	0	0	0	0.108793611502432	0	0.107267517778614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00833378698642562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161281684292482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0494035086291145	0	0	0	0	0	0	0	0	0.0221457306395979	0	0	0	0	0	0	0	0	0	0	0	0.0407767202616411	0	0	0	0	0	0	0.0342011130143143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104536821037989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00806903322085687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00663707111374227	0	0	0	0	0	0	0	0	0	0	0.010565868567039	0	0	0	0	0	0	0	0.00666263931652657	0	0	0	0	0	0	0	0	0	0	0	0.0051751937352099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR16554632	0.0193519460607436	0.030418531211486	0.0111159118215411	0.00907748905118158	0.0101708386308566	0.00898836784066106	0.00618472747801027	0.00920391830918865	0.00838020440502268	0.00768975728045994	0.00821158711649705	0.06461326707891	0.00877389213501902	0.0125502037255346	0.00769749672452995	0.0430893997844317	0.0145997174812444	0	0.107792217452657	0.0256302481663567	0.00974680135065555	0.103120345868449	0.00950301743854653	0	0	0	0.0103555429352582	0.00140343414131473	0.0110453682740677	0	0	0	0	0.0017871093197194	0.0217808059519551	0	0	0.0123478835853253	0	0.0659277099855953	0	0.0023098544338308	0.0082883261238761	0.00873863121271836	0.00500827358961081	0	0	0	0	0.011631461524724	0	0	0.00289582064478011	0	0	0	0.00167275059108834	0	0.0631161607971361	0.00532403107855013	0.00409762036131815	0.00313339226026317	0	0.00353760572560353	0.00315400487897604	0.00430289451632058	0.0040112057353254	0.0246319565817357	0.0049180147858569	0	0.00480324888625098	0	0	0.00327329078661621	0.0030576240224264	0	0	0.0119900767256843	0	0	0	0	0	0	0.00478231281387902	0.0146514291457919	0	0.00463015855002538	0	0	0	0	0	0	0	0.0146563157065528	0.00485926386219978	0.00672872507788219	0	0.00315029708645554	0.00231936904529436	0	0.00381583619768873	0	0.00229966373487362	0	0	0.00161217097078667	0	0	0	0	0	0	0	0.0125682217029659	0	0	0	0	0.0024433366750068	0	0	0.00342651424822432	0.00218362296246883	0	0	0	0.00220501935778741	0	0	0	0.00224565152644323	0	0	0	0.0214283777028409	0	0	0	0	0	0	0	0.00394388983792193	0	0.00238169936773343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00582362646339421	0	0	0	0	0	0	0	0.0123822004317997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0109268882061057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00174908240437915	0.00225932059427144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00267468883606017	0	0	0	0	0	0	0	0	0	0.00339833162325622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
