feature	metabat_SRR16554674.5	maxbin_SRR13022355.014	metabat_ERR12405975.5_sub	semibin_SRR13022325.6	semibin_SRR16554706.23	semibin_SRR23364195.41	semibin_SRR5930502.51	metabat_SRR13022352.3	semibin_ERR12405939.29	metabat_SRR16554779.30	maxbin_SRR11413655.005	maxbin_ERR2162217.001	maxbin_SRR13022336.003_sub	maxbin_SRR25825509.002	semibin_SRR5930533.9	metabat_SRR13022417.2	semibin_SRR5930511.52	semibin_ERR6281504.148	semibin_ERR6279672.24	semibin_SRR11413653.25	maxbin_SRR16554665.003	semibin_SRR11413686.80	maxbin_ERR12405962.011_sub	metabat_ERR6279614.12_sub	semibin_ERR6232382.49_sub	semibin_ERR6279675.47	maxbin_SRR16554775.001	semibin_SRR11413653.97_sub	semibin_SRR16554655.39	metabat_ERR12405990.2	metabat_ERR6232687.8_sub	metabat_SRR25825493.27	maxbin_ERR6281499.002	semibin_SRR11413691.62	semibin_SRR6000945.4	maxbin_SRR16554671.002	metabat_SRR11413649.62	metabat_SRR5930494.64	metabat_ERR12405981.15	maxbin_SRR11413649.010	maxbin_SRR13068842.057_sub	metabat_SRR16554646.5	metabat_SRR20881978.24	semibin_SRR5930502.48	semibin_SRR6000905.60_sub	semibin_SRR5930507.29	semibin_SRR16554630.20	metabat_ERR6271719.4	semibin_SRR25825509.21	metabat_SRR23364235.43	maxbin_SRR5930501.002	metabat_ERR12405956.16	maxbin_ERR12406000.010	metabat_SRR6000877.7	semibin_SRR13022308.4	metabat_ERR12405930.6	semibin_SRR16554707.35_sub	semibin_ERR2162217.22	metabat_ERR12405933.43	semibin_ERR2162223.6	metabat_SRR6000874.30	metabat_SRR16554713.13	semibin_SRR5930499.112	semibin_SRR16168913.44_sub	semibin_SRR6000900.32	semibin_SRR16168903.5	semibin_SRR16554765.8	maxbin_SRR16554755.007_sub	semibin_SRR5930534.80	metabat_SRR6000907.1_sub	maxbin_SRR16554728.024	semibin_SRR8387683.16	maxbin_SRR11413620.019	semibin_SRR25825514.3_sub	metabat_ERR12405985.2	semibin_SRR16554738.0	semibin_SRR11413691.42	maxbin_SRR11413655.009_sub	semibin_SRR20881975.0	metabat_ERR6275681.8	maxbin_SRR16554759.001	metabat_SRR16554662.30_sub	metabat_SRR16554786.10	metabat_ERR6243880.3	semibin_ERR6264280.18	metabat_ERR6281505.14	semibin_SRR16554671.9	maxbin_SRR16554707.013	metabat_SRR16554771.26	semibin_SRR16554665.28	maxbin_ERR6279655.020	metabat_SRR5930523.5	semibin_SRR11413608.137	metabat_ERR6279651.8	metabat_SRR16554746.22	metabat_ERR12405939.30	metabat_ERR12405970.10	semibin_SRR20881988.7	metabat_ERR6275666.49	metabat_SRR16554744.3	semibin_SRR16168903.11	semibin_SRR11413690.7	metabat_SRR5930536.13	semibin_ERR12405947.71	metabat_ERR12405918.3	semibin_SRR23364196.21	semibin_SRR16554716.24	metabat_SRR16554626.7	semibin_SRR25825508.4_sub	semibin_SRR13068844.35	semibin_ERR6279614.29	semibin_SRR11413683.102	maxbin_SRR5930501.087_sub	maxbin_SRR16168913.015	semibin_SRR16554739.16	metabat_SRR16168982.24	metabat_SRR13022323.1	semibin_ERR6267712.45	semibin_ERR2162202.11	maxbin_ERR2162223.012	maxbin_SRR25825521.012_sub	metabat_SRR23364233.36	semibin_SRR16554653.1	maxbin_SRR5930508.026	metabat_SRR16554633.8	metabat_SRR16554713.7	semibin_SRR20881980.15_sub	metabat_SRR13022372.10_sub	semibin_ERR6233695.43_sub	maxbin_SRR5930515.007	maxbin_SRR13068818.010	semibin_ERR12405970.61	maxbin_SRR16554787.017_sub	metabat_SRR6000907.39	semibin_SRR25825502.47_sub	maxbin_ERR12405958.009_sub	semibin_ERR6232458.16	semibin_SRR11413688.65_sub	semibin_SRR5930536.88	maxbin_ERR12406009.001	semibin_SRR16554765.35	metabat_SRR5930502.31	metabat_ERR2162222.11_sub	maxbin_SRR16554790.013_sub	maxbin_SRR16554733.009	maxbin_SRR8387707.004_sub	metabat_SRR16554669.41_sub	maxbin_SRR5930518.019_sub	metabat_SRR11413686.5	semibin_SRR13068817.76	semibin_SRR20881986.74	semibin_SRR23364193.36	metabat_SRR5930514.58	semibin_ERR2162202.9	semibin_SRR5930501.2	metabat_SRR16554665.10	metabat_SRR13068853.24	semibin_SRR16554776.8	metabat_SRR13068851.17	metabat_ERR6279627.10	semibin_SRR11413679.4	metabat_ERR2162214.7	metabat_SRR11413647.31	metabat_ERR2162213.1	metabat_SRR16168896.4	metabat_ERR12405997.59	semibin_SRR6000944.44	metabat_ERR12405954.8	metabat_SRR13068832.4	semibin_SRR20881980.56	maxbin_SRR5930507.045	semibin_SRR5930495.29	maxbin_ERR6282070.040_sub	semibin_ERR6233693.7	metabat_SRR11413613.2	semibin_SRR16168945.59_sub	semibin_ERR12405923.28	semibin_SRR6000901.29	metabat_SRR16554687.19	semibin_SRR23364183.27	metabat_ERR12405985.26	maxbin_SRR5930497.004	metabat_SRR5930527.86	semibin_SRR6000896.44	metabat_ERR6281586.4	metabat_SRR6000949.51_sub	semibin_SRR11413689.110	maxbin_SRR6000869.050	semibin_SRR11413691.40_sub	metabat_SRR13068828.29	metabat_ERR12405917.12	semibin_SRR8387677.66	semibin_SRR16554633.6	semibin_SRR13022464.9	semibin_SRR11413690.11	maxbin_SRR5930504.027	semibin_ERR12405916.16	metabat_SRR16554654.18	metabat_SRR11413687.86	metabat_SRR5930529.8	semibin_SRR5930498.118	semibin_SRR16554780.22	metabat_SRR11413689.14	maxbin_SRR8387710.024	semibin_ERR12405964.2	metabat_ERR6281658.13	semibin_SRR11413691.52	metabat_SRR25825507.13_sub	semibin_SRR8387707.23	semibin_ERR12405918.0	metabat_SRR16554711.16	semibin_ERR12406007.1	semibin_SRR13022452.10	metabat_SRR11413620.24	maxbin_SRR8387707.009	metabat_ERR6281941.15	metabat_ERR12405924.12	semibin_SRR20881984.28	metabat_ERR12405966.18	maxbin_SRR16554651.021_sub	semibin_ERR12405967.93	semibin_ERR12406009.9_sub	maxbin_SRR8387659.002	semibin_SRR11413606.50	maxbin_ERR6232523.003	semibin_ERR6267712.18	metabat_SRR5930498.82	maxbin_ERR12405962.006	metabat_SRR23364213.66	semibin_ERR12405915.41_sub	semibin_SRR11413654.21	metabat_SRR25825510.12_sub	semibin_SRR13068827.60	maxbin_SRR23364231.030_sub	semibin_SRR13022424.6	metabat_ERR12405940.14
SRR20881974	-6.61810833389045	-5.93036258347805	-9.77115218779488	-9.73415825105598	-9.94491298326647	-3.51771729621854	-6.01664146939642	-8.42015914964904	-8.71907128620056	-9.94758696052581	-8.55657228038423	-10.3782001282431	-4.51986291737346	-5.87902741875532	-6.97412263546449	-9.0891187236209	-9.44509626409419	-10.0042730093761	-9.30629462419521	-8.3607581572735	-5.2553458092769	-10.1585618550954	-5.6825400984616	-9.35415851487725	-9.37289924225031	-10.5682848523536	-8.8314504093165	-6.39858873682182	-5.5738591354752	-9.85113519488917	-10.7568116783181	-10.6755635790103	-8.50274772550811	-10.3465615405235	-8.08985514478018	-9.28403901679908	-9.2338711208766	-10.7084847685274	-7.96533892182007	-10.4947795965662	-9.61412913597608	-4.54784189593395	-6.17461357768598	-9.42015950662726	-6.56584147741172	-9.66248207861607	-8.58936818712687	-8.95441193770509	-7.7523606547182	-9.0184540801801	-9.15628951080811	-6.40305240960737	-9.4358382844593	-8.87843336962963	-10.0952351540246	-9.27602945265333	-10.591082183777	-7.85551306008558	-10.7157568719591	-9.71266753520153	-9.21351797799454	-6.56386738964464	-4.02619783242706	-9.57364014472517	-2.10384137605355	-9.55340059639643	-9.5272093670891	-9.34634659064123	-9.68374041892297	-9.58938136121773	-8.75367873719126	-10.4075831050276	-9.80221150954522	-9.70971040110612	-10.6403020437776	-10.5261154638625	-9.79198714005455	-10.1979529169505	-9.38569456502075	-10.5730243056496	-9.0742705506408	-10.6572495835915	-4.45087826113839	-10.0156647266758	-10.0847958338168	-10.0627988510558	-10.0331048086196	-10.4805774933143	-8.35349901520025	-10.1305195159539	-10.1774611620851	-6.87200637197889	-10.2593966951551	-7.85850467904667	-6.73144676405362	-9.93364238943407	-9.93630811798909	-9.22240649923152	-10.4356425606179	-6.12511629479911	-9.72665637587956	-9.136440460747	-5.84310467211305	-10.103051816779	-9.4578507099439	-9.97676421559129	-10.0920498543025	-7.27679881100685	-9.34666557539941	-10.5979326576544	-9.68615454503148	-9.34915017186464	-10.1368217600326	-6.15107356609241	-10.3252930345618	-5.52368805037055	-9.24647413215886	-10.3238858616741	-10.1794996952817	-5.85248052470437	-9.03445877591163	-10.1281650377689	-8.66640736707018	-9.31275110116525	-8.99190558089697	-9.31487113669733	-10.3667502925848	-9.42001929595738	-10.391354579941	-10.0938440369896	-9.23332806241655	-9.96556721552672	-7.397301966258	-8.48407845883994	-10.4423222240825	-6.34661564010413	-9.84563408912571	-9.85501354903302	-9.6205581416402	-9.87151512588649	-9.1594893332916	-3.27765331232957	-10.3998002072144	-10.4081635338602	-6.51136550396058	-9.6118373367797	-9.78545551439612	-10.6326528826843	-9.52480003186325	-9.64593811813774	-9.89221666069492	-9.81527247771508	-10.0108026865702	-7.38389295422222	-9.85619670821415	-10.1199603758819	-9.96292939168337	-10.4627199876988	-9.50277168866269	-9.41774814085553	-10.5895324036151	-10.3319585163746	-10.1032376522561	-10.6648342450671	-10.4855945054128	-10.3808407133521	-9.96984064518215	-10.3619777134622	-9.92466668452767	-9.72686721483122	-9.35870378227289	-7.16227490981674	-9.39467423811758	-10.0035027864964	-9.99126473852643	-10.1177212560722	-10.3093299126838	-10.2830530242954	-9.63853146324235	-10.0968061048967	-10.4683996655746	-9.20315102269361	-10.3630624397252	-10.3919692241871	-10.2785013343599	-10.0106466575367	-8.94752449542876	-10.1299158429963	-9.32855570966651	-10.2862859677755	-9.92848789711313	-9.70507751234985	-9.40765685108764	-9.37452260625676	-10.1018325537653	-10.0902516899785	-10.5467103388674	-10.9999463871463	-9.54390614615943	-9.72620819658301	-10.7611459510872	-9.83512585711483	-10.4369475832792	-8.87155455345701	-9.38493590747307	-10.8526579986215	-9.97280847597715	-10.893537513142	-11.0999280624787	-10.6216325183502	-10.2964351023854	-9.88867613843829	-9.30184270688505	-10.034392294492	-10.0286083802411	-10.3772597059573	-10.1285370901366	-7.48044195758035	-10.7204855087208	-7.33892954199829	-7.96935945183808	-10.3006950915239	-9.42476438989473	-10.132944726729	-6.70630379728825	-10.2525191138604	-10.6165278186517	-10.1612007060947	-10.7782649543193	-10.9777679500888	-9.81605849639888	-9.91202437401258	-9.92752652931486	-9.43673096762197	-9.91813029457744	-11.0241328043785
SRR20881975	-4.13268990501526	-4.76498678445431	-4.0225076320499	-3.84052022630071	-4.11240794141486	-4.8878974949666	-9.59740612076262	-4.17029141551217	-4.38597023283232	-4.18041009137759	-4.46612061138568	-10.3782001282431	-5.28011233095799	-5.05914113202993	-5.94154737739795	-9.0891187236209	-9.44509626409419	-10.0042730093761	-9.30629462419521	-8.3607581572735	-5.20904241423988	-10.1585618550954	-5.56837677402757	-9.35415851487725	-9.37289924225031	-10.5682848523536	-6.69978637716134	-5.9477972841778	-8.2145671999229	-9.85113519488917	-10.7568116783181	-10.6755635790103	-8.50274772550811	-10.3465615405235	-10.4178413976479	-9.28403901679908	-6.75391667711308	-10.7084847685274	-5.7074596760519	-10.4947795965662	-9.61412913597608	-7.44679303052337	-9.86617821037473	-6.8576162231704	-9.86732760839277	-9.66248207861607	-5.61226927036869	-6.77429376423382	-9.75919012994735	-9.0184540801801	-6.7143790318595	-10.5399921205391	-6.83510518389888	-5.85104780677937	-10.0952351540246	-6.84608067967431	-7.7481747912013	-9.7334816365706	-10.7157568719591	-9.71266753520153	-9.21351797799454	-7.98058753937052	-6.06253369739887	-9.57364014472517	-10.6590011986097	-9.55340059639643	-9.5272093670891	-9.34634659064123	-9.68374041892297	-9.58938136121773	-8.75367873719126	-8.87122482352889	-8.0846692939269	-9.70971040110612	-10.6403020437776	-10.5261154638625	-9.79198714005455	-10.1979529169505	-6.12428561828718	-10.5730243056496	-9.0742705506408	-10.6572495835915	-6.11130973767192	-10.0156647266758	-10.0847958338168	-10.0627988510558	-10.0331048086196	-6.88173103919191	-6.85963077159208	-10.1305195159539	-10.1774611620851	-9.34822272441884	-10.2593966951551	-7.85850467904667	-9.34958481648504	-9.93364238943407	-9.93630811798909	-9.22240649923152	-10.4356425606179	-9.6767658983782	-9.72665637587956	-9.136440460747	-7.99738864404491	-10.103051816779	-7.43350894095352	-9.97676421559129	-10.0920498543025	-9.67755731476554	-9.34666557539941	-10.5979326576544	-9.68615454503148	-9.34915017186464	-10.1368217600326	-9.49150773055657	-10.3252930345618	-8.22513347422424	-9.24647413215886	-10.3238858616741	-10.1794996952817	-8.24467743834029	-9.03445877591163	-10.1281650377689	-8.66640736707018	-9.31275110116525	-7.39428650806131	-9.31487113669733	-10.3667502925848	-9.42001929595738	-10.391354579941	-10.0938440369896	-9.23332806241655	-9.96556721552672	-9.74314357072556	-7.41325845265121	-10.4423222240825	-8.52764149080432	-9.84563408912571	-9.85501354903302	-9.6205581416402	-9.87151512588649	-9.1594893332916	-7.90269070095255	-10.3998002072144	-10.4081635338602	-9.75474317346096	-9.6118373367797	-9.78545551439612	-10.6326528826843	-9.52480003186325	-9.64593811813774	-9.89221666069492	-9.81527247771508	-10.0108026865702	-9.83449854575336	-9.85619670821415	-7.70314539096667	-9.96292939168337	-8.47220767885305	-9.50277168866269	-9.41774814085553	-10.5895324036151	-8.33961173420429	-10.1032376522561	-8.23444647749666	-10.4855945054128	-8.37926472420478	-8.30224459955859	-8.2714816380042	-9.92466668452767	-9.72686721483122	-9.35870378227289	-10.9948173040492	-9.39467423811758	-10.0035027864964	-8.54564101164884	-10.1177212560722	-8.38281818659068	-8.38444229329345	-9.63853146324235	-10.0968061048967	-8.45763205349838	-9.20315102269361	-8.71721372573837	-8.45402748046322	-8.52067163909304	-10.0106466575367	-8.94752449542876	-7.98325717772096	-9.32855570966651	-10.2862859677755	-8.57029859646225	-5.72421239566651	-9.40765685108764	-9.37452260625676	-8.4927825741504	-10.0902516899785	-10.5467103388674	-9.46367429695861	-9.54390614615943	-7.42385854000579	-10.7611459510872	-5.76307745250611	-10.4369475832792	-8.87155455345701	-9.38493590747307	-10.8526579986215	-9.97280847597715	-10.893537513142	-9.53890455407563	-10.6216325183502	-10.2964351023854	-9.88867613843829	-9.30184270688505	-10.034392294492	-10.0286083802411	-10.3772597059573	-10.1285370901366	-10.733815055603	-10.7204855087208	-10.2409448593436	-7.96935945183808	-10.3006950915239	-9.42476438989473	-10.132944726729	-7.61358663994425	-10.2525191138604	-10.6165278186517	-10.1612007060947	-10.7782649543193	-10.9777679500888	-9.81605849639888	-9.91202437401258	-9.92752652931486	-9.43673096762197	-9.91813029457744	-11.0241328043785
SRR20881976	-4.04966733202042	-4.62263335273572	-5.71513828867264	-5.07345436036263	-6.39121230903278	-8.96534879703548	-9.59740612076262	-5.90996953270253	-6.6064811746909	-6.56656408141741	-6.60383131314354	-10.3782001282431	-8.26987912644719	-6.23650971629394	-6.37033088544805	-9.0891187236209	-4.63247305914792	-10.0042730093761	-9.30629462419521	-8.3607581572735	-5.88985363424461	-10.1585618550954	-5.63279729649896	-9.35415851487725	-9.37289924225031	-10.5682848523536	-8.8314504093165	-6.77662327715295	-6.55323109596138	-9.85113519488917	-10.7568116783181	-10.6755635790103	-8.50274772550811	-10.3465615405235	-10.4178413976479	-9.28403901679908	-9.2338711208766	-10.7084847685274	-7.96533892182007	-10.4947795965662	-9.61412913597608	-8.9842990294665	-9.86617821037473	-9.42015950662726	-6.84223960613862	-9.66248207861607	-8.58936818712687	-8.95441193770509	-4.3299533763973	-9.0184540801801	-9.15628951080811	-6.24388808961144	-9.4358382844593	-8.87843336962963	-10.0952351540246	-9.27602945265333	-10.591082183777	-3.27959250355927	-10.7157568719591	-9.71266753520153	-9.21351797799454	-4.36496002754018	-5.17632557258696	-9.57364014472517	-7.83812126223813	-9.55340059639643	-9.5272093670891	-9.34634659064123	-9.68374041892297	-9.58938136121773	-8.75367873719126	-10.4075831050276	-9.80221150954522	-5.31651917176791	-10.6403020437776	-10.5261154638625	-9.79198714005455	-10.1979529169505	-7.03479558281279	-10.5730243056496	-7.32958388354152	-10.6572495835915	-8.76150984843146	-10.0156647266758	-10.0847958338168	-10.0627988510558	-10.0331048086196	-10.4805774933143	-8.14665314045471	-10.1305195159539	-10.1774611620851	-7.33771018473738	-10.2593966951551	-7.85850467904667	-4.6882232451457	-9.93364238943407	-9.93630811798909	-9.22240649923152	-10.4356425606179	-9.6767658983782	-9.72665637587956	-4.49564684915436	-10.5806518659142	-10.103051816779	-9.4578507099439	-9.97676421559129	-10.0920498543025	-5.10056948909413	-8.34666557539941	-7.21593252739519	-5.34592377644496	-9.34915017186464	-10.1368217600326	-9.49150773055657	-10.3252930345618	-10.5516982530921	-9.24647413215886	-10.3238858616741	-10.1794996952817	-10.0633403900458	-9.03445877591163	-10.1281650377689	-8.66640736707018	-9.31275110116525	-8.99190558089697	-9.31487113669733	-7.50711048870521	-9.42001929595738	-8.51957706408633	-10.0938440369896	-9.23332806241655	-9.96556721552672	-5.25957495042445	-10.4531393257553	-10.4423222240825	-10.9527526073217	-9.84563408912571	-9.85501354903302	-9.6205581416402	-9.87151512588649	-9.1594893332916	-10.1877495918358	-10.3998002072144	-10.4081635338602	-9.75474317346096	-9.6118373367797	-9.78545551439612	-10.6326528826843	-9.52480003186325	-9.64593811813774	-9.89221666069492	-9.81527247771508	-10.0108026865702	-5.23505230727898	-9.85619670821415	-10.1199603758819	-9.96292939168337	-7.64093927760347	-9.50277168866269	-9.41774814085553	-10.5895324036151	-6.55719469335364	-10.1032376522561	-7.39263262481594	-10.4855945054128	-7.49427956690445	-7.56983941441783	-7.56135742778973	-9.92466668452767	-9.72686721483122	-9.35870378227289	-5.9615789169505	-9.39467423811758	-10.0035027864964	-7.68584211526376	-10.1177212560722	-7.57891722809066	-7.60691597044513	-9.63853146324235	-10.0968061048967	-7.64718202799937	-6.25727696468927	-10.3630624397252	-7.67681716025308	-7.73657948907067	-10.0106466575367	-6.43937896028194	-10.1299158429963	-9.32855570966651	-10.2862859677755	-7.80209691269683	-9.70507751234985	-9.40765685108764	-9.37452260625676	-7.7971505297468	-10.0902516899785	-10.5467103388674	-10.9999463871463	-9.54390614615943	-9.72620819658301	-10.7611459510872	-9.83512585711483	-10.4369475832792	-8.87155455345701	-9.38493590747307	-10.8526579986215	-9.97280847597715	-7.64985819241058	-11.0999280624787	-6.50316363693994	-10.2964351023854	-9.88867613843829	-9.30184270688505	-10.034392294492	-10.0286083802411	-10.3772597059573	-10.1285370901366	-10.733815055603	-7.90406157628321	-10.2409448593436	-7.96935945183808	-10.3006950915239	-9.42476438989473	-10.132944726729	-8.83279466224507	-10.2525191138604	-10.6165278186517	-10.1612007060947	-7.68799120828931	-10.9777679500888	-7.94014428167935	-7.92975104157394	-7.87307300041428	-9.43673096762197	-9.91813029457744	-11.0241328043785
SRR20881977	-5.45435687898736	-5.96138711209466	-9.77115218779488	-9.73415825105598	-9.94491298326647	-4.52834708925817	-2.90989392743415	-8.42015914964904	-8.71907128620056	-9.94758696052581	-8.55657228038423	-10.3782001282431	-5.02137915098668	-7.75017567160354	-9.27850756800567	-9.0891187236209	-4.68552689967063	-10.0042730093761	-9.30629462419521	-8.3607581572735	-8.25816400645313	-10.1585618550954	-7.78718798032325	-9.35415851487725	-9.37289924225031	-5.62587354598625	-8.8314504093165	-9.7461283681012	-9.73418099167329	-4.45369872687235	-5.91141773302841	-5.77566065409874	-8.50274772550811	-10.3465615405235	-10.4178413976479	-9.28403901679908	-9.2338711208766	-5.85302831863529	-7.96533892182007	-6.57491175272537	-9.61412913597608	-6.6538761747364	-7.29664780972919	-8.42015950662726	-9.86732760839277	-9.66248207861607	-6.68088834334047	-8.95441193770509	-9.75919012994735	-9.0184540801801	-9.15628951080811	-10.5399921205391	-9.4358382844593	-6.78225084856295	-4.68499206589015	-9.27602945265333	-10.591082183777	-9.7334816365706	-8.06401376794943	-9.71266753520153	-9.21351797799454	-9.64018151961774	-4.82798816123344	-5.97400004341968	-5.67562831679293	-9.55340059639643	-9.5272093670891	-5.80916599565974	-9.68374041892297	-9.58938136121773	-7.01167758711788	-10.4075831050276	-9.80221150954522	-9.70971040110612	-6.17253883315486	-6.26834561819327	-9.79198714005455	-10.1979529169505	-9.38569456502075	-6.26498036198989	-9.0742705506408	-6.30349433340709	-10.1148112543898	-5.70674237591752	-6.39179066264916	-6.26067798698553	-6.29483719917189	-10.4805774933143	-8.94092181931585	-10.1305195159539	-6.38221277028521	-9.34822272441884	-6.47595997284032	-7.85850467904667	-9.34958481648504	-6.49139452560082	-6.38445611138551	-9.22240649923152	-10.4356425606179	-9.6767658983782	-9.72665637587956	-9.136440460747	-10.5806518659142	-10.103051816779	-9.4578507099439	-9.97676421559129	-10.0920498543025	-9.67755731476554	-9.34666557539941	-10.5979326576544	-9.68615454503148	-9.34915017186464	-6.5551696809757	-9.49150773055657	-10.3252930345618	-10.5516982530921	-9.24647413215886	-10.3238858616741	-10.1794996952817	-10.0633403900458	-9.03445877591163	-10.1281650377689	-8.66640736707018	-9.31275110116525	-8.99190558089697	-9.31487113669733	-10.3667502925848	-9.42001929595738	-10.391354579941	-10.0938440369896	-9.23332806241655	-9.96556721552672	-9.74314357072556	-8.19456266596966	-10.4423222240825	-10.9527526073217	-6.74543846734054	-9.85501354903302	-9.6205581416402	-9.87151512588649	-9.1594893332916	-5.50896291548313	-10.3998002072144	-10.4081635338602	-9.75474317346096	-6.4912458232703	-6.68884841237348	-10.6326528826843	-9.52480003186325	-9.64593811813774	-6.62620195385829	-6.75980455547212	-10.0108026865702	-9.83449854575336	-6.51900697874137	-8.39848715254894	-6.80352170597422	-10.4627199876988	-9.50277168866269	-9.41774814085553	-10.5895324036151	-10.3319585163746	-6.97754392688944	-10.6648342450671	-10.4855945054128	-10.3808407133521	-9.96984064518215	-10.3619777134622	-6.8309115131486	-6.59095603664323	-9.35870378227289	-10.9948173040492	-9.39467423811758	-6.9132429652813	-9.99126473852643	-7.00577339612323	-10.3093299126838	-10.2830530242954	-9.63853146324235	-7.11246294722779	-10.4683996655746	-9.20315102269361	-10.3630624397252	-10.3919692241871	-10.2785013343599	-6.97987688300325	-8.94752449542876	-7.41031507509916	-9.32855570966651	-10.2862859677755	-9.92848789711313	-9.70507751234985	-9.40765685108764	-9.37452260625676	-10.1018325537653	-10.0902516899785	-10.5467103388674	-10.9999463871463	-9.54390614615943	-9.72620819658301	-10.7611459510872	-9.83512585711483	-10.4369475832792	-8.87155455345701	-9.38493590747307	-10.8526579986215	-9.97280847597715	-8.28160949140633	-11.0999280624787	-10.6216325183502	-10.2964351023854	-9.88867613843829	-9.30184270688505	-10.034392294492	-10.0286083802411	-10.3772597059573	-10.1285370901366	-10.733815055603	-7.3743823993813	-10.2409448593436	-7.96935945183808	-10.3006950915239	-9.42476438989473	-10.132944726729	-8.83279466224507	-4.09357547220103	-10.6165278186517	-10.1612007060947	-8.258191648981	-10.9777679500888	-8.37938130605258	-8.6631151983847	-8.42799604930311	-9.43673096762197	-9.91813029457744	-11.0241328043785
SRR20881978	-9.64479819616415	-9.58522790052069	-6.48603224321706	-6.9707732134087	-6.94048135783687	-8.96534879703548	-1.29579754047144	-6.47963040916505	-7.36081402061632	-6.92528567503219	-8.55657228038423	-5.29858372005774	-8.26987912644719	-7.75017567160354	-9.27850756800567	-6.21128346274408	-9.44509626409419	-10.0042730093761	-9.30629462419521	-8.3607581572735	-8.25816400645313	-10.1585618550954	-7.78718798032325	-9.35415851487725	-9.37289924225031	-10.5682848523536	-8.8314504093165	-6.25339832446	-9.73418099167329	-2.80360261427861	-10.7568116783181	-10.6755635790103	-8.50274772550811	-10.3465615405235	-4.83261260705737	-9.28403901679908	-9.2338711208766	-10.7084847685274	-7.96533892182007	-10.4947795965662	-9.61412913597608	-8.9842990294665	-3.29555865500961	-9.42015950662726	-3.65433362587761	-9.66248207861607	-8.58936818712687	-8.95441193770509	-9.75919012994735	-9.0184540801801	-9.15628951080811	-5.42362687488356	-9.4358382844593	-8.87843336962963	-10.0952351540246	-9.27602945265333	-10.591082183777	-9.7334816365706	-10.7157568719591	-5.14369779177778	-9.21351797799454	-9.64018151961774	-5.07328166462663	-9.57364014472517	-7.1886466496567	-9.55340059639643	-9.5272093670891	-9.34634659064123	-9.68374041892297	-9.58938136121773	-8.75367873719126	-10.4075831050276	-9.80221150954522	-9.70971040110612	-10.6403020437776	-10.5261154638625	-9.79198714005455	-10.1979529169505	-9.38569456502075	-10.5730243056496	-9.0742705506408	-10.6572495835915	-5.65159041301485	-10.0156647266758	-10.0847958338168	-10.0627988510558	-10.0331048086196	-10.4805774933143	-10.2273572657424	-10.1305195159539	-10.1774611620851	-9.34822272441884	-10.2593966951551	-7.85850467904667	-9.34958481648504	-9.93364238943407	-9.93630811798909	-9.22240649923152	-10.4356425606179	-9.6767658983782	-9.72665637587956	-9.136440460747	-10.5806518659142	-10.103051816779	-9.4578507099439	-9.97676421559129	-10.0920498543025	-9.67755731476554	-9.34666557539941	-10.5979326576544	-9.68615454503148	-9.34915017186464	-10.1368217600326	-9.49150773055657	-10.3252930345618	-10.5516982530921	-9.24647413215886	-10.3238858616741	-10.1794996952817	-10.0633403900458	-9.03445877591163	-10.1281650377689	-8.66640736707018	-9.31275110116525	-8.99190558089697	-9.31487113669733	-10.3667502925848	-9.42001929595738	-10.391354579941	-10.0938440369896	-9.23332806241655	-9.96556721552672	-9.74314357072556	-10.4531393257553	-10.4423222240825	-10.9527526073217	-9.84563408912571	-9.85501354903302	-9.6205581416402	-9.87151512588649	-9.1594893332916	-10.1877495918358	-10.3998002072144	-10.4081635338602	-9.75474317346096	-9.6118373367797	-9.78545551439612	-10.6326528826843	-9.52480003186325	-9.64593811813774	-9.89221666069492	-9.81527247771508	-10.0108026865702	-9.83449854575336	-9.85619670821415	-10.1199603758819	-9.96292939168337	-10.4627199876988	-9.50277168866269	-9.41774814085553	-10.5895324036151	-10.3319585163746	-10.1032376522561	-10.6648342450671	-10.4855945054128	-10.3808407133521	-9.96984064518215	-10.3619777134622	-9.92466668452767	-9.72686721483122	-9.35870378227289	-8.72711944849359	-9.39467423811758	-10.0035027864964	-9.99126473852643	-10.1177212560722	-10.3093299126838	-10.2830530242954	-9.63853146324235	-10.0968061048967	-10.4683996655746	-9.20315102269361	-10.3630624397252	-10.3919692241871	-10.2785013343599	-10.0106466575367	-8.94752449542876	-10.1299158429963	-9.32855570966651	-10.2862859677755	-9.92848789711313	-9.70507751234985	-9.40765685108764	-9.37452260625676	-10.1018325537653	-10.0902516899785	-10.5467103388674	-10.9999463871463	-9.54390614615943	-9.72620819658301	-10.7611459510872	-9.83512585711483	-10.4369475832792	-8.87155455345701	-6.86810906949142	-10.8526579986215	-9.97280847597715	-10.893537513142	-11.0999280624787	-10.6216325183502	-10.2964351023854	-9.88867613843829	-9.30184270688505	-10.034392294492	-10.0286083802411	-10.3772597059573	-10.1285370901366	-8.62829901071007	-10.7204855087208	-8.03925693755698	-7.96935945183808	-10.3006950915239	-9.42476438989473	-10.132944726729	-8.83279466224507	-10.2525191138604	-10.6165278186517	-10.1612007060947	-10.7782649543193	-10.9777679500888	-9.81605849639888	-9.91202437401258	-9.92752652931486	-9.43673096762197	-8.37336073084102	-11.0241328043785
