feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
semibin_ERR6279672.24	response	R	-1.1090751953254	0.305595396204278	131	27	0.000412549245748201	0.218911198179813
maxbin_SRR13068842.057_sub	response	R	-1.03718025087972	0.295399691916105	131	25	0.000618393215197213	0.218911198179813
