feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
semibin_SRR11413653.97_sub	cancer_type	Other	0.837460599461428	0.23763757154555	624	311	0.000456147525196149	0.084341790658236
maxbin_SRR13068842.057_sub	response	R	-0.575191324627561	0.158747513041603	624	110	0.000314653815664623	0.084341790658236
metabat_SRR6000874.30	response	R	-0.465890219955161	0.131723235928689	624	85	0.00043507485987869	0.084341790658236
semibin_SRR6000900.32	response	R	-0.67860083562908	0.196303808295119	624	278	0.000584116375305138	0.084341790658236
maxbin_SRR16554728.024	response	R	-0.537931124983397	0.156000695102799	624	99	0.000602441361844543	0.084341790658236
semibin_ERR6279672.24	response	R	-0.598412587821747	0.187073414141435	624	118	0.00145019191035862	0.145019191035862
maxbin_SRR11413649.010	response	R	-0.546904083124005	0.170455221871813	624	119	0.00140302483943054	0.145019191035862
