feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
metabat_ERR6230326.9	response	R	-0.0904739223549819	0.101382087354502	453	33	0.372651598069401	0.722177940656011
maxbin_SRR5930508.014	response	R	-0.0688833485619249	0.0721844792870108	453	19	0.340465115543239	0.722177940656011
maxbin_SRR25825517.011_sub	response	R	-0.0375257935611839	0.0330832590708297	453	6	0.257278192413662	0.722177940656011
maxbin_ERR2162217.004	response	R	-0.152742841002946	0.101745246797109	453	23	0.133997461608429	0.722177940656011
semibin_SRR11413607.11	response	R	-0.216352984538349	0.128904628711903	453	59	0.0939649508136726	0.722177940656011
semibin_SRR25825504.166	response	R	0.0481626261665505	0.0341676591330565	453	4	0.159356284033843	0.722177940656011
metabat_ERR12405933.44	response	R	-0.0697421391839567	0.0788027676893593	453	22	0.37661671501995	0.722177940656011
maxbin_ERR6279677.001	response	R	0.0806849288523202	0.0629723857345072	453	11	0.200757477705075	0.722177940656011
semibin_SRR25825502.18	response	R	-0.0702546847812299	0.0805014925048608	453	26	0.383286508253219	0.722177940656011
metabat_ERR12406012.5	response	R	0.156793756301949	0.104879825287654	453	61	0.135623244247527	0.722177940656011
maxbin_SRR16554767.018	response	R	-0.0977521944969579	0.0943193873666672	453	39	0.300573230710693	0.722177940656011
metabat_SRR23364191.39_sub	response	R	-0.065633524244253	0.056387113578034	453	22	0.245047137251102	0.722177940656011
metabat_ERR6281341.9	response	R	0.132818772812078	0.116103918342333	453	28	0.25324659640602	0.722177940656011
semibin_ERR2162221.24_sub	response	R	-0.0729497610546356	0.0709142959554866	453	24	0.304172269205051	0.722177940656011
semibin_SRR13022261.21	response	R	-0.0641789468275103	0.0649645950272227	453	17	0.323732275740176	0.722177940656011
metabat_SRR16554779.24	response	R	-0.128175041387675	0.0813503986597552	453	34	0.115821958000554	0.722177940656011
metabat_ERR12405981.6	response	R	-0.0709991393305613	0.0742906489772425	453	24	0.339740668333896	0.722177940656011
semibin_SRR5930502.40	response	R	0.164099631785869	0.106385227073743	453	33	0.123656312567819	0.722177940656011
metabat_SRR23364239.1	response	R	-0.0535679089350169	0.042463669243518	453	13	0.207780923199507	0.722177940656011
maxbin_SRR6000895.005	response	R	-0.0611938587747399	0.038548274641747	453	4	0.113111183846385	0.722177940656011
semibin_SRR23364199.26	response	R	-0.23852001406698	0.109069892192853	453	59	0.0292678274574379	0.722177940656011
semibin_SRR11413613.11	response	R	-0.204747263374778	0.105094296054342	453	55	0.0520099527247775	0.722177940656011
metabat_ERR12405979.25	response	R	0.0268595153969842	0.0279776970325038	453	7	0.33755572584557	0.722177940656011
metabat_ERR6275652.12_sub	response	R	0.127855604145958	0.08603525938511	453	36	0.137955650461814	0.722177940656011
semibin_SRR25825495.1_sub	response	R	-0.101523950315796	0.0806742146369994	453	26	0.208885585485097	0.722177940656011
maxbin_SRR13022461.002	response	R	0.0275465710981079	0.0287413286009456	453	7	0.338361854177086	0.722177940656011
metabat_SRR16554785.19	response	R	0.0565229361122115	0.0551691986361327	453	24	0.306135582307141	0.722177940656011
metabat_ERR12405955.34	response	R	0.0275427624179087	0.0283236415984231	453	7	0.331360871820102	0.722177940656011
metabat_SRR8387710.29	response	R	0.0275576420914208	0.0283845403003652	453	7	0.332137311830061	0.722177940656011
metabat_SRR6000895.57	response	R	-0.123225426749299	0.0825664502658933	453	28	0.136283567477358	0.722177940656011
metabat_SRR11413613.3	response	R	-0.117687844708582	0.0959552406651094	453	28	0.220655447805864	0.722177940656011
