featureid	Intercept	response[T.R]
semibin_SRR8387712.8_sub	-0.474632106317519	-0.485548557921635
semibin_SRR8387712.33	0.361653305994035	-0.415609056338058
semibin_SRR8387712.32	-0.302790589226721	0.426919279412045
semibin_SRR8387707.23	-0.416748977793692	-0.013008566781269
semibin_SRR8387683.30	-0.568224645747183	-0.196479561015354
semibin_SRR8387683.16	1.30159131477928	0.698351679161801
semibin_SRR8387681.97	0.87886265705681	-0.591281453355537
semibin_SRR8387677.66	-0.381827890469073	-0.0111157914841041
semibin_SRR8387676.49	-0.566243201090334	-0.0174062272751197
semibin_SRR6000949.57	0.635218777166368	-0.508055739312754
semibin_SRR6000949.18_sub	-0.522871192140816	-0.205924721642719
semibin_SRR6000947.67	-0.130087516798018	-0.285554351493107
semibin_SRR6000947.58_sub	0.361347176538469	-0.415365213736282
semibin_SRR6000947.34_sub	0.712464131818773	-0.529612848743187
semibin_SRR6000947.23	-0.351079232586859	-0.238042133136974
semibin_SRR6000946.68	-0.149605206741332	0.698379216507687
semibin_SRR6000946.37	-0.252414844526289	0.512348709419979
semibin_SRR6000946.20_sub	0.135935642229082	1.26078921349408
semibin_SRR6000945.4	2.51041785667992	-0.187567683144794
semibin_SRR6000944.44	0.324310519205095	-0.406550841613995
semibin_SRR6000944.13	-0.311459697379111	-0.245183857365833
semibin_SRR6000942.8	-0.241975657238005	-0.263999613209949
semibin_SRR6000940.80	-0.134716800941466	-0.285128208085285
semibin_SRR6000940.38_sub	-0.291414357317923	-0.250903191252933
semibin_SRR6000932.54	-0.291172347558974	0.417792616204037
semibin_SRR6000932.49_sub	0.0498254079685226	0.715838966683163
semibin_SRR6000931.54	-0.170598975910185	0.666506347969784
semibin_SRR6000931.41	-0.463479849106012	0.152145920113339
semibin_SRR6000921.66	-0.00972219516181799	-0.315091045781361
semibin_SRR6000921.3	-0.302843324436186	-0.248364242001758
semibin_SRR6000920.93	0.160921432481767	0.139525292233242
semibin_SRR6000920.16	-0.223549238933562	0.423528311566128
semibin_SRR6000911.2	-0.161830059780119	0.382377324417843
semibin_SRR6000910.14	0.383447446332933	-0.00527289716838447
semibin_SRR6000909.45	-0.400692313505648	-0.228645624800907
semibin_SRR6000909.33	-0.0545817237033829	-0.304215656801449
semibin_SRR6000909.0	-0.368072047425745	-0.235102923794971
semibin_SRR6000908.42_sub	1.92451206635094	1.24489408524395
semibin_SRR6000908.41	-0.117916844381331	0.741632876709713
semibin_SRR6000908.30	0.378029443727495	1.80060452015759
semibin_SRR6000907.58	-0.00124304701232764	-0.317392992063747
semibin_SRR6000905.76	2.0062038082943	-1.10582274405597
semibin_SRR6000905.60_sub	3.14433471153832	0.153558013752712
semibin_SRR6000905.32	-0.513126130743264	-0.206198128148304
semibin_SRR6000905.23	-0.117072663797377	-0.2880216410601
semibin_SRR6000903.20	-0.248156703604697	0.52636545689465
