featureid	Intercept	response[T.R]
semibin_SRR8387712.32	-0.485998718691201	-0.490468248665484
semibin_SRR8387707.23	0.359316976117758	-0.0935713797213159
semibin_SRR8387691.37	-0.450477151823373	-0.117854341805132
semibin_SRR8387683.9	-0.495173240703674	-0.182856038153323
semibin_SRR8387683.16	1.39193633322683	-0.145062550842913
semibin_SRR8387677.66	0.768647820996909	0.448827341258375
semibin_SRR6000947.67	-0.368678725016446	-0.013208076298388
semibin_SRR6000945.4	0.728723437833457	0.291465714633314
semibin_SRR6000944.44	-0.357275723171563	-0.307764023482951
semibin_SRR6000932.49_sub	-0.504822629195781	-0.193342253506335
semibin_SRR6000920.16	-0.498068148893447	-0.186182931006106
semibin_SRR6000911.2	0.181010277318625	0.081101313292829
semibin_SRR6000910.14	0.23197868590322	0.319079235255567
semibin_SRR6000909.33	-0.442097111296983	-0.114473655760439
semibin_SRR6000905.76	0.322185249375968	1.0405833870767
semibin_SRR6000905.60_sub	0.227306158589987	-0.394730038881453
semibin_SRR6000905.32	-0.361765659106107	-0.307131633103045
semibin_SRR6000905.23	-0.433058782172532	-0.104336038172396
semibin_SRR6000903.13	-0.128984926891656	0.103482320964185
semibin_SRR6000902.21	-0.274317159009309	-0.197395160734805
semibin_SRR6000901.29	-0.360633506131501	-0.30694559210554
semibin_SRR6000900.6	-0.477159813669653	-0.162317767679843
semibin_SRR6000900.32	-0.316405578208299	-0.0897278338076196
semibin_SRR6000900.14	-0.559801920008989	-0.262557849228533
semibin_SRR6000899.37	-0.269371061277719	-0.177012935221346
semibin_SRR6000896.44	-0.372990115237565	-0.303947269857081
semibin_SRR6000893.60_sub	0.482190759229331	0.238635614573804
semibin_SRR6000892.71	-0.060107587528558	0.0198167712090888
semibin_SRR6000891.14	0.0761871648308322	0.307824507415143
semibin_SRR5930536.9	0.115208835649161	0.351681664645521
semibin_SRR5930536.88	0.440590412664084	0.473855629622785
semibin_SRR5930536.61_sub	-0.437445505214067	-0.103918835461291
semibin_SRR5930536.22	-0.499972018105121	-0.188731506407412
semibin_SRR5930534.80	0.752326161908774	0.857527032553998
semibin_SRR5930533.9	0.551429183530478	0.942977085769025
semibin_SRR5930533.32_sub	0.600157649564414	0.478133037745801
semibin_SRR5930533.29	-0.355172916007371	-0.308722928106936
semibin_SRR5930533.15	-0.425108107430072	-0.0910596697928033
semibin_SRR5930532.72	-0.400265707326265	-0.299013927519473
semibin_SRR5930532.36	-0.559801920008989	-0.262557849228533
semibin_SRR5930531.50	1.3731276107308	-0.10963053995386
semibin_SRR5930531.21	-0.303429527831407	0.0741394311784186
semibin_SRR5930529.29	-0.456685899448724	-0.128692939818057
semibin_SRR5930529.25	-0.364741666865678	-0.0128720551134668
semibin_SRR5930528.96_sub	-0.500365016673835	-0.273718059003504
semibin_SRR5930528.37	-0.0921849596026852	-0.26041595631853
semibin_SRR5930527.83_sub	-0.514204934862585	-0.210045084297808
semibin_SRR5930527.64	0.100232334184317	-0.434107202977093
semibin_SRR5930527.114	-0.559801920008989	-0.262557849228533
semibin_SRR5930527.102_sub	-0.435654195648761	-0.100062951386126
semibin_SRR5930526.142	-0.481865582679541	-0.161847218811663
semibin_SRR5930523.22	-0.156512795639367	-0.113575771391543
semibin_SRR5930521.13	-0.364369167638154	-0.0123720019461236
semibin_SRR5930520.95	-0.334114967537256	0.0450028926728644
semibin_SRR5930520.79_sub	-0.400309531641336	-0.0520849674345575
semibin_SRR5930520.180	-0.453331517678829	-0.129925474465045
semibin_SRR5930520.142	-0.38926109547648	-0.0435220449568353
semibin_SRR5930519.63	-0.514007418108316	-0.205097868979128
semibin_SRR5930519.26	-0.267602576566072	-0.09520365291849
semibin_SRR5930519.20	-0.559801920008989	-0.262557849228533
semibin_SRR5930518.8	-0.359286113334031	-0.307729303777369
semibin_SRR5930518.30	-0.470378748764427	-0.153156503975543
semibin_SRR5930518.165_sub	-0.335757716250749	-0.311806484997424
semibin_SRR5930517.80	0.055983514833121	0.187863782107679
semibin_SRR5930517.66	-0.462087911245556	-0.283839806854876
semibin_SRR5930517.13	-0.18607380862269	0.240278378188459
semibin_SRR5930517.10	-0.275221391272874	0.127990499198286
semibin_SRR5930516.11_sub	-0.443779478472801	-0.116789922058734
semibin_SRR5930514.44	-0.359398989630075	0.00405971711858888
semibin_SRR5930514.18	-0.0111953305724576	-0.254749104321154
semibin_SRR5930511.52	0.600108535337119	1.30907036370024
semibin_SRR5930510.9	-0.235656737041803	0.00137664383634706
semibin_SRR5930509.30	-0.477710790624054	-0.16262091690317
semibin_SRR5930507.83_sub	-0.427186875295968	-0.0885592549444757
semibin_SRR5930507.29	-0.166112719726892	0.275025144278852
semibin_SRR5930507.17_sub	-0.281418426585527	-0.0190779119135461
semibin_SRR5930507.158	-0.323242797208162	-0.31652311974779
semibin_SRR5930506.72	1.39609661822286	1.04152406758055
semibin_SRR5930506.177_sub	-0.34768254931006	-0.128012850821169
semibin_SRR5930506.126	-0.559801920008989	-0.262557849228533
semibin_SRR5930505.112	-0.325462101650567	-0.317432627022418
semibin_SRR5930504.145	-0.479098508757682	-0.165006473601016
semibin_SRR5930503.63	-0.0386237787726834	0.468238130271284
semibin_SRR5930503.47	-0.0651762771132901	0.413932994067518
semibin_SRR5930503.42	-0.359921245527597	-0.310292318403872
semibin_SRR5930503.31	0.818733961629538	-0.0991299300791345
semibin_SRR5930503.199	-0.446241329115958	-0.121295466959628
semibin_SRR5930502.51	2.27020612482992	0.658540502250043
semibin_SRR5930502.48	0.222874851274161	0.365804329573957
semibin_SRR5930501.30_sub	-0.299313529086442	-0.150437012255343
semibin_SRR5930501.2	-0.00226715083155182	0.328097239196149
semibin_SRR5930501.110_sub	-0.435489876818986	-0.106844827473315
semibin_SRR5930501.108	-0.13321050877604	0.332587495505659
semibin_SRR5930499.20	-0.467222795513602	-0.142065808117541
semibin_SRR5930499.112	0.0268271875855014	0.562462821662275
semibin_SRR5930498.73	0.283297092961936	0.33010192221388
semibin_SRR5930498.62_sub	-0.459089812514515	-0.13837473088518
semibin_SRR5930498.39	-0.442546556395622	-0.112136050999316
semibin_SRR5930498.118	0.661316425847678	-0.29251097136751
semibin_SRR5930495.29	-0.559801920008989	-0.262557849228533
semibin_SRR5930494.69	-0.441405447823139	-0.287747427761706
semibin_SRR5930494.42	-0.319541140151353	-0.320196509301814
semibin_SRR5930494.37	-0.191690562916131	0.239618435561506
semibin_SRR5930494.234	0.364516408490805	0.0132846385835089
semibin_SRR5930493.36_sub	-0.488705566776128	-0.174504414141329
semibin_SRR25825521.35	-0.00757706041368988	0.486382976233808
semibin_SRR25825520.17	-0.284947677207322	0.105559423625318
semibin_SRR25825519.39	-0.559801920008989	-0.262557849228533
semibin_SRR25825518.7	1.43017962698904	-0.973200842678698
semibin_SRR25825517.45	-0.44311956937346	-0.114184543430956
semibin_SRR25825517.26	-0.355541794252725	0.00495199865087648
semibin_SRR25825516.46	0.771940262365012	-0.612444281518611
semibin_SRR25825516.1	0.281255991506247	-0.214212194025668
semibin_SRR25825515.31	0.737053425359397	-0.660181775629672
semibin_SRR25825514.45	-0.0502234386924222	0.450713470637647
semibin_SRR25825514.3_sub	0.228789241361289	0.894421592414228
semibin_SRR25825513.40	0.953771860646872	2.30724240845427
semibin_SRR25825513.29	0.430019350099234	1.23906089371428
semibin_SRR25825513.19	-0.206905393553109	0.214845314681379
semibin_SRR25825512.45	0.306276531266837	1.03968633717283
semibin_SRR25825512.2_sub	0.0234046888824985	0.568257704436628
