featureid	Intercept	response[T.R]
semibin_SRR8387712.8_sub	-0.494952802405694	-0.492335967754013
semibin_SRR8387712.32	-0.177927021727898	0.294906087185257
semibin_SRR8387707.23	-0.158434902177194	-0.0512666926132504
semibin_SRR8387683.9	-0.48726929477323	-0.249108545516616
semibin_SRR8387683.51	0.318401630177161	-0.459514398162252
semibin_SRR8387683.30	-0.497386524313131	-0.158273898099548
semibin_SRR8387683.16	0.830571408524177	0.512325592304581
semibin_SRR8387681.3	-0.321999003038743	-0.28532140705455
semibin_SRR8387677.66	-0.235461299167016	-0.305164299939758
semibin_SRR6000949.57	-0.553139448956588	-0.235370896791107
semibin_SRR6000946.20_sub	-0.553139448956588	-0.235370896791107
semibin_SRR6000945.4	0.639279361023566	0.559322662617081
semibin_SRR6000944.44	-0.493590541508981	-0.247634701465255
semibin_SRR6000932.54	-0.479398515866139	-0.13582497093547
semibin_SRR6000921.66	-0.50554422554467	-0.171553395722992
semibin_SRR6000920.93	-0.412126761720517	-0.156889192794449
semibin_SRR6000920.16	-0.517446535498836	-0.241917215322143
semibin_SRR6000910.14	1.81747114206757	0.396156735683792
semibin_SRR6000909.45	-0.475359053210357	-0.130289785598404
semibin_SRR6000907.58	-0.519093290762046	-0.241248063777572
semibin_SRR6000905.60_sub	1.83302437807526	0.283400423790329
semibin_SRR6000905.32	-0.41752310548816	-0.169702254270202
semibin_SRR6000903.20	-0.509577201538721	-0.177064172958023
semibin_SRR6000903.13	1.43448197390046	0.192927725578659
semibin_SRR6000901.38	-0.416270268009045	-0.0516134724365536
semibin_SRR6000901.30	0.462542112126014	0.0293628647578891
semibin_SRR6000901.29	-0.489239259016701	-0.248515673016197
semibin_SRR6000900.6	-0.337969516263345	0.0570772364391025
semibin_SRR6000900.32	0.996439333214423	0.725151486660355
semibin_SRR6000900.14	0.847709651245734	1.31670338657033
semibin_SRR6000899.37	-0.297185052976945	0.0362402870906528
semibin_SRR6000896.44	-0.438982819066384	-0.258315958117134
semibin_SRR6000896.39	-0.463853982136586	-0.114501945708877
semibin_SRR6000894.27	-0.311158229456284	0.0947172715915378
semibin_SRR6000893.60_sub	-0.322338168368676	-0.12730925533641
semibin_SRR6000892.71	0.994460935845038	0.859806604648941
semibin_SRR6000891.14	-0.245333839998582	-0.302840791677124
semibin_SRR5930536.9	0.111961658253333	-0.145838759873993
semibin_SRR5930536.88	0.49549954678025	0.233789451385849
semibin_SRR5930536.61_sub	0.621537800087592	-0.402621403370983
semibin_SRR5930536.22	-0.468060401127675	-0.121350847219116
semibin_SRR5930534.80	0.698160405411384	-0.589585870538837
semibin_SRR5930534.11	-0.204874490247109	0.149084754253739
semibin_SRR5930533.9	2.11315381075349	-0.171034209464676
semibin_SRR5930533.64	-0.461468630329707	-0.254367388819343
semibin_SRR5930533.32_sub	0.0414943649908515	0.215184457565659
semibin_SRR5930533.29	-0.379329752967694	-0.151695035432464
semibin_SRR5930533.15	-0.553139448956588	-0.235370896791107
semibin_SRR5930532.72	0.160864467873237	0.831847973133439
semibin_SRR5930532.57	-0.553139448956588	-0.235370896791107
semibin_SRR5930532.36	-0.553139448956588	-0.235370896791107
semibin_SRR5930532.161	-0.00258046840224541	0.515105195309037
semibin_SRR5930532.139	-0.437008180514911	-0.174838326905853
semibin_SRR5930531.50	0.231136734738013	-0.429701514576561
semibin_SRR5930531.137	-0.432364401266911	-0.258920498226768
semibin_SRR5930530.129_sub	-0.524395228222945	-0.241384021972305
semibin_SRR5930529.29	-0.230407629952767	0.210839040542954
semibin_SRR5930529.2	0.43616401697602	0.18862581994664
semibin_SRR5930528.83_sub	-0.456633643106559	-0.104577802156097
semibin_SRR5930528.78	-0.503549387537876	-0.168721519445068
semibin_SRR5930528.71	-0.491743640833536	-0.248177476261741
semibin_SRR5930528.37	1.54158412958588	0.400895364548081
semibin_SRR5930528.277	0.261544103874824	0.477552361751908
semibin_SRR5930527.64	-0.477307467580774	-0.131196580861694
semibin_SRR5930527.114	-0.502495217927733	-0.201094619964248
semibin_SRR5930527.102_sub	-0.553139448956588	-0.235370896791107
semibin_SRR5930527.100	-0.255559672460893	0.182805962826126
semibin_SRR5930523.43	-0.344397698388436	0.0534437372935947
semibin_SRR5930523.22	0.964846248879096	0.789915628696793
semibin_SRR5930522.30_sub	-0.349693332658151	0.0496972873462375
semibin_SRR5930520.79_sub	-0.0209355101445702	0.539868064190262
semibin_SRR5930519.63	0.816271777405402	0.465073712135666
semibin_SRR5930519.26	1.45816278006043	0.415781147743576
semibin_SRR5930519.20	-0.0733585700849084	0.178629763389939
semibin_SRR5930518.8	-0.220474277482369	0.0956320240749057
semibin_SRR5930518.30	-0.110303227649072	-0.336205802892334
semibin_SRR5930518.29	-0.291848693833688	0.0382910444987949
semibin_SRR5930517.113	0.378415341629645	0.386844463611954
semibin_SRR5930517.103	-0.00743788932357109	0.317022033001297
semibin_SRR5930516.27_sub	-0.13195309494529	-0.330383859609253
semibin_SRR5930515.39_sub	-0.272641558990815	0.149470634724015
semibin_SRR5930511.52	1.73362147356477	-0.164890907739288
semibin_SRR5930511.23	-0.553139448956588	-0.235370896791107
semibin_SRR5930510.9	0.243224914326331	0.544958896900528
semibin_SRR5930510.47_sub	-0.553139448956588	-0.235370896791107
semibin_SRR5930510.39	-0.464397654728034	-0.253391243551857
semibin_SRR5930510.20_sub	-0.429478985116818	-0.069126747583038
semibin_SRR5930509.30	-0.174047087178567	-0.31991411003936
semibin_SRR5930507.86	0.476452524914405	0.840077109600418
semibin_SRR5930507.83_sub	-0.553139448956588	-0.235370896791107
semibin_SRR5930507.29	0.855593199982307	0.531798429752701
semibin_SRR5930507.158	-0.391003911242822	-0.268628872965461
semibin_SRR5930507.107	-0.157807861314156	-0.321543805335647
semibin_SRR5930506.72	0.42960792328324	-0.492896177607587
semibin_SRR5930506.126	-0.401412811920979	-0.202801905606872
semibin_SRR5930505.112	-0.553139448956588	-0.235370896791107
semibin_SRR5930504.41	-0.241004918561318	0.088699944282883
semibin_SRR5930504.156_sub	-0.424476560995915	-0.0569367930637661
semibin_SRR5930504.145	-0.45478674848471	-0.255908899043686
semibin_SRR5930504.132	-0.432701785908082	-0.260600857471115
semibin_SRR5930504.118_sub	0.217012996925971	0.665826983715409
semibin_SRR5930504.107	-0.231036756978372	0.217308707500809
semibin_SRR5930503.31	-0.0470421359399346	0.494325883652085
semibin_SRR5930503.199	-0.254764129267075	0.18547607209813
semibin_SRR5930502.51	3.02285277391877	-1.09895627949107
semibin_SRR5930502.48	1.76592313791718	0.571764655376786
semibin_SRR5930502.40	0.362324054493568	1.10288197543752
semibin_SRR5930502.38	-0.25229557310138	0.0521130635989841
semibin_SRR5930501.70	0.210632856144569	-0.425927408074028
semibin_SRR5930501.25	-0.493308548092843	-0.154850058292038
semibin_SRR5930501.2	1.01061486746278	0.459959335590714
semibin_SRR5930501.12	-0.496797534729355	-0.159613989328033
semibin_SRR5930501.110_sub	0.935317273392341	-0.680401317809707
semibin_SRR5930501.108	-0.452674002246001	-0.256355099414474
semibin_SRR5930499.22_sub	-0.553139448956588	-0.235370896791107
semibin_SRR5930499.112	1.52078926111664	1.08665663745534
semibin_SRR5930498.73	0.366255219235084	0.40462411191594
semibin_SRR5930498.70	-0.48706663758401	-0.249150686000473
semibin_SRR5930498.69	-0.282605384335854	-0.0875305161224667
semibin_SRR5930498.62_sub	-0.260742445335725	0.0503132417453464
semibin_SRR5930498.39	-0.553139448956588	-0.235370896791107
semibin_SRR5930498.118	-0.401992526696065	-0.26590424034465
semibin_SRR5930498.111	-0.447559316501954	-0.0890474841343228
semibin_SRR5930495.44	-0.400322292790749	-0.0280306265102688
semibin_SRR5930495.35	-0.427461904332974	-0.0585931763397519
semibin_SRR5930495.29	-0.126891498313287	-0.081212781404144
semibin_SRR5930495.18	-0.257597003922799	-0.244430117343551
semibin_SRR5930494.87	-0.177465949998238	-0.316699318622238
semibin_SRR5930494.69	-0.349231188044885	-0.276645086740142
semibin_SRR5930494.37	0.0750970795294257	0.690187402035111
semibin_SRR5930494.234	0.019704158558509	0.121824033523911
